Wall time,Step,Value
1719830369,39450,-11.50737
1719831265,78900,-11.50255966
1719831941,118350,-11.54358482
1719832773,157800,-11.6824913
1719833524,197250,-11.60077381
1719834172,236700,-11.56366348
1719834855,276150,-11.39232445
1719835655,315600,-11.25353718
1719836323,355050,-11.05524063
1719837003,394500,-10.83168983
1719837765,433950,-10.13479614
1719838502,473400,-9.909118652
1719839172,512850,-9.489917755
1719839914,552300,-8.796649933
1719840562,591750,1.332071114
1719841293,631200,3.521910858
1719842064,670650,9.718634796
1719842894,710100,11.03868561
1719845415,749550,11.41969528
1719846065,789000,11.80070496
1719846952,828450,12.02192574
1719848083,867900,12.24314651
1719848756,907350,12.3646759
1719851528,946800,12.48620529
1719854364,986250,12.5476017
1719855151,1025700,12.60899811
1719855966,1065150,12.63355751
1719856723,1104600,12.65811691
1719857548,1144050,12.67822075
1719859288,1183500,12.69832458
1719861027,1222950,12.65239487
1719862766,1262400,12.60646515
1719864505,1301850,12.55446625
1719866244,1341300,12.50246735
1719867983,1380750,12.4499218
1719869722,1420200,12.39737625
1719871461,1459650,12.38042336
1719873200,1499100,12.36347046
1719874939,1538550,12.3626812
1719876678,1578000,12.36189194
1719878417,1617450,12.45083885
1719880156,1656900,12.53978577
1719881895,1696350,12.54478577
1719883635,1735800,12.54978577
1719885374,1775250,12.57710069
1719887113,1814700,12.56044156
1719888852,1854150,12.56182305
1719890591,1893600,12.56320455
1719892330,1933050,12.56151377
1719894069,1972500,12.559823
1719895808,2011950,12.57189284
1719897547,2051400,12.55035815
1719899286,2090850,12.5425291
1719901025,2130300,12.55256106
1719902764,2169750,12.5832406
1719904503,2209200,12.58785543
1719906242,2248650,12.58187753
1719907981,2288100,12.57220658
1719909720,2327550,12.58721082
1719911459,2367000,12.5888853
1719913198,2406450,12.58944812
1719914937,2445900,12.57741803
1719916676,2485350,12.59432565
1719918415,2524800,12.59631436
1719920154,2564250,12.59624539
1719921893,2603700,12.6124755
1719923632,2643150,12.58798338
1719925371,2682600,12.57995108
1719927110,2722050,12.58113564
1719928849,2761500,12.58362393
1719930588,2800950,12.58467404
1719932327,2840400,12.58058892
1719934066,2879850,12.58131846
1719935805,2919300,12.63987032
1719937544,2958750,12.63842096
1719939283,2998200,12.63356716
1719941022,3037650,12.63478323
1719942761,3077100,12.63719725
1719944500,3116550,12.63643688
1719946239,3156000,12.63711002
1719947978,3195450,12.63652356
1719949717,3234900,12.63717406
1719951456,3274350,12.63690703
1719953195,3313800,12.6422925
1719954934,3353250,12.64070122
1719956673,3392700,12.642512
1719958412,3432150,12.63919828
1719960151,3471600,12.64278817
1719961890,3511050,12.643678
1719963629,3550500,12.64353412
1719965368,3589950,12.64250637
1719967107,3629400,12.64154669
1719968846,3668850,12.63910656
1719970585,3708300,12.64543473
1719972324,3747750,12.64628263
1719974063,3787200,12.64626984
1719975802,3826650,12.64718926
1719977541,3866100,12.64658802
1719979280,3905550,12.64723971
1719981019,3945000,12.64725996
