Wall time,Step,Value
1719936214,39450,54.74509811
1719936407,78900,20.09630267
1719936611,118350,5.543809891
1719936805,157800,2.07564803
1719936994,197250,0.683134198
1719937200,236700,0.284980615
1719937389,276150,0.171807647
1719937585,315600,0.081393038
1719937775,355050,0.072371468
1719937969,394500,0.03812251
1719938175,433950,0.041996062
1719938367,473400,0.023915342
1719938565,512850,0.029749965
1719938769,552300,0.01787694
1719938957,591750,0.023880854
1719939157,631200,0.014873412
1719939350,670650,0.02073938
1719939549,710100,0.013221159
1719939751,749550,0.018924097
1719939952,789000,0.012236705
1719940143,828450,0.017786019
1719940353,867900,0.011615934
1719940552,907350,0.017061785
1719940744,946800,0.011198952
1719940938,986250,0.01653507
1719941132,1025700,0.010901106
1719941367,1065150,0.016168248
1719941560,1104600,0.010675371
1719941755,1144050,0.015857866
1719941949,1183500,0.010490395
1719942145,1222950,0.015613319
1719942350,1262400,0.010333635
1719942557,1301850,0.015387585
1719942759,1341300,0.010192551
1719942958,1380750,0.015190068
1719943150,1420200,0.010064007
1719943357,1459650,0.015001953
1719943565,1499100,0.009938599
1719943753,1538550,0.014813843
1719943946,1578000,0.009816326
1719944139,1617450,0.014635135
1719944334,1656900,0.009697188
1719944528,1696350,0.014456429
1719944722,1735800,0.00957805
1719944924,1775250,0.014277722
1719945123,1814700,0.009462048
1719945319,1854150,0.014108422
1719945515,1893600,0.009352316
1719945706,1933050,0.013948527
1719945903,1972500,0.009242584
1719946122,2011950,0.013779225
1719946328,2051400,0.009132851
1719946525,2090850,0.013619329
1719946721,2130300,0.00902939
1719946917,2169750,0.013468842
1719947131,2209200,0.008925929
1719947328,2248650,0.013308944
1719947525,2288100,0.00881933
1719947727,2327550,0.013149047
1719947940,2367000,0.008715869
1719948155,2406450,0.01299856
1719948370,2445900,0.008618679
1719948585,2485350,0.012857476
1719948800,2524800,0.008521487
1719949014,2564250,0.012706985
1719949229,2603700,0.008424294
1719949444,2643150,0.012565899
1719949659,2682600,0.008330239
1719949874,2722050,0.012424817
1719950089,2761500,0.008242454
1719950304,2800950,0.012302546
1719950519,2840400,0.008157804
1719950734,2879850,0.012170865
1719950948,2919300,0.008066881
1719951163,2958750,0.012029779
1719951378,2998200,0.007979096
1719951593,3037650,0.011907508
1719951808,3077100,0.007900716
1719952023,3116550,0.011794642
1719952238,3156000,0.011672367
1719952453,3195450,0.011559499
1719952668,3234900,0.011437224
1719952882,3274350,0.011324359
1719953097,3313800,0.011202088
1719953312,3353250,0.011108031
1719953527,3392700,0.01100457
1719953742,3432150,0.010901107
1719953957,3471600,0.01080705
1719954172,3511050,0.010703588
1719954387,3550500,0.010609535
1719954602,3589950,0.010515477
1719954816,3629400,0.010430825
1719955031,3668850,0.01033677
1719955246,3708300,0.010252117
1719955461,3747750,0.010176874
1719955676,3787200,0.010092224
1719955891,3826650,0.010016981
1719956106,3866100,0.009941733
1719956321,3905550,0.00986649
1719956535,3945000,0.00980065
