Wall time,Step,Value
1720099465,39450,54.74686432
1720099795,78900,5.544447899
1720100083,118350,0.707598865
1720100371,157800,0.241090372
1720100641,197250,0.092560038
1720100915,236700,3.595383883
1720101182,276150,0.173813015
1720101448,315600,0.070213638
1720101727,355050,0.079219565
1720101999,394500,0.019401705
1720102268,433950,0.068377875
1720102675,473400,0.061549179
1720103188,512850,0.02607112
1720103708,552300,0.038810395
1720104217,591750,0.13870877
1720104739,631200,3.28068161
1720105250,670650,0.046073955
1720108039,710100,0.119325422
1720108324,749550,0.187861398
1720108614,789000,0.043132022
1720108956,828450,13.61956501
1720109245,867900,1.918573618
1720109510,907350,1.084372997
1720109774,946800,1.439051747
1720110040,986250,0.754253507
1720110310,1025700,1.642926574
1720110574,1065150,10.11236763
1720110839,1104600,0.543224931
1720111109,1144050,0.198677689
1720111373,1183500,0.25059545
1720111638,1222950,8.177049637
1720111903,1262400,0.131424785
1720112174,1301850,6.148578644
1720112437,1341300,0.055789091
1720112699,1380750,9.241587639
1720112969,1420200,11.35107708
1720113231,1459650,0.34614861
1720113496,1499100,0.403201282
1720113760,1538550,0.790485501
1720114028,1578000,0.804803967
1720114291,1617450,0.284039557
1720114556,1656900,26.59680557
1720114826,1696350,16.88321304
1720115090,1735800,20.40892029
1720115352,1775250,0.207195371
1720115616,1814700,9.48739624
1720115886,1854150,10.01410484
1720116147,1893600,19.21710205
1720116412,1933050,24.4434185
1720116681,1972500,0.264561892
1720116945,2011950,1.518479109
1720117210,2051400,0.848322093
1720117475,2090850,1.959815979
1720117743,2130300,1.055505514
1720118006,2169750,1.588350296
1720118271,2209200,0.827681661
1720118540,2248650,2.395029783
1720118803,2288100,1.028755784
1720119066,2327550,0.047891762
1720119332,2367000,1.399858713
1720119602,2406450,2.773364544
1720119864,2445900,0.532074571
1720120129,2485350,0.183800608
1720120399,2524800,0.022165716
1720120665,2564250,13.36870384
1720120930,2603700,7.316050053
1720121199,2643150,0.013120832
1720121464,2682600,0.013073804
1720121731,2722050,0.034959055
1720121991,2761500,0.021476092
1720122260,2800950,0.789615035
1720122521,2840400,3.016792774
1720122782,2879850,0.353402078
1720123047,2919300,5.493711948
1720123308,2958750,0.229631335
1720123570,2998200,0.175373346
1720123833,3037650,0.012885693
1720124103,3077100,0.494841665
1720124364,3116550,0.517862916
1720124626,3156000,9.919552803
1720124893,3195450,0.295541376
1720125155,3234900,6.801071167
1720125416,3274350,5.343826294
1720125678,3313800,0.085859105
1720125946,3353250,0.329284757
1720126207,3392700,5.4627738
1720126471,3432150,7.106546879
1720126739,3471600,1.826273918
1720127003,3511050,0.33183834
1720127267,3550500,1.497487426
1720127528,3589950,0.028168272
1720127801,3629400,0.357073516
1720128063,3668850,0.171007723
1720128328,3708300,0.07551603
1720128594,3747750,0.235465333
1720128856,3787200,0.077484146
1720129130,3826650,0.236602738
1720129405,3866100,1.497487426
1720129679,3905550,0.012885693
1720129954,3945000,1.826273918
