Wall time,Step,Value
1720006632.7582374,39450,-0.9997520446777344
1720006833.443839,78900,1.0051217079162598
1720007028.6529257,118350,1.0263713598251343
1720007223.1990156,157800,1.0599400997161865
1720007418.5427222,197250,1.0450828075408936
1720007610.4969385,236700,1.056542158126831
1720007803.7245166,276150,1.0759739875793457
1720007998.676581,315600,1.03981614112854
1720008192.3231635,355050,1.0240970849990845
1720008386.8849244,394500,1.0175572633743286
1720008741.8383017,433950,1.0185394287109375
1720008939.2913096,473400,1.0304670333862305
1720009133.9122908,512850,1.0428853034973145
1720009330.1113622,552300,1.0371942520141602
1720009525.0460176,591750,1.0441946983337402
1720009716.6307297,631200,1.064594030380249
1720009910.6235337,670650,1.0726691484451294
1720010106.3346298,710100,1.089983582496643
1720010300.6348782,749550,1.1060737371444702
1720010494.8821528,789000,1.0825167894363403
1720010850.8065333,828450,1.0284680128097534
1720011046.6803231,867900,1.0153388977050781
1720011241.449774,907350,1.001345157623291
1720011433.965115,946800,0.9975164532661438
1720011630.4568715,986250,-0.9999998807907104
1720011854.1294203,1025700,-1.0
1720012059.0584116,1065150,-1.0
1720012251.8317008,1104600,-1.0
1720012454.2634306,1144050,-1.0
1720012650.8542533,1183500,-1.0
1720012846.3352718,1222950,-1.0
1720013090.8104842,1262400,-1.0
1720013346.684165,1301850,-1.0
1720013598.3311188,1341300,1.0202374458312988
1720013831.9120374,1380750,1.010183572769165
1720014034.6503026,1420200,1.0166206359863281
1720014228.1763492,1459650,1.015219807624817
1720014423.1485636,1499100,1.0407192707061768
1720014617.695491,1538550,1.0691393613815308
1720014830.611924,1578000,1.0898962020874023
1720015204.63168,1617450,1.110592007637024
1720015415.9062443,1656900,1.1156202554702759
1720015609.8806348,1696350,1.103468418121338
1720015805.710127,1735800,1.1009176969528198
1720016019.885734,1775250,1.0863264799118042
1720016235.3389351,1814700,1.0895627737045288
1720016483.557583,1854150,1.0962926149368286
1720016702.5982463,1893600,1.1076375246047974
1720016905.7163036,1933050,1.1242090463638306
1720017095.2164378,1972500,1.1294786930084229
1720017445.3877356,2011950,1.148374319076538
1720017642.8205605,2051400,1.1336724758148193
1720017833.6309485,2090850,1.1224560737609863
1720018032.6980622,2130300,1.12141752243042
1720018240.8127332,2169750,1.0916588306427002
1720018485.4371357,2209200,1.1035704612731934
1720018694.4920864,2248650,1.1111576557159424
1720018888.5562341,2288100,1.1164697408676147
1720019086.2755926,2327550,1.114149570465088
1720019278.8016694,2367000,1.122344732284546
1720019642.8181965,2406450,1.1202902793884277
1720019915.8903873,2445900,1.1136181354522705
1720020343.2584205,2485350,1.10387122631073
1720020779.121807,2524800,1.0996898412704468
1720021216.8109353,2564250,1.0925865173339844
1720021652.7972503,2603700,1.1062902212142944
1720022084.8169441,2643150,1.1197221279144287
1720022425.515599,2682600,1.1211755275726318
1720022688.445131,2722050,1.1150020360946655
1720022923.8885546,2761500,1.1186413764953613
1720023300.789666,2800950,1.1264525651931763
1720023516.026627,2840400,1.12030029296875
1720023717.409752,2879850,1.1255875825881958
1720023932.9708598,2919300,1.1364209651947021
1720024139.3459308,2958750,1.1230084896087646
1720024335.5853655,2998200,1.1348069906234741
1720024537.0053103,3037650,1.1410409212112427
1720024730.9213371,3077100,1.151728630065918
1720024926.193669,3116550,1.1555570363998413
1720025119.5808938,3156000,1.1603260040283203
1720025476.6399088,3195450,1.1697287559509277
1720025673.1337554,3234900,1.1627429723739624
1720025869.0964785,3274350,1.165174126625061
1720026067.5923433,3313800,1.1875611543655396
1720026274.03272,3353250,1.1864628791809082
1720026471.211915,3392700,1.2065645456314087
1720026671.5118604,3432150,1.217834711074829
1720026871.2416031,3471600,1.2246373891830444
1720027066.2562053,3511050,1.2226440906524658
1720027264.7091503,3550500,1.2208553552627563
1720027620.2388465,3589950,1.2265074253082275
1720027817.7037776,3629400,1.2190567255020142
1720028014.0687718,3668850,1.2207939624786377
1720028215.4058273,3708300,1.2272419929504395
1720028411.0012364,3747750,1.2133008241653442
1720028606.318656,3787200,1.224471092224121
1720028802.7479286,3826650,1.220688819885254
1720029002.0165348,3866100,1.2185962200164795
1720029197.5139096,3905550,1.217507243156433
1720029389.7284608,3945000,1.2164390087127686
