"","Event","Mean","data.frame(forecast_demand_withshock).Point.Forecast","data.frame(forecast_demand_withshock).Lo.80","data.frame(forecast_demand_withshock).Hi.80","data.frame(forecast_demand_withshock).Lo.95","data.frame(forecast_demand_withshock).Hi.95"
"515",4,60692,58257,56096.5243120205,63403.1595020608,54708.4395750903,64837.9127205394
"516",15,59604,67738,56894.3842221309,69477.9064327471,55459.5265826485,71077.685879556
"517",15,63449,61604,58738.4376621231,66168.4312692823,57346.423257831,67607.6636642712
"518",15,62367,62472,58664.3159439695,65086.5736245303,57248.9282793559,66525.7264892116
"519",15,62285,60990,57732.0746052103,65003.9926185297,56337.585079045,66442.826749644
"520",16,61579,60450,58862.0202306742,64444.7841901748,57423.3851412398,65886.7189082775
"521",15,61016,63489,58299.288264563,65708.8525699309,56860.8822093335,67191.835483718
"522",15,62148,62047,58070.0378879879,64865.6560975272,56664.4541266504,66304.1769483101
"523",5,62000,63263,59284.1689280759,66588.3717581447,57845.9661468905,68068.1430029003
"524",15,62490,61390,58520.578837719,65206.8028601285,57112.7337926554,66644.7998838382
"525",15,61861,63651,59145.0929534005,67509.9314237954,57707.3273522733,69012.994523353
"526",15,62608,65068,59893.114624586,70368.8933294435,58455.4404778185,71917.5788904254
"527",1,63592,63003,60876.5606587578,66308.6395694901,59438.7762210953,67746.4240071526
"528",1,63100,63915,60385.0386540584,65816.010748847,58947.54717288,67253.5022300253
"529",1,63299,60913,60584.5428163658,66014.4946030199,59147.3213944376,67451.7160249481
"530",1,62025,64397,59310.7988601174,64741.0689251062,57873.4931950028,66178.3745902208
"531",1,63042,62104,60326.8914863526,65757.4612989115,58889.5064828486,67194.8463024155
"532",1,62460,63908,59745.8865009698,65175.4934280205,58308.7563578648,66612.6235711254
"533",4,63019,60273,56861.423687362,65733.8956202464,55506.5159607118,67170.8560441718
"534",1,61625,60490,58910.5388352276,64340.3182434792,57473.3630391065,65777.4940396003
"535",1,61097,61453,58383.2869864109,63812.2180972187,56946.3357210603,65249.1693625693
"536",1,61297,62196,58583.1537025619,64010.9183089732,57146.5111922746,65447.5608192605
"537",1,61723,59640,59009.9496047381,64436.7405608966,57573.5648041056,65873.1253615291
"538",1,60755,59829,58042.440164717,63469.1908034705,56606.066035457,64905.5649327304
"539",1,60405,62036,57692.1302032964,63117.9154983926,56256.0115850682,64554.0341166208
"540",1,61246,61578,58533.5500473641,63958.8501345978,57097.5598558994,65394.8403260624
"541",14,61415,63231,58703.6471933799,65376.7149733711,57267.9646502159,66840.3583610015
"542",1,62241,60213,59529.7267490416,64953.5511239978,58094.1271550226,66389.1507180168
"543",1,61245,60177,58533.9747459027,63957.705255836,57098.3999964546,65393.2800052842
"544",1,60781,60226,58070.1538962894,63492.9948045189,56634.8146101889,64928.3340906194
"545",1,60593,59454,57882.8379880297,63304.5753825441,56447.7907843662,64739.6225862076
"546",1,60157,60204,57446.615008481,62867.508867224,56011.7910752495,64302.3328004555
"547",1,60298,60411,57588.366214289,63008.0715200092,56153.8568720396,64442.5808622585
"548",1,60452,60128,57743.5004027342,63162.0276121843,56309.3028837316,64596.2251311869
"549",1,60391,61322,57682.9001689573,63100.2696535865,56249.0090812047,64534.1607413391
"550",1,60903,61205,58195.3701301011,63611.7806741908,56761.7328585775,65045.4179457144
"551",1,61079,62263,58371.6916241363,63786.9431986083,56938.3611133404,65220.2737094041
"552",1,61637,60857,58930.4324761046,64344.8729491698,57497.3166508829,65777.9887743915
"553",14,61251,62823,58544.4898289306,64815.3323730527,57111.6442281846,66267.3867751893
"554",14,61969,63174,59262.7800557179,64743.0558938618,57830.0742135411,66177.2544442481
"555",1,62452,60994,59746.5524987801,65158.6469931942,58314.0576165991,66591.1418753752
"556",1,61683,62241,58977.5914844412,64389.068346623,57545.2600796372,65821.399751427
"557",14,61904,62029,59199.2104229931,64986.4262533682,57767.1695608546,66426.8195211693
"558",1,61908,60746,59204.3126593787,64613.5196422361,57772.5820553402,66045.2502462746
"559",1,61330,62157,58626.2443500661,64034.6289463147,57194.7314186143,65466.1418777665
"560",1,61710,60970,59006.5922906623,64413.9792810161,57575.3434095408,65845.2281621376
"561",1,61343,59561,58640.406239888,64046.7610150018,57209.4305696371,65477.7366852527
"562",1,60539,60063,57836.9249295055,63242.9445495088,56406.0379694538,64673.8315095605
"563",1,60404,60557,57702.1196690745,63107.0239347077,56271.5279254919,64537.6156782903
"564",1,60565,62621,57863.7760426329,63267.5122073472,56433.4934766874,64697.7947732926
"565",1,61571,61338,58870.0620581727,64273.7410186521,57439.7946332737,65704.0084435511
"566",15,61442,65517,58741.0956647248,67727.7927497854,57311.1350860689,69237.6557846258
"567",15,63280,56282,52767.6954055404,65982.9799232979,51521.344199324,67413.7896392045
"568",15,59933,58501,57225.1856619241,62742.6245977342,55791.2784743522,64178.8210109941
"569",15,59423,56926,54700.4337437283,62131.5917430193,53317.6187232652,63565.3295382544
"570",15,58474,59822,55505.1481208112,61183.5860760396,54078.0015116247,62617.4480934247
"571",15,59353,59431,56645.5504211786,62190.0481372694,55211.8742989505,63626.6797679334
"572",1,59567,57791,56859.6708268148,62275.0569129216,55426.3047129399,63708.4230267965
"573",15,58918,54545,51157.3509552558,61625.6379859288,49852.9256621613,63058.9124715299
"574",1,57148,56936,54439.2119799017,59858.1016737961,53004.9185170623,61292.3951366355
"575",15,57424,57108,54715.2722229046,61054.1595175559,53281.2858512474,62510.1126582264
"576",15,57617,52783,48884.178835552,60325.8507930055,47607.8108447603,61759.5340769036
"577",15,55731,56187,52406.9320055179,58441.8238723586,50988.5395698958,59876.8168634289
"578",15,56410,59813,53699.9502692031,62320.0061237666,52265.2532168387,63832.3501265672
"579",1,58358,57616,55647.6523880829,61069.9066328264,54212.4683824274,62505.0906384819
"580",1,58231,59090,55521.0519063787,60942.2809511477,54086.1392547651,62377.1936027613
"581",1,58837,60411,56127.0758362776,61547.3279471957,54692.4217634349,62981.9820200384
"582",1,59705,61454,56995.3737176213,62415.101495692,55560.8584273,63849.6167860133
"583",1,60567,60884,57857.9333863431,63277.2918286884,56423.5158532832,64711.7093617483
"584",1,60697,60826,57988.3231482897,63406.5371727946,56554.2085243349,64840.6517967494
"585",1,60729,62064,58021.31998357,63438.3711150583,56587.5131588039,64872.1779398244
"586",1,61306,61466,58598.3706861085,64014.7180638052,57164.7501337191,65448.3386161945
"587",1,61296,61282,58589.2433406282,64004.4322467308,57155.9294171478,65437.7461702112
"588",1,61211,60912,58504.1059272113,63918.1301964095,57071.1002644988,65351.1358591219
"589",1,61006,61935,58300.2961899553,63713.1788211599,56867.5927005669,65145.8823105484
"590",1,61379,62096,58673.4698416117,64085.4146939061,57241.0145673073,65517.8699682106
"591",1,61622,60889,58916.8277291773,64327.7431994178,57484.6449158444,65759.9260127507
"592",1,61187,61830,58482.1228294915,63892.0174829629,57050.2102100362,65323.9301024182
"593",1,61419,61854,58714.8225122211,64123.6630725579,57283.1888943653,65555.2966904136
"594",1,61536,63108,58833.035042429,64240.7633060804,57401.695831722,65672.1025167874
"595",1,62160,63300,59456.4749273311,64863.6844634287,58025.273015514,66294.8863752458
"596",1,62531,62594,59828.4575252738,65234.8456431811,58397.4730297185,66665.8301387363
"597",1,62383,62012,59680.6369697293,65085.8675563655,58249.9588541945,66516.5456719003
"598",1,62056,62408,59354.4689252047,64758.5781590402,57924.0876138276,66188.9594704173
"599",1,62092,62605,59390.7309367959,64793.7147557719,57960.6475047386,66223.7981878292
"600",1,62200,61049,59499.7996925807,64901.6952246542,58070.0043126666,66331.4906045683
"601",1,61547,61583,58846.9581366701,64248.0454818823,57417.3766708965,65677.6269476559
"602",1,61497,62686,58797.2823334085,64197.2144697124,57368.0066329631,65626.4901701578
"603",1,61975,62924,59276.2526063723,64675.3970822175,57847.1853870569,66104.4643015328
"604",1,62301,61727,59602.8389568592,65001.0656996302,58174.0146468156,66429.8900096739
"605",1,61909,64357,59210.9424649036,64608.0999831255,57782.401161503,66036.6412865262
"606",1,62926,63111,60228.1208936245,65625.682267254,58799.4726961545,67054.330464724
"607",14,62825,63486,60127.1594008781,66051.282929899,58698.8137872037,67491.1319693851
"608",1,62954,62429,60256.472201318,65651.8550893003,58828.4006141684,67079.9266764499
"609",1,62536,61903,59839.7532597351,65234.0523666639,58411.9685321024,66661.8370942965
"610",1,62114,62620,59417.904043957,64811.1622544764,57990.3948249617,66238.6714734717
"611",7,62251,61874,59485.9820881126,64947.5046172572,58060.421072414,66374.7274897636
"612",1,61977,61225,59282.0552864275,64673.1209996658,57855.1263864081,66100.0498996853
"613",8,61561,59035,57056.112480406,64256.9451980219,55673.3335937879,65683.6088374811
"614",1,60382,61537,57687.0924499594,63077.6681438997,56260.2932502135,64504.4673436455
"615",1,60984,61307,58289.4862757551,63679.2579259246,56862.89989354,65105.8443081396
"616",1,61150,60838,58455.8722500674,63844.5244250172,57029.5821750444,65270.8145000402
"617",1,61012,61139,58318.6219790459,63706.155660655,56892.6279513273,65132.1496883736
"618",15,61086,60754,56760.0793998229,63779.4359025864,55374.2565510111,65205.1282656653
"619",1,60944,60509,58252.3049104483,63637.5825676416,56826.9080163225,65062.9794617674
"620",15,60769,59436,57448.5264308094,63461.6953040721,56038.8518175584,64886.8038711078
"621",1,60203,59529,57511.7602406231,62895.266533972,56086.8321981858,64320.1945764093
"622",15,59988,57982,56207.7665987981,62679.6032165463,54810.1955514233,64104.2603660485
"623",15,59186,57568,56495.7975699392,62489.2385459684,55071.1667054878,63927.9378798657
"624",15,58633,58644,55942.2447228945,61733.355695206,54517.7360319057,63167.3695023032
"625",15,58867,61818,56176.8691419414,65728.3558537851,54752.6619472244,67249.0570867051
"626",1,60408,59677,57717.7027708576,63099.5932981113,56293.2023958722,64524.0936730967
"627",1,60128,58209,57437.6654216591,62818.5551577137,56013.429940103,64242.7906392697
"628",15,59334,58647,56404.8231358354,62025.108138377,54986.6608027856,63449.2941804757
"629",1,59173,59494,56483.4970139876,61863.1830568018,55059.5801307872,63287.0999400022
"630",15,59479,60886,56790.1489550003,63265.6802848926,55366.5253020414,64714.4234553984
"631",1,60245,59487,57556.8708562172,62934.8224429264,56133.4130558168,64358.2802433268
"632",1,59955,61014,57266.9995104749,62643.9612564531,55843.80370509,64067.157061838
"633",1,60514,61030,57826.2682446539,63202.3871495487,56403.2955258281,64625.3598683744
"634",1,60772,61879,58085.313305197,63460.3666464907,56662.6226240198,64883.0573276679
"635",1,61274,61318,58587.0869297186,63961.3221323339,57164.6127967689,65383.7962652835
"636",1,61246,61095,58559.9274400774,63933.0243263504,57137.7546012637,65355.1971651641
"637",1,61134,61345,58448.0737736385,63820.0510390355,57026.1972805698,65241.9275321042
"638",1,61197,61418,58511.9608561445,63882.8175163591,57090.3809693509,65304.3974031526
"639",1,61260,60031,58575.3003068816,63945.0379081122,57154.0166171091,65366.3215978847
"640",1,60660,62587,57976.0630904937,63345.0623214618,56554.9748355245,64766.1505764311
"641",16,61548,65657,58864.3318485801,67418.6628057233,57443.2909288827,68910.1773158056
"642",1,63343,63909,60657.6534664714,66029.6877066781,59235.7618930816,67451.579280068
"643",1,63364,64075,60678.7218080482,66049.7099761583,59257.1071132173,67471.3246709892
"644",1,63453,63919,60768.7501932581,66138.7386024537,59347.4001186274,67560.0886770844
"645",1,63429,63418,60744.959434396,66113.8763919667,59323.8929558797,67534.942870483
"646",1,63151,62484,60467.2639907728,65835.8716980128,59046.2793658746,67256.856322911
"647",1,62672,64014,59988.862875131,65355.6569152687,58568.3582989172,66776.1614914826
"648",1,63135,62721,60452.8271482575,65818.9585507548,59032.4979616327,67239.2877373796
"649",16,62761,66683,60079.2776166544,67574.3362417562,58659.2346690584,69040.5971563913
"650",1,64395,64448,61711.743893973,67079.611694219,60290.9551106261,68500.4004775659
"651",9,64124,62199,61441.5431680125,67130.9407284442,60021.05050648,68558.2936143773
"652",1,62987,64170,60304.4961413781,65671.0674384345,58884.0505216966,67091.5130581161
"653",1,63375,64482,60692.1065188472,66057.9130999614,59271.8633072491,67478.1563115595
"654",1,63695,62054,61012.7986493321,66377.7983960014,59592.7689939116,67797.8280514219
"655",1,62743,62061,60060.9174792022,65425.4819616555,58641.0030312605,66845.3964095973
"656",1,62319,60349,59637.9350438558,65001.4952003111,58218.2864249483,66421.1438192186
"657",1,61354,62013,58672.882630482,64036.3145355215,57253.2679576737,65455.9292083298
"658",1,61674,60935,58992.8018850483,64355.2280008704,57573.4534285648,65774.5764573539
"659",1,61329,61160,58648.6520579877,64010.0956630716,57229.5636563879,65429.1840646714
"660",1,61275,60536,58595.4290260789,63955.7617443478,57176.6346584578,65374.5561119689
"661",1,60968,61060,58288.3557297046,63647.7142019826,56869.8192294207,65066.2507022665
"662",1,61065,60339,58386.7994582981,63745.0430931578,56968.5580376545,65163.2845138015
"663",1,60781,61281,58102.5756740706,63459.8318622545,56684.5956147743,64877.8119215507
"664",1,61079,60467,58400.9147497312,63757.1214137513,56983.212482701,65174.8236807815
"665",1,60842,59240,58165.3592976275,63520.5467764482,56747.9267926244,64937.9792814513
"666",1,60178,60754,57501.1302601067,62855.8596866573,56083.8189942161,64273.170952548
"667",8,60563,68829,57886.3410981371,71529.2287756645,56469.3026164376,73132.0055902783
"668",1,64394,62912,61709.9825965242,67079.9758689439,60288.6312346758,68501.3272307923
"669",16,63441,66840,60756.5141758047,68552.3136648062,59335.3109334935,70025.6652556996
"670",7,64798,66136,62112.9225760901,67983.1160260771,60691.2377018833,69415.3120406783
"671",1,65101,64352,62416.1136200326,67786.7050905469,60994.6039247128,69208.2147858668
"672",15,64433,64840,61749.0302648685,68506.0360796757,60327.7778191419,69956.6667401795
"673",15,64362,61636,58857.9454568055,67046.4544481639,57501.9445484328,68467.4231411536
"674",1,62880,64075,60196.0266752296,65565.344603025,58774.8540663056,66986.517211949
"675",15,63317,63200,60548.7186270286,66001.6169968895,59129.7043579319,67422.6062816957
"676",15,63131,69866,60447.3725896184,71127.133412482,59026.6926735659,72662.4848118382
"677",15,66067,65067,61294.1596613697,68756.4816850954,59917.5482330002,70179.9087938868
"678",15,65225,66510,62536.7333204873,69877.5615681087,61113.5361392506,71341.9133596916
"679",15,65510,71610,62822.3334394909,72478.2755748419,61399.3190663057,73990.5883377076
"680",15,67962,69548,65269.9259953756,72436.8261659557,63844.7153376286,73897.9891012856
"681",15,68150,69580,65458.8882142484,72517.581818073,64033.8073258143,73976.3492447561
"682",15,68266,65538,62293.0295674901,70958.5286780441,60939.4239484755,72383.4512920872
"683",1,66489,68194,63797.3645974697,69181.6095999211,62372.2410305437,70606.7331668471
"684",1,66909,65082,64217.8720092424,69601.7370216462,62792.8490196065,71026.7600112821
"685",1,65690,65862,62999.0089478997,68382.5958927975,61574.0595582868,69807.5452824104
"686",1,65503,64594,62812.137903655,68194.6228497962,61387.4801954938,69619.2805579573
"687",1,64848,65333,62158.0661043757,67539.6484687701,60733.6472951721,68964.0672779737
"688",1,64890,65705,62199.85799579,67580.3826685945,60775.7191406395,69004.521523745
"689",1,65085,65166,62395.6896831286,67775.2768782341,60971.7989633363,69199.1675980264
"690",16,64934,61675,59723.2974319645,67624.242018844,58357.3884589642,69047.8411956532
"691",1,63284,63856,60594.2596144203,65974.2961779516,59170.2499539903,67398.3058383816
"692",16,63530,66097,60840.933592584,67981.2409050152,59417.1947443249,69442.8478378083
"693",16,64657,65067,61904.6353152063,67346.8730630397,60482.1913396536,68770.7571942254
"694",1,64704,66142,62015.206508032,67393.7074429451,60591.6033039452,68817.310647032
"695",1,65217,63842,62528.2889452758,67906.2064826483,61104.8401571904,69329.6552707337
"696",1,64410,65019,61721.7672503534,67099.0516407802,60298.4860461414,68522.3328449921
"697",1,64582,64886,61894.0947030316,67270.3687271423,60471.0809266295,68693.3825035444
"698",11,64602,61194,60455.6795231851,67290.3493933874,59066.4883172129,68713.0774071861
"699",1,62940,63395,60251.7857703936,65628.7811354203,58828.5810665841,67051.9858392298
"700",1,63186,65422,60498.8610497231,65874.8062429877,59075.9343095885,67297.7329831223
"701",1,64216,64175,61528.2724186217,66904.3715368658,60105.304937006,68327.3390184815
"702",1,64119,64265,61431.7906156222,66806.7903535374,60009.1141224023,68229.4668467573
"703",1,64117,64524,61430.7263967997,66804.6307944173,60008.3398226438,68227.0173685731
"704",1,64235,64508,61548.6399537582,66921.481990927,60126.5345694278,68343.5873752575
"705",1,64284,63364,61598.3531051849,66970.1180130224,60176.5328197669,68391.9382984404
"706",16,63787,59605,58666.5471394099,66472.6877300605,57301.6234314634,67894.2700357987
"707",1,61861,62748,59174.0324229018,64548.1715354689,57751.5837234515,65970.6202349192
"708",1,62412,60905,59726.0286522501,65099.2669604,58303.8183813267,66521.4772313234
"709",1,61823,63666,59136.9693268438,64509.6738730732,57714.9003341667,65931.7428657502
"710",1,62800,62601,60114.6275528624,65487.0748301628,58692.6266551576,66909.0757278676
"711",16,62765,62316,59890.7832687799,65450.8729055389,58473.5324509632,66872.5894958354
"712",1,62616,62313,59931.1573127633,65301.4832244672,58509.7179066147,66722.9226306158
"713",1,62542,62181,59858.354552821,65227.596465876,58437.2020637834,66648.7489549135
"714",1,62451,61423,59767.2234550286,65135.40710319,58346.3510717885,66556.2794864301
"715",1,62064,61968,59380.540704663,64747.8933300345,57959.8882798686,66168.5457548288
"716",1,62132,62944,59449.6250703732,64815.8844532726,58029.2620093821,66236.2475142637
"717",1,62602,61112,59919.8523861328,65285.182083408,58499.7353980623,66705.2990714785
"718",1,61983,63658,59301.5386467274,64666.3222630163,57881.566197563,66086.2947121808
"719",1,62855,63120,60173.2244944223,65537.623752789,58753.3537786547,66957.4944685567
"720",4,63004,55453,54374.5396450133,65685.6634376056,53094.9253020326,67105.2493709233
"721",1,59605,58885,56917.0420237082,62293.4301729623,55493.9980402052,63716.4741564652
"722",15,59602,58211,56087.4836635336,62289.8890165934,54685.368459965,63712.6777036297
"723",15,59287,51481,48933.1596568882,61974.9947510771,47703.2410931191,63397.6213859215
"724",15,56074,55358,52505.575551652,58769.1948492357,51102.6195430698,60195.5259544411
"725",15,56361,52327,50137.4983102292,59055.3811224523,48805.2255869632,60481.4555567462
"726",1,55075,54814,52380.183720049,57770.9244513966,50953.3408375401,59197.7673339055
"727",15,55612,57314,52917.6452816687,60069.8111516853,51491.0870338723,61539.4910872736
"728",1,56996,57018,54301.4386978889,59690.7144376909,52874.9835752193,61117.1695603604
"729",15,57473,57676,54779.4509259804,61087.353201312,53353.2850197989,62535.3194029364
"730",15,57977,57531,54528.7249931403,60671.2880636045,53122.314632096,62097.1819744812
"731",1,58132,57145,55439.7097340561,60825.8341598757,54014.0887138133,62251.4551801184
"732",15,58017,58668,55325.2037366857,61288.3931442582,53899.8238954975,62727.3429069499
"733",15,58656,60727,55964.5431264517,63037.1758422066,54539.4259489551,64501.5144249629
"734",15,59878,58854,55975.3554457995,62571.076694632,54580.4380380479,63996.1857104222
"735",1,59575,59733,56883.9498616255,62267.3143371207,55459.0593561065,63692.2048426397
"736",1,59832,59830,57141.1604742729,62523.437779359,55716.5577253792,63948.0405282527
"737",1,59989,59095,57299.1548335542,62680.3442027275,55874.8400439023,64104.6589923794
"738",1,59723,61576,57033.8302823582,62414.1364533528,55609.7492611433,63838.2174745676
"739",1,60727,58829,58037.4932176866,63417.5478207962,56613.4787824688,64841.562256014
"740",1,59932,61509,57242.3708822254,62622.2314649137,55818.4078011109,64046.1945460281
"741",1,60786,60762,58096.5661867439,63475.9483871084,56672.7297257821,64899.7848480702
"742",1,60834,59487,58145.4969208279,63523.7884748817,56721.9491365068,64947.3362592028
"743",1,60274,61006,57586.1355165962,62963.7948868831,56162.7550612107,64387.1753422687
"744",1,60708,60644,58019.7033814465,63396.4110812179,56596.5748180307,64819.5396446337
"745",4,60740,55604,53921.5988688524,63428.3209338885,52600.0093243186,64851.1615819509
"746",1,58462,57882,55771.6492259034,61152.6924042829,54347.3731306173,62576.968499569
"747",1,58456,59226,55766.083963165,61146.1273558354,54342.0724951711,62570.1388238293
"748",1,59058,58752,56368.6361733948,61747.7370199801,54944.8741822799,63171.4990110951
"749",1,59111,58958,56422.7503313641,61800.7926645868,54999.2685118124,63224.2744841385
"750",14,59225,57646,56536.9221557688,63051.0132470864,55113.7249371627,64500.349216504
"751",1,58676,59908,55988.6906240706,61365.1942953901,54565.6160637239,62788.2688557368
"752",1,59450,58259,56762.1569434093,62137.9473872876,55339.271162963,63560.8331677339
"753",1,59049,57855,56361.5323716282,61736.5932316638,54938.8397003602,63159.2859029317
"754",1,58678,58030,55991.7220342122,61366.0561683403,54569.2217156728,62788.5564868797
"755",1,58584,56644,55898.3126113137,61271.6730123789,54476.0700243476,62693.9155993449
"756",1,57907,56641,55220.7364586836,60593.9474435453,53798.5334197977,62016.1504824312
"757",1,57590,59969,54904.0405408883,60276.5691792666,53482.018108207,61698.5916119479
"758",14,58953,60153,56267.0229361949,62194.4865232878,54844.9204475048,63629.3850228801
"759",1,59654,57952,56968.1100479277,62340.2145516418,55546.1998769108,63762.1247226587
"760",1,58969,59013,56283.4730841182,61655.2134928461,54861.6592832229,63077.0272937415
"761",1,59136,56485,56451.2816559237,61821.9471252536,55029.7523743005,63243.4764068768
"762",1,58060,58622,55375.3372581785,60746.6554261546,53953.6352176592,62168.3574666739
"763",1,58536,58773,55851.3161341333,61221.6370120428,54429.8780603497,62643.0750858265
"764",1,58817,58336,56133.0564367265,61502.3137065484,54711.8998829982,62923.4702602767
"765",1,58743,58369,56059.4234781551,61427.6655046186,54638.5356431117,62848.553339662
"766",1,58721,58295,56037.549901869,61404.7547657879,54616.9365871687,62825.3680804882
"767",1,58674,59524,55991.1093512023,61357.2858815485,54570.7682199574,62777.6270127934
"768",1,59207,58522,56524.4652122471,61889.7466693887,55104.3609925686,63309.8508890672
"769",1,58992,60463,56310.1933988446,61674.5205897134,54890.3417581914,63094.3722303667
"770",1,59773,59911,57091.8416002849,62455.6225271902,55672.134546969,63875.3295805061
"771",1,59877,60885,57196.6057162476,62559.3214678529,55777.1805978031,63978.7465862974
"772",16,60367,59633,57686.3349686406,63254.9910967267,56267.1278778827,64678.8524196095
"773",1,60021,61297,57341.1108462488,62702.0678830463,55922.1512314951,64121.0274978001
"774",16,60619,55983,55137.4573688973,63299.8185571604,53787.2914981928,64718.5996838471
"775",15,58480,59627,55798.1002765252,62074.5832713485,54378.212181459,63515.6438532835
"776",16,59155,56041,54243.5011802084,61837.3633490108,52879.8757943034,63257.0523773904
"777",15,57834,59976,55151.4939121145,63000.2060606226,53731.459953739,64478.5205258043
"778",1,59010,58366,56327.8360422242,61692.8928827709,54907.7912749671,63112.9376500279
"779",15,58815,51705,49684.8238378225,61497.3313093812,48428.135191449,62917.1210446223
"780",1,55705,55932,53017.3916801966,58392.7182676464,51594.6286751306,59815.4812727123
"781",15,56188,53226,51232.732976806,58875.9183221162,49870.5745973344,60298.4018301238
"782",15,55171,55229,51860.373935803,57859.4475892341,50454.5156744222,59282.2143310513
"783",15,55608,54424,51423.0486486707,58295.5609590785,50040.8367728538,59718.0444203507
"784",15,55429,54762,51764.181655021,58116.6890303416,50368.2881206255,59538.981545202
"785",1,55492,55860,52806.6622933787,58179.255348855,51384.6228105214,59601.2948317123
"786",15,56013,56792,53327.3516557733,58873.2056130825,51905.586325897,60299.1926393443
"787",1,56665,56932,53979.7087454325,59350.3494658899,52558.1860144402,60771.8721968822
"788",1,57021,56849,54336.5131696126,59706.1059919662,52915.2678004941,61127.3513610847
"789",1,57142,57440,54458.6492535137,59827.1838812633,53037.6839715882,61248.1491631888
"790",1,57459,56478,54775.977332397,60143.4733412808,53355.2869562794,61564.1637173984
"791",1,57166,57911,54483.1782172409,59849.8447534962,53062.7073892661,61270.315581471
"792",1,57676,57289,54993.1293581535,60358.8706644166,53572.9034237648,61779.0965988053
"793",1,57624,56061,54941.7638546701,60306.4819293095,53521.8087533324,61726.4370306472
"794",1,57039,56527,54356.9319179958,59721.1859143723,52937.0996507545,61141.0181816137
"795",1,56978,56533,54297.1729020746,59660.4323837666,52877.6038669696,61080.0014188716
"796",1,56949,55510,54268.1408879325,59630.3913792135,52848.8389164572,61049.6933506889
"797",1,56465,57234,53785.1117348459,59146.8096861908,52365.9560118574,60565.9654091792
"798",1,57023,55989,54343.0908978167,59703.8700204621,52924.1783740945,61122.7825441843
"799",1,56708,54485,54028.2808567279,59388.2646593683,52609.5788414951,60806.9666746011
"800",1,55875,55699,53194.9470733524,58555.0753530288,51776.2068173582,59973.815609023
"801",1,56042,57346,53362.7271336117,58721.8029785439,51944.2654402675,60140.2646718881
"802",16,56858,58631,54178.8779284977,62004.0306099746,52760.5870341954,63481.0834743102
"803",14,57812,56824,54594.6975302762,60491.6788913126,53190.3479236592,61909.8895397183
"804",1,57425,57361,54746.8745106783,60104.1855594493,53328.8799306618,61522.1801394658
"805",1,57490,55923,54812.7350316224,60168.9928417523,53395.0192270347,61586.70864634
"806",1,56863,56141,54185.8728692714,59541.6749241381,52768.2776958151,60959.2700975945
"807",1,56672,56744,53995.2090422767,59350.0868199477,52577.8585102163,60767.4373520081
"808",1,56855,57520,54178.5247609836,59532.3513888356,52761.4524514742,60949.423698345
"809",14,57288,57733,54611.7700881461,60903.7914392225,53194.9485838147,62342.8026337752
"810",1,57580,58352,54904.2442064245,60256.1188898122,53487.6885454064,61672.6745508302
"811",1,57993,59008,55318.0907027382,60669.0556801785,53901.7758263397,62085.370556577
"812",1,58480,57674,55805.8249465198,61155.9817355724,54389.7239846659,62572.0826974263
"813",1,58096,58390,55421.3853298484,60770.6546945581,54005.5192550297,62186.5207693769
"814",1,58215,59020,55541.6550970238,60890.2246729469,54125.9742451084,62305.9055248623
"815",1,58600,57043,55926.9912801007,61274.3253291751,54511.6374523881,62689.6791568877
"816",1,57864,56057,55190.712186652,60537.5885369659,53775.4795044834,61952.8212191345
"817",1,57079,55556,54406.5139384788,59753.1311114467,52991.3498564099,61168.2951935156
"818",4,56489,56725,53816.4580846809,60127.5665718438,52401.4217891499,61565.6828799865
"819",1,56747,56197,54075.2954273772,59420.3982761619,52660.5321627081,60835.1615408311
"820",1,56623,56410,53951.6801300286,59295.8092161393,52537.1746047703,60710.3147413975
"821",1,56659,56246,53988.2673778997,59331.3633475686,52574.0353020458,60745.5954234225
"822",1,56585,55971,53914.1498543237,59256.5311604545,52500.106938482,60670.5740762962
"823",1,56441,57232,53770.6380596524,59111.7861021773,52356.9215689693,60525.5025928604
"824",1,56929,58896,54258.9269416868,59599.4728155592,52845.3698354184,61013.0299218276
"825",1,57909,58963,55239.3455676115,60579.7773261354,53825.8186658513,61993.3042278956
"826",15,58399,55377,52746.4729152455,61069.2928178751,51408.8925786196,62482.5302782632
"827",15,56987,52696,50939.69953915,59657.7251845174,49614.0527312879,61071.2683687878
"828",15,55118,59058,52447.0217444605,62374.7570680028,51032.5839153592,63901.3853694604
"829",1,57151,55227,54478.4441602642,59825.2833709982,53063.2213083486,61240.5062229137
"830",1,56344,55063,53670.9027870812,59017.2767418299,52255.8030809862,60432.3764479249
"831",15,55894,53191,50302.9266777196,58567.6720334384,48965.6010558597,59982.6010028519
"832",1,54834,53945,52161.6224370254,57508.0654603792,50746.504449575,58923.1834478296
"833",15,54685,51653,50042.4136475363,57358.3890197152,48681.1200982432,58773.2824351977
"834",15,53568,52498,48848.9198822457,56241.8021158283,47490.6134153541,57657.0036552739
"835",15,53431,48407,46122.7880515722,56104.27868458,44837.0131087181,57519.2783179703
"836",15,51492,50132,48816.8383159836,55474.2592729696,47400.5178511059,56924.738954258
"837",1,51377,52158,48702.1632407031,54052.5551769272,47286.0000391525,55468.7183784778
"838",1,52238,52120,49563.9052643276,54913.399735976,48147.9796073012,56329.3253930024
"839",1,52601,51138,49927.2822838415,55275.741665815,48511.6305985027,56691.3933511538
