"","Event","Mean","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"27",1,62405,62286,59614.692632342,65200.9343419808,58136.1037666185,66679.5232077043
"28",1,62342,62615,59550.0556892948,65134.7248533292,58071.8830512504,66612.8974913736
"29",1,62454,61817,59665.1369049275,65248.2449225438,58187.3774773799,66726.0043500915
"30",1,62153,61334,59367.0763480603,64948.7397385177,57889.6992902244,66426.1167963535
"31",16,61803,64519,60166.8748839771,65856.2640661792,58660.9845314247,67362.1544187316
"32",1,63042,62860,60254.2389573377,65835.4288318601,58776.9872315991,67312.6805575987
"33",1,62895,63483,60106.8401430459,65686.4662812589,58630.0023133068,67163.3041109981
"34",1,63098,63469,60314.0739756696,65892.2353816133,58837.6238371435,67368.6855201393
"35",1,63196,63154,60407.7255756974,65984.3582602857,58931.6800652724,67460.4037707108
"36",1,63098,62979,60314.726196815,65889.7871978467,58839.0966858988,67365.416708763
"37",1,62979,62209,60194.9303462386,65768.419635565,58719.7168422816,67243.633139522
"38",1,62580,61110,59800.6539240959,65372.7779179686,58325.8017920167,66847.6300500478
"39",1,61915,63427,59129.6207547963,64700.90199017,57654.9916874175,66175.5310575489
"40",1,62622,62685,59838.0906610634,65408.5640038641,58363.6754299318,66882.9792349958
"41",1,62622,63119,59844.1919132765,65413.0996107576,58370.1910834288,66887.1004406053
"42",1,62818,62153,60039.8714771719,65607.294315831,58566.2636657139,67080.9021272888
"43",1,62482,61523,59705.5775126129,65271.5772147875,58232.3463826288,66744.8083447715
"44",1,62048,63182,59270.5871434528,64835.3317222707,57797.6882245539,66308.2306411696
"45",1,62580,62118,59798.8227335821,65362.4290718353,58326.2250887621,66835.0267166553
"46",15,62356,59668,57881.4792375469,63285.2084910347,56451.1985008925,64715.489227689
"47",15,61166,62979,60703.1322629304,66486.418175832,59172.3889470161,68017.1614917463
"48",15,62069,63742,61112.7128839061,66845.9391094342,59595.2195668675,68363.4324264728
"49",1,62832,63175,60054.0676399593,65615.908972728,58581.9371638714,67088.0394488158
"50",1,62937,62657,60163.4255382213,65723.7460206614,58691.6976068996,67195.4739519831
"51",15,62762,67312,63945.1935614481,69870.6783018819,62376.8124894115,71439.0593739186
"52",15,64736,67606,65616.0941608186,71508.5492471175,64056.4555101416,73068.1878977946
"53",16,65807,66836,63318.4289243974,68909.2005308345,61838.641067417,70388.9883878146
"54",1,65975,65681,63196.6285775016,68760.6420054676,61723.9231825433,70233.347400426
"55",15,65548,68257,65958.7008510945,71803.9125326502,64411.5667743087,73351.0466094357
"56",15,66500,67515,63917.284531524,69497.9140912009,62440.1811121664,70975.0175105587
"57",15,66626,62041,60301.212703199,65554.5478316968,58910.7388868748,66945.0216480209
"58",15,64253,67242,63739.5772438802,69512.1388182503,62211.6724889106,71040.0435732197
"59",1,65457,66395,62678.0156675929,68246.8633412637,61204.0307250882,69720.8482837684
"60",1,65653,67382,62872.5555015172,68440.1407680067,61398.9046980096,69913.7915715143
"61",1,66185,65534,63407.536693517,68974.5537620792,61934.0362829161,70448.0541726801
"62",1,65632,65653,62849.447887651,68415.0602940176,61376.3192686751,69888.1889129935
"63",1,65422,64750,62644.440268815,68208.5073723375,61171.720666795,69681.2269743574
"64",1,64932,66017,62152.337169542,67715.0039026993,60679.9882231682,69187.3528490732
"65",1,65261,64932,62486.6362573053,68048.1497920817,61014.5925441051,69520.1935052819
"66",1,64946,65457,62168.0877066582,67728.0931205841,60696.4431689348,69199.7376583076
"67",1,65030,64848,62253.6287788412,67812.1767429254,60782.3700047887,69283.4355169779
"68",1,64806,65009,62029.4752587292,67586.4968609343,60558.6204882621,69057.3516314015
"69",1,64771,64554,61997.882884523,67553.3782877478,60527.4320745244,69023.8290977463
"70",16,64561,64834,63167.9478085856,68846.2199413663,61664.9999612715,70349.1677886802
"71",1,64582,64512,61811.5384166106,67364.0017522763,60341.8901464172,68833.6500224696
"72",1,64456,63189,61683.9141380879,67234.8422093466,60214.6722278368,68704.0841195978
"73",1,63812,63483,61041.6963512077,66591.6193271292,59572.7204736224,68060.5952047144
"74",1,63637,63154,60869.5180464022,66417.9441548113,59400.938365715,67886.5238354985
"75",1,63413,63959,60643.387496288,66190.3591862568,59175.1927769083,67658.5539056365
"76",1,63665,64372,60893.0845216586,66438.6237072043,59425.2689632962,67906.4392655667
"77",1,63966,62384,61194.1846713248,66738.3599940518,59726.7301056446,68205.8145597321
"78",1,63224,62244,60457.2875097153,66000.7435618672,58990.0233234563,67468.0077481262
"79",1,62818,62146,60047.4802843529,65589.7230766756,58580.5372285727,67056.6661324559
"80",1,62608,63371,59839.0278592387,65381.1908612302,58372.1059226835,66848.1127977855
"81",1,63007,64211,60238.1348241321,65777.6780751498,58771.9062937741,67243.9066055078
"82",1,63574,62461,60811.0034648745,66349.4967424771,59345.0528456921,67815.4473616594
"83",1,63070,61929,60307.7415421547,65845.1212159273,58842.0856761014,67310.7770819806
"84",1,62601,61453,59834.920994675,65371.2110977848,58369.5535205558,66836.578571904
"85",1,62160,62181,59399.2118259743,64934.4108622884,57934.1331397916,66399.4895484712
"86",14,62279,61600,60034.702251088,65616.814340198,58557.2064298927,67094.3101613933
"87",1,62069,62055,59308.5783050724,64840.8865555193,57844.2647636897,66305.2000969019
"88",1,62174,64603,59410.8048604808,64941.5949609545,57946.8931491234,66405.506672312
"89",1,63343,61824,60583.6679249348,66114.86095987,59119.6495632677,67578.8793215371
"90",1,62671,61782,59907.7083753308,65438.1407343805,58443.8913524085,66901.9577573029
"91",1,62328,61698,59569.8433009411,65099.0207525203,58106.3584319624,66562.505621499
"92",1,62132,61747,59371.6233151598,64899.4196062209,57908.5040172878,66362.538904093
"93",1,62055,62496,59297.6725582134,64824.0069222166,57834.9402090598,66286.7392713702
"94",16,62349,66864,61236.0344663588,66913.3679600794,59733.3350617968,68416.0673646415
"95",4,64421,61418,59367.5053686389,64692.0791727068,57958.1758138806,66101.4087274651
"96",1,62993,63896,60227.7089518429,65759.0871842564,58763.6415713643,67223.154564735
"97",1,63406,63259,60646.8539937928,66176.9912623652,59183.1150766019,67640.7301795561
"98",15,63329,65667,60946.1507018152,66509.5613787842,59473.6048454087,67982.1072351907
"99",15,64351,61810,58732.130105918,64004.7448953835,57336.5532715858,65400.3217297158
"100",15,63133,66325,62812.8820128588,68565.6531249962,61290.2154768252,70088.3196610296
"101",1,64547,66675,61783.746959215,67314.9970571522,60319.7134938836,68779.0305224837
"102",15,65373,60074,58818.4049358632,64014.6081228793,57443.0530310036,65389.9600277389
"103",15,62874,67081,63114.6265637299,68930.6316677607,61575.2230010497,70470.035230441
"104",15,64750,64848,61553.5821529491,67058.0710494047,60096.6319497823,68515.0212525716
"105",15,64673,65576,61345.1779963199,66836.379961615,59891.744631395,68289.8133265398
"106",15,64960,65569,61702.1818812509,67198.8672993912,60247.2971340293,68653.7520466127
"107",15,65093,63266,60196.4951114292,65545.9747613817,58780.5733774689,66961.896495342
"108",16,64155,63154,59519.9889850485,64889.794000525,58098.687451803,66311.0955337704
"109",15,63658,63931,59766.6947157056,65201.4928888895,58328.1905327487,66639.9970718464
"110",15,63763,64617,62307.1810601458,67961.7741424188,60810.5006789121,69458.4545236525
"111",16,64113,67081,62501.4608907018,68140.0661007556,61009.0122436249,69632.5147478326
"112",16,65352,71176,67343.3928028098,73299.5290635853,65766.898763406,74876.0231029895
"113",1,67753,68439,64985.5362359699,70530.6841939238,63517.824229296,71998.396200598
"114",1,67704,67641,64935.4894077941,70479.2937598589,63468.1330321169,71946.6501355364
"115",1,67340,67858,64569.0019858129,70111.3143407418,63102.040517923,71578.2758086319
"116",1,67263,67298,64495.8280775353,70036.7235125138,63029.2416457022,71503.3099443467
"117",1,66990,66584,64226.5306454574,69765.9426858932,62760.3368444425,71232.1364869079
"118",1,66556,68089,63788.1539576642,69326.1214347761,62322.3425094651,70791.9328829755
"119",1,67011,68572,64248.3315192711,69785.5577659433,62782.7162629183,71251.1730222964
"120",1,67452,67550,64686.374801675,70222.8860870747,63220.94878414,71688.3121046099
"121",1,67172,67830,64408.5303019754,69944.7179021222,62943.1899587516,71410.0582453461
"122",1,67235,68677,64470.1945970979,70003.8454966837,63005.525677955,71468.5144158265
"123",1,67627,67627,64860.7606846611,70393.5932700252,63396.3083602091,71858.0455944771
"124",16,67312,64855,62376.2735235574,67722.2083620238,60961.2900445217,69137.1918410595
"125",1,66010,67858,63246.9840355101,68778.8295009472,61782.7929859204,70243.0205505371
"126",1,66696,65716,63932.8433139119,69464.2896169951,62468.7579162152,70928.3750146916
"127",1,66087,66290,63323.5726747703,68853.8429774242,61859.7985455851,70317.6171066096
"128",1,66052,64498,63287.6741698244,68816.4718601475,61824.2898175785,70279.8562123931
"129",1,65247,62293,62487.4966385053,68015.5800824571,61024.3013358543,69478.7753851081
"130",1,63896,65471,61134.2102496404,66663.5885458087,59670.6722203101,68127.126575139
"131",1,64652,64589,61889.3737072887,67418.0578585766,60426.01940701,68881.4121588552
"132",1,64624,66360,61860.8314786663,67388.0375028113,60397.8684150095,68851.0005664681
"133",14,65387,64141,62599.6005507521,68123.9811925838,61137.3853206204,69586.1964227154
"134",1,64778,65289,62016.3186837241,67542.0203218731,60553.7538069878,69004.5851986093
"135",1,64988,66045,62231.2704002882,67755.5804559726,60769.0738531813,69217.7770030795
"136",1,65422,65429,62666.7703716739,68189.9598202605,61204.870431349,69651.8597605854
"137",1,65366,66556,62605.6128089847,68127.3285646299,61144.1029316195,69588.8384419952
"138",1,65828,67410,63073.0999345501,68593.795322258,61611.8601322639,70055.0351245444
"139",1,66430,66171,63672.7547780151,69192.7693144458,62211.6951861763,70653.8289062844
"140",1,66171,66220,63418.3723318415,68936.9368477426,61957.6965372534,70397.6126423304
"141",1,66080,66220,63323.2994714048,68840.4009139608,61863.010928939,70300.6894564268
"142",16,66031,66038,62872.9090791781,68353.0810121403,61422.3951874597,69803.5949038587
"143",1,65940,66647,63183.0838813504,68697.2567119288,61723.5704956514,70156.7700976275
"144",1,66157,66073,63406.6037938911,68919.471099186,61947.4359598614,70378.6389332159
"145",1,66017,66598,63264.0912640329,68775.4961321675,61805.3105137376,70234.2768824627
"146",1,66178,66290,63429.3456559621,68939.3946240012,61970.9237907435,70397.8164892198
"147",1,66129,67095,63375.7827092878,68884.3731143809,61917.7469023609,70342.4089213076
"148",1,66458,65296,63705.2863179154,69212.7077433456,62247.5599212153,70670.4341400456
"149",16,65828,71785,67883.3933983521,73809.4416805725,66314.8631658145,75377.9719131096
"150",15,68376,62559,61783.6652723014,66977.3543825834,60408.9788033572,68352.0408515276
"151",15,65562,66297,63837.7508906153,69454.2441925357,62351.1549120881,70940.8401710631
"152",15,65849,64778,60463.4975180623,65757.7317706624,59062.198357498,67159.0309312267
"153",15,65324,70210,64569.8468397506,70269.7594633013,63061.1711005256,71778.4352025265
"154",1,67438,67620,64674.5991996937,70203.5343611931,63211.1784610253,71666.9550998618
"155",15,67333,62545,59313.2276821902,64390.7133791802,57969.298398843,65734.6426625274
"156",15,65079,64771,61108.004370237,66533.9807139669,59671.83518449,67970.1498997138
"157",15,64960,67606,63408.2400327837,69047.7183929259,61915.5602768385,70540.398148871
"158",15,66129,65695,61315.5681186082,66668.7573078504,59898.6645289072,68085.6608975514
"159",15,65870,66129,62439.2669310117,67911.7341895267,60990.7923434344,69360.208777104
"160",16,65933,67403,63948.6763643921,69546.2962553764,62467.0758759848,71027.8967437837
"161",15,66521,67067,64045.0960285685,69598.9512084736,62575.0793594582,71068.9678775839
"162",15,66654,69860,66406.679595821,72151.3136939693,64886.166797293,73671.8264924971
"163",1,67942,68915,65178.9397603931,70708.2087571174,63715.4306608781,72171.7178566328
"164",1,68152,68145,65393.9422600141,70922.0560846784,63930.7389160741,72385.2594286185
"165",1,67928,68845,65168.3779998308,70695.0385305724,63705.5593195565,72157.8572108464
"166",16,68131,68096,64682.4612655292,70149.8668090451,63235.3264329836,71597.0016415913
"167",16,67907,68838,64438.5324446289,69902.5022500566,62992.3069970234,71348.7276976621
"168",1,68124,68222,65366.9950013403,70889.8396914897,63905.1863130617,72351.6483797681
"169",1,67970,66920,65211.1540921613,70732.5520620649,63749.728327601,72193.9778266252
"170",1,67333,65716,64574.1277688578,70094.417588195,63112.995314035,71555.5500430176
"171",1,66500,66605,63746.2958378726,69265.9494938188,62285.3317653282,70726.9135663629
"172",1,66493,66808,63736.6579766065,69254.8683292694,62276.0759233651,70715.4503825105
"173",1,66591,66556,63836.2995490727,69355.1398762919,62375.5507516385,70815.888673726
"174",1,66507,66171,63756.2260601753,69271.5822260454,62296.3994645442,70731.4088216764
"175",1,66332,66206,63574.8249766034,69090.769851956,62114.8425589848,70550.7522695745
"176",1,66234,64687,63478.2709804243,68990.7784769387,62019.1983820261,70449.8510753373
"177",14,65534,66164,62121.6261914025,67575.4629989166,60678.0827863348,69019.0064039843
"178",14,65877,65709,63708.3364499471,69271.6904737468,62235.8055887288,70744.2213349648
"179",1,65786,66255,63037.3664023419,68546.4303625278,61579.2052529534,70004.5915119166
"180",1,66003,65723,63249.5384655742,68757.2300814029,61791.7405537956,70215.0279931814
"181",1,65870,64988,63121.2416281232,68627.5220102515,61663.8172473417,70084.946391033
"182",1,65492,66626,62740.1283448065,68245.2141174397,61283.0201580585,69702.3223041877
"183",1,66017,64414,63267.6954609108,68771.7486122316,61810.8605925143,70228.5834806283
"184",1,65310,65534,62561.3112776652,68064.7284395356,61104.6447455077,69521.3949716931
"185",1,65457,65114,62706.4521244525,68208.4527887078,61250.1605165663,69664.744396594
"186",1,65380,65443,62635.2942894377,68138.0458884875,61178.8039211176,69594.5362568077
"187",1,65429,65429,62681.2398277562,68180.4142101872,61225.6962914813,69635.9577464621
"188",1,65464,64281,62716.7044961409,68214.4494909685,61261.539295911,69669.6146911984
"189",1,64981,65730,62234.9838843474,67731.7415301694,60780.0800196133,69186.6453949035
"190",1,65373,65415,62630.2173016881,68125.721535816,61175.6451949894,69580.2936425148
"191",1,65429,65135,62684.8365514002,68178.9199275073,61230.6405231025,69633.1159558051
"192",1,65331,66752,62587.3440393413,68080.0256634958,61133.5190323737,69533.8506704634
"193",1,65982,66920,63242.6179170925,68734.5036580389,61789.0035676852,70188.1180074459
"194",1,66374,66528,63632.1308996479,69122.865391305,62178.8212675209,70576.1750234317
"195",1,66395,68313,63651.3213770001,69140.6435309517,62198.3855680828,70593.5793398689
"196",1,67179,68488,64435.8606323254,69924.9011831545,62982.9993592522,71377.7624562275
"197",1,67634,68019,64894.0030844652,70382.1561832599,63441.3767057566,71834.782561969
"198",1,67655,67732,64915.2225253766,70402.0046053926,63462.9590334184,71854.2680973502
"199",1,67543,68152,64803.9205907355,70289.2857338672,63352.0321393162,71741.1741852869
"200",1,67676,68474,64936.8512147481,70420.9147777254,63485.3072707853,71872.4587216888
"201",1,67886,65933,65144.7828089082,70627.6288462528,63693.5611245142,72078.8505306471
"202",15,66885,72135,68422.3050834321,74270.6015266397,66874.3545195573,75818.5520905141
"203",15,69097,69195,67073.8277282484,72623.2307636878,65604.9894705958,74092.0690213403
"204",15,68894,69580,68460.9983359249,74140.9228506863,66957.6131295196,75644.3080570919
"205",15,68971,72933,69451.7224523074,75205.8758155684,67928.6900565015,76728.9082113743
"206",15,70469,69741,68736.1316382493,74308.3684409402,67261.2496474797,75783.2504317098
"207",15,69811,72415,70413.3565356571,76175.9765777689,68888.0831453277,77701.2499680984
"208",1,70672,71134,67928.7333130947,73418.6057975657,66475.6518404879,74871.6872701721
"209",15,70539,67669,64916.0699703524,70171.4866451662,63525.0452019989,71562.5114135197
"210",15,68971,70868,68818.9870025428,74523.4259117236,67309.1132278795,76033.2996863867
"211",15,69608,67361,63677.4164113805,68904.7537703723,62293.823788983,70288.3463927701
"212",15,68404,68894,65540.9370575112,71020.3787722422,64090.6164428836,72470.6993868697
"213",15,68488,65793,65219.6471207728,70663.8110534027,63778.6639710337,72104.7942031417
"214",8,67186,75509,71687.9755546192,77793.8904863729,70071.8374957216,79410.0285452698
"215",1,70756,71386,68005.1754482633,73513.8925682644,66547.1061019263,74971.9619146015
"216",1,70721,69727,67972.0281952629,73479.4556915454,66514.3001917052,74937.1836951031
"217",1,69993,69881,67243.0982595285,72749.4119132228,65785.6650722953,74206.8451004566
"218",1,69713,68110,66964.7226821893,72469.6363780109,65507.6600414221,73926.6990187782
"219",1,68817,68859,66067.4491840546,71571.7329661621,64610.5532713761,73028.6288788406
"220",1,68705,68747,65959.0128923412,71461.8913144052,64502.4889559969,72918.4152507496
"221",16,68607,71155,67229.642742775,72845.4119317351,65743.238425371,74331.8162491394
"222",16,69601,69265,66088.3195849477,71527.1684837269,64648.7432396902,72966.7448289843
"223",1,69279,68894,66529.7142105325,72030.3933265469,65073.7723953363,73486.3351417433
"224",1,68964,70742,66214.3962260336,71713.7136878953,64758.814818921,73169.295095008
"225",1,69608,71078,66862.3034381095,72361.1876646981,65406.8367014471,73816.6544013605
"226",1,70077,70658,67328.5248319659,72826.6690833563,65873.2539549074,74281.9399604149
"227",1,70126,70791,67380.0107388743,72876.8600398027,65925.0826144989,74331.7881641783
"228",1,70210,68376,67468.3992549596,72963.9861092457,66013.805280026,74418.5800841791
"229",1,69216,68698,66472.4133634712,71967.6203869203,65017.9199236871,73422.1138267043
"230",1,68873,70238,66130.762496031,71624.6539145445,64676.6172758392,73078.7991347358
"231",1,69377,69118,66632.0402103801,72125.1016589978,65178.1146699498,73579.0271994281
"232",1,69139,70301,66396.4441259907,71888.1302392673,64942.882614836,73341.6917504215
"233",1,69538,70994,66794.1033357691,72284.8032753315,65340.8028490291,73738.1037620717
"234",1,70035,70007,67293.2637127708,72783.2222949314,65840.159451482,74236.3265562205
"235",1,69853,68068,67114.0903940165,72602.655670027,65661.3549185889,74055.3911454546
"236",1,68936,68544,66192.9988673557,71681.1336359608,64740.3773403552,73133.7551629608
"237",1,68691,67032,65952.9878820323,71439.7801214741,64500.7217010365,72892.0463024698
"238",1,67921,66094,65183.6659843057,70669.9011522833,63731.5472512198,72122.0198853693
"239",1,67144,66451,64403.4257274675,69889.2854066603,62951.4063802595,71341.3047538681
"240",1,66913,66276,64176.7846583029,69661.4012996132,62725.0943233483,71113.0916345675
"241",1,66724,65170,63987.7329851276,69471.0807689807,62536.3784964549,70922.435257653
"242",1,66157,66493,63416.4658936862,68899.1686807876,61965.2821253414,70350.3524491327
"243",1,66444,66241,63707.9629828279,69189.3144191245,62257.1368954352,70640.1405065174
"244",1,66472,65702,63736.586718437,69216.5641105126,62286.1243185809,70667.0265103684
"245",1,66248,65590,63514.4397727169,68993.2160203184,62064.2952965988,70443.3604964369
"246",16,66087,72184,66787.3796073571,72561.6688034595,65259.0175785368,74090.0308322797
"247",1,68866,68845,66122.3872177271,71609.7339495041,64669.9742714756,73062.1468957555
"248",1,68768,69237,66026.8252809244,71512.7911375661,64574.7778302433,72964.8385882472
"249",1,68894,65835,66151.9706923015,71636.6215159364,64700.2713098321,73088.3208984054
"250",1,67487,65226,64745.4870489207,70231.5677370867,63293.409204171,71683.6455818364
"251",1,66535,66780,63798.5122294137,69284.7436695696,62346.3944830227,70736.8614159606
"252",1,66745,65744,64006.8817578821,69491.7517525687,62555.1243643396,70943.509146111
"253",1,66395,65786,63658.6597722201,69142.4557901473,62207.1866431546,70593.928919213
"254",15,66241,60046,58951.9883525787,64041.450896781,57604.8889892643,65388.5502600952
"255",15,63679,59010,56419.9789853162,61505.7197298253,55073.8647228753,62851.8339922661
"256",15,61957,63525,60857.5170215214,66508.1320602699,59361.8895648064,68003.759516985
"257",5,63091,57743,55640.1888409048,60708.5295963443,54298.6800773735,62050.0383598758
"258",15,61096,62118,58421.4759785834,63932.6726618671,56962.7503314896,65391.3983089609
"259",15,62034,60487,57543.445601671,62885.1656133198,56129.5777199056,64299.0334950851
"260",15,61761,65898,62265.6072453729,68071.8051319518,60728.7994963509,69608.6128809738
"261",15,63987,62510,60607.5634565974,66057.5570095013,59165.0372995777,67500.083166521
"262",1,63574,63357,60824.0110280361,66329.5994755194,59366.7697912922,67786.8407122633
"263",15,63735,62174,58235.0314129306,63490.6349284409,56843.957190832,64881.7091505395
"264",15,63294,68383,64224.0568962913,70061.6875542248,62678.9293952501,71606.8150552657
"265",15,65772,65331,62623.976638326,68099.2884451165,61174.7491442998,69548.5159391427
"266",15,65646,64841,61820.4758106662,67234.8170814463,60387.3862427034,68667.9066494091
"267",11,65373,68719,63500.3756395688,69084.8439565197,62022.2561625363,70562.9634335521
"268",1,66913,68761,64163.8292935539,69673.1640003486,62705.5964818669,71131.3968120357
"269",1,67683,65674,64934.2660113565,70443.2371557285,63476.1294288299,71901.3737382549
"270",1,66724,67585,63973.3826384568,69482.185023834,62515.290723738,70940.2769385527
"271",1,67081,69412,64334.0308692663,69841.6792259278,62876.2444074976,71299.4656876964
"272",1,68047,67991,65299.56637661,70807.4470642112,63841.7184205559,72265.2950202652
"273",1,67907,71792,65158.1614249282,70664.6729481497,63700.6758647948,72122.1585082831
"274",1,69489,69328,66734.5962423609,72244.2043173389,65276.2910744863,73702.5094852137
"275",1,69195,68061,66441.3707670446,71949.617022892,64983.4260509207,73407.5617390157
"276",1,68509,67914,65755.4725907573,71262.7309597455,64297.7893524903,72720.414198012
"277",1,68110,68194,65362.3480762304,70868.3437777,63904.9990458676,72325.6928080631
"278",1,68047,69776,65295.5508666357,70800.1819774508,63838.5630216016,72257.1698224852
"279",1,68698,68712,65949.58674145,71453.7366680256,64492.7262581909,72910.5971512849
"280",1,68558,68964,65811.4226123151,71314.2079660605,64354.9233096668,72770.7072687084
"281",1,68607,67207,65856.7900740851,71358.2596945414,64400.6390250021,72814.4107436242
"282",1,67872,69153,65122.1964293927,70622.882378552,63666.2528055723,72078.826002372
"283",1,68355,67221,65608.5658803112,71108.3751051387,64152.8543114039,72564.0866740461
"284",14,67760,67830,64199.5837342611,69629.6308792182,62762.3370725148,71066.8775409649
"285",1,67732,67781,64988.0436317094,70485.5148610417,63532.9508928291,71940.6075999219
"286",1,67704,68250,64956.4385328331,70452.5514333354,63501.7053218766,71907.2846442916
"287",1,67886,67459,65145.1673066991,70640.0105966282,63690.7701413624,72094.4077619654
"288",1,67641,66773,64897.0831646294,70390.6246400679,63443.0305687744,71844.6772359232
"289",1,67221,68432,64481.2615924389,69973.6703294703,63027.5088143297,71427.4231075797
"290",1,67739,66738,64996.0248658951,70487.5073999992,63542.5172388922,71941.0150270021
"291",1,67256,66360,64516.2462657021,70006.6709256054,63063.0186410867,71459.8985502206
"292",16,66864,63070,60943.7740663543,66161.1682152725,59562.8132526877,67542.1290289391
"293",14,65247,64267,61707.3569205418,67129.7047382233,60272.1481476257,68564.9135111394
"294",1,64974,64722,62230.2863500556,67721.417190412,60776.8718107648,69174.8317297028
"295",14,65030,63007,61499.5331701514,66919.4992129637,60064.9548149624,68354.0775681525
"296",1,64316,65814,61574.175869938,67063.8357292215,60121.1506758187,68516.8609233409
"297",1,65177,66850,62437.2370209572,67926.203828125,60984.3952666521,69379.0455824301
"298",1,66045,63119,63301.938789434,68790.3752607005,61849.2374065628,70243.076643572
"299",1,64848,66150,62103.6414077851,67593.2438587978,60650.6314087172,69046.2538578657
"300",1,65569,63616,62829.2543086452,68318.0061135855,61376.4694619922,69770.7909602385
"301",1,64827,64400,62084.1998904919,67572.7295558389,60631.4738406376,69025.4556056932
"302",1,64799,62930,62057.0523875094,67544.290048686,60604.668310502,68996.6741256934
"303",1,64141,64162,61404.0635144448,66890.9833824282,59951.7635522146,68343.2833446584
"304",1,64351,64134,61614.4051053214,67099.9806753033,60162.4609572792,68551.9248233456
"305",1,64442,63728,61700.5009994754,67184.7479417197,60248.9085179527,68636.3404232424
"306",15,64302,66395,62830.8742646281,68426.8726471063,61349.7029635972,69908.0439481372
"307",15,65380,62132,59071.8773010239,64242.1591726835,57703.3863538998,65610.6501198075
"308",15,64064,69489,66139.6902795434,72054.9475115841,64574.0162654572,73620.6215256708
"309",15,66591,67494,65459.4721602913,71090.1141094767,63969.1312610467,72580.4550087211
"310",15,66962,65338,62646.6338826429,68002.7517577113,61228.9551166287,69420.4305237257
"311",15,66220,68187,66606.1061478532,72367.0367947912,65081.2799134155,73891.863029229
"312",15,67081,66388,62452.020636475,67781.0692178355,61041.5066797117,69191.5831745988
"313",15,66731,67109,63292.0104984353,68721.1877355858,61854.994087377,70158.2041466439
"314",15,66871,68957,67079.2469791727,72819.4103972951,65559.9174981687,74338.7398782987
"315",1,67732,66724,64992.1199293166,70479.6582348075,63539.656276566,71932.1218875581
"316",15,67193,64722,63013.7452645276,68377.4627012922,61594.0550160368,69797.1529497829
"317",1,66073,66934,63334.0414776047,68821.001838245,61881.7307976156,70273.312518234
"318",1,66479,65044,63737.143993689,69222.9817571339,62285.1304472291,70674.9953035938
"319",1,65863,67921,63121.3668983296,68606.4719621277,61669.5472857515,70058.2915747057
"320",1,66794,66017,64055.6326652044,69540.6341677998,62603.8404636209,70992.4263693834
"321",1,66437,65037,63695.5434268206,69179.3898908605,62244.0569454756,70630.8763722058
"322",1,65835,65387,63098.3393848866,68581.4254384974,61647.0541720245,70032.7106513594
"323",1,65695,67396,62955.6283591617,68437.4434474351,61504.6795505038,69888.392256093
"324",1,66486,65373,63747.3522295312,69228.6756112083,62296.5335677476,70679.4942729918
"325",1,66003,65856,63266.2843433954,68746.6400478531,61815.7218103004,70197.2025809481
"326",1,65975,64505,63237.8160407042,68716.8500076398,61787.6033503988,70167.0626979455
