"","Event","Mean","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"89",14,57610,58051,54820.2230719303,60366.9011562413,53352.1060652738,61835.0181628977
"90",1,57967,58478,55199.2889706631,60746.204792695,53731.109038633,62214.3847247252
"91",1,58324,58023,55555.4689057137,61100.9478403517,54087.6692948032,62568.7474512622
"92",1,58289,59465,55517.147829547,61061.1357716561,54049.7428605204,62528.5407406827
"93",1,58905,58198,56137.7579166223,61680.6820635023,54670.6345171845,63147.8054629401
"94",1,58632,58982,55862.314383829,61403.8901989643,54395.5478662465,62870.6567165468
"95",1,58849,60172,56081.9595708729,61622.0610347139,54615.5832905055,63088.4373150813
"96",1,59479,59843,56713.0182065432,62252.1681526933,55246.8937776953,63718.2925815412
"97",16,59626,60508,59796.1058333718,65619.6105685561,58254.7172382321,67160.9991636958
"98",15,59990,58947,56342.0329609005,61792.7993344535,54899.3022506111,63235.5300447429
"99",15,59437,56385,54759.4880412042,60109.3851331161,53343.4558170313,61525.4173572889
"100",15,58086,59129,54730.4977792985,60208.4907007678,53280.5606370834,61658.427842983
"101",15,58660,66010,63374.5179086398,69650.9726547037,61713.2406875459,71312.2498757977
"102",15,61985,64617,60588.4131349381,66268.8909251116,59084.881485377,67772.4225746726
"103",1,62930,62853,60157.9094300248,65710.1546709138,58688.3188860317,67179.7452149068
"104",15,62580,65478,63752.6408136365,69669.2599661491,62186.6063209763,71235.2944588089
"105",15,63609,63308,61814.3762623295,67455.8374588765,60321.1716812902,68949.0420399158
"106",1,63119,63210,60343.9377532608,65894.3695060033,58874.8272105855,67363.4800486787
"107",1,62853,61964,60081.8418219373,65630.7758056769,58613.1277147702,67099.489912844
"108",15,62181,64911,61349.2776259563,67078.1922492703,59832.9255210883,68594.5443541383
"109",15,63189,62559,59230.5088463654,64669.7456231025,57790.829836014,66109.424633454
"110",15,62615,68754,64180.5672943693,70129.3520863866,62606.0190712081,71703.9003095478
"111",16,65128,65800,63856.5915422817,69548.460548318,62350.0448200085,71055.0072705914
"112",1,64988,65828,62214.8258576872,67771.1830966677,60744.1469335436,69241.8620208113
"113",1,64946,64771,62174.4295836512,67729.5034086884,60704.0903586586,69199.8426336811
"114",1,64463,63980,61692.005152157,67245.5861979072,60222.0610419746,68715.5303080896
"115",1,63896,63875,61121.1780972209,66673.3353119312,59651.6108523501,68142.902556802
"116",1,63588,64554,60816.5031800688,66367.1629049214,59347.3322968208,67836.3337881693
"117",1,63756,64554,60986.0333170705,66535.4921099265,59517.1803013211,68004.3451256759
"118",16,63840,64995,61563.4504273817,67156.2666235576,60083.1214001871,68636.5956507522
"119",1,64085,64708,61316.1004165207,66863.1899754131,59847.8744991214,68331.4158928124
"120",1,64078,63490,61309.4994961052,66855.2180248536,59841.6364684645,68323.0810524944
"121",16,63539,61509,59398.2177190982,64817.429389488,57963.8390342283,66251.8080743579
"122",16,62405,63000,60006.1886198286,65584.9360619679,58529.5833668912,67061.5413149053
"123",1,62545,62860,59776.4176791115,65319.1971348677,58309.3325771009,66786.2822368784
"124",1,62552,63420,59783.3062740208,65324.6268463665,58316.6073151237,66791.3258052636
"125",1,62804,62503,60040.6755383053,65580.7515926529,58574.3059834246,67047.1211475336
"126",1,62517,61376,59754.4988534775,65293.113726612,58288.516049902,66759.0965301875
"127",1,61887,62363,59120.9095909371,64658.4556084519,57655.2096963548,66124.1555030342
"128",1,62034,60529,59268.2800029524,64804.4151701572,57802.9535378901,66269.7416352196
"129",1,61285,62384,58520.0658254957,64055.4374975649,57054.9414453887,65520.5618776719
"130",1,61761,61684,58999.1106348697,64533.3815067824,57534.2776189642,65998.2145226879
"131",14,61677,60914,58223.4878420613,63691.5912234145,56776.1683029974,65138.9107624783
"132",1,61292,62846,58529.5830008684,64061.0803017269,57065.4841048761,65525.1791977192
"133",1,61978,61810,59212.6801229075,64743.462666328,57748.7704117812,66207.3723774542
"134",1,61831,61537,59072.0831314255,64601.3973260507,57608.5620687488,66064.9183887274
"135",1,61649,62363,58886.2575098726,64414.1230830245,57423.1198741388,65877.2607187582
"136",1,61929,63588,59168.8358198185,64695.3868858749,57706.0461130961,66158.1765925973
"137",1,62608,63063,59849.0496378875,65374.9988659683,58386.4192280549,66837.629275801
"138",1,62692,63140,59935.8421734889,65460.3825733979,58473.5846579485,66922.6400889384
"139",1,62769,61726,60014.1768186731,65537.3085335405,58552.2921595406,66999.193192673
"140",1,62181,62510,59422.5597178833,64944.5657013753,57960.9730218474,66406.1523974113
"141",1,62258,61838,59498.3630637348,65018.9329308931,58037.1564847313,66480.1395098967
"142",1,61992,61082,59236.1022195121,64755.258428123,57775.2698133239,66216.0908343111
"143",1,61530,61537,58776.5330991329,64294.4768479217,57316.0216116744,65754.9883353803
"144",1,61523,60151,58767.5382721045,64284.0234924562,57307.4128338038,65744.148930757
"145",1,60900,60585,58144.511199576,63660.1259797943,56684.6161528618,65120.0210265085
"146",1,60802,61901,58046.5310969979,63560.7105252197,56587.0159650081,65020.2256572095
"147",1,61341,61271,58587.0423592077,64100.1389175469,57127.8138455626,65559.367431192
"148",1,61313,60627,58558.8102585585,64070.446135801,57099.9683638458,65529.2880305136
"149",1,61012,60767,58258.7231727047,63769.0494728368,56800.2279021152,65227.5447434263
"150",15,60928,63672,60220.4544900491,65922.5704814556,58711.195554581,67431.8294169237
"151",15,62188,58912,56678.6228430468,61932.6682232124,55287.9610344619,63323.3300317974
"152",15,60655,59220,56682.1418936361,62077.4492958855,55254.090286353,63505.5009031686
"153",15,60074,58156,54414.6666359249,59645.8742861125,53030.0496093275,61030.49131271
"154",15,59325,61145,59692.5085827312,65506.8464266287,58153.5463171516,67045.8086922084
"155",15,60305,61229,58036.8634285557,63593.3058340557,56566.161962196,65064.0073004155
"156",15,60802,53214,51065.5202784845,55911.878499495,49782.7667426808,57194.6320352987
"157",15,57463,53935,51245.6254277577,56421.9346288687,49875.539142895,57792.0209137315
"158",15,56196,57911,54723.5463036671,60384.7636896692,53225.1125751482,61883.1974181882
"159",1,57379,57897,54620.4165006366,60147.9573223003,53157.3648214295,61611.0090015074
"160",15,57918,60032,58466.6502305174,64324.1356333698,56916.2674959409,65874.5183679463
"161",15,59122,58492,54715.5085499965,60080.200283747,53295.5604206709,61500.1484130726
"162",15,58989,62839,59472.5702047784,65315.9058902231,57925.9326741689,66862.5434208325
"163",1,60865,59605,58106.2284454777,63634.1614016317,56643.0729745406,65097.3168725688
"164",1,60298,61446,57537.0491092167,63064.0293631481,56074.1458033257,64526.932669039
"165",1,60851,60515,58092.4249066178,63618.3587811854,56629.7985606146,65080.9851271885
"166",1,60697,61649,57937.4211385678,63461.9348874324,56475.1706771328,64924.1853488675
"167",1,61131,61936,58370.2572620569,63893.6011443269,56908.3164456051,65355.5419607786
"168",1,61460,61117,58701.4685412739,64223.5727281682,57239.8558523675,65685.1854170747
"169",1,61250,60634,58492.7399767297,64013.4324540301,57031.5009447817,65474.6714859781
"170",16,60935,64792,61425.1947140998,67252.2983939628,59882.8535358448,68794.6395722177
"171",1,62643,63238,59885.886211117,65408.431791441,58424.1566924268,66870.1613101311
"172",1,62755,61789,59995.9041642861,65517.1124694717,58534.5286009443,66978.4880328136
"173",1,62160,63763,59404.9624139546,64925.0085653114,57943.8944541504,66386.0765251157
"174",1,62769,60928,60011.5374613269,65530.9418133162,58550.6393755538,66991.8398990893
"175",1,61789,61117,59035.8370311168,64554.8532122385,57575.0416879663,66015.6485553891
"176",1,61418,63322,58665.8914339411,64183.6077658096,57205.4401401054,65644.0590596453
"177",1,62230,63518,59475.2880386874,64992.6827339917,58014.9218769079,66453.0488957713
"178",1,62699,62027,59944.0142728261,65460.4820172682,58483.8934601193,66920.6028299751
"179",1,62258,61789,59503.2449004299,65018.4136927419,58043.4678995838,66478.190693588
"180",1,61950,61572,59193.8680842438,64707.666917965,57734.4536895333,66167.0813126755
"181",1,61705,62251,58954.6084800085,64467.013940556,57495.5628888993,65926.0595316652
"182",1,61901,61103,59146.389317765,64657.4493485746,57687.6998403962,66116.1388259434
"183",9,61481,63840,59928.2751471869,65550.796514299,58440.0836361823,67038.9880253036
"184",1,62503,61698,59748.5809031125,65258.6958913175,58290.1415634115,66717.1352310184
"185",1,62027,62636,59277.375430671,64786.2568701119,57819.2625916054,66244.3697091775
"186",1,62223,62209,59475.9425544816,64983.5052251037,58018.1787724374,66441.2690071479
"187",1,62132,62384,59381.4972807888,64887.6286066516,57924.1123528175,66345.0135346228
"188",1,62167,59794,59417.228995561,64921.949553168,57960.2174753913,66378.9610733377
"189",1,61033,60445,58283.6782622014,63788.7151917632,56826.5830034334,65245.8104505312
"190",1,60788,61936,58042.3903278626,63546.1065860515,56585.6446296917,65002.8522842224
"191",11,61341,62272,58763.3755722462,64282.1835774054,57302.6353299444,65742.9238197072
"192",1,61747,60382,58998.8258206929,64500.360025973,57542.6576770396,65956.5281696264
"193",1,61096,59962,58350.4560639315,63851.1418630191,56894.5124798327,65307.0854471178
"194",1,60606,60977,57860.005975837,63359.6675832975,56404.3334788867,64815.3400802477
"195",1,60823,61628,58080.6541746325,63578.9341538238,56625.3473725952,65034.2409558611
"196",1,61215,61243,58472.749870003,63969.8049519544,57017.7672786809,65424.7875432766
"197",1,61229,60067,58485.5903459449,63981.2238900545,57030.9840129614,65435.8302230379
"198",1,60711,59829,57969.1813625278,63463.8142317073,56514.8398921993,64918.1557020358
"199",1,60361,59556,57620.7028101711,63114.159264389,56166.6727180739,64568.1893564862
"200",1,60074,60277,57334.6536518158,62826.8947465839,55880.9452459334,64280.6031524662
"201",1,60263,59654,57519.4563332276,63010.2922126886,56066.1198653699,64463.6286805463
"202",15,60067,56868,55325.1440045444,60622.9446097915,53922.9008874545,62025.1877268813
"203",1,58737,58513,55994.6806453152,61485.9654803311,54541.2253461003,62939.4207795461
"204",15,58842,60606,57386.4731899212,63002.4204528292,55900.0217391904,64488.87190356
"205",15,59815,56406,52836.7058480776,57918.5790889137,51491.6152520239,59263.6696849674
"206",15,58401,57036,55423.8649418542,60892.1344776362,53976.5014243696,62339.4979951209
"207",15,58016,61488,58158.6144917894,63936.2518980084,56629.3662452837,65465.5001445141
"208",16,59801,59178,56538.8870645532,61981.6868228573,55098.2649899472,63422.3088974633
"209",15,59619,61712,58267.9062059439,63894.3298817291,56778.6818162251,65383.5542714479
"210",1,60648,61789,57908.7878509237,63400.4708180863,56455.2271724949,64854.031496515
"211",15,61173,61971,59548.1791285774,65144.0659713362,58067.037350327,66625.2077495867
"212",5,61495,62020,59641.941575464,65214.3625965988,58167.0108250175,66689.2933470453
"213",15,61670,62678,59848.3936872548,65422.0793201091,58373.1282143052,66897.3447930587
"214",15,62048,63917,60729.476282347,66348.1686567675,59242.2982444887,67835.3466946258
"215",1,62776,62454,60037.3542313991,65524.0610484057,58585.1106603561,66976.3046194486
"216",1,62475,61789,59732.3562153519,65217.6904261932,58280.4759512152,66669.57069033
"217",1,62034,63798,59297.0394024467,64781.1135092687,57845.4926676969,66232.6602440185
"218",1,62727,62069,59989.2229156261,65472.8415494273,58537.7967373026,66924.2677277507
"219",1,62286,63427,59548.1381399167,65030.4889653385,58097.0475302012,66481.579575054
"220",1,62685,62804,59948.2435700345,65429.5905006705,58497.418675218,66880.415395487
"221",1,62601,63882,59862.3434535125,65342.2945752306,58411.8880069999,66792.7500217431
"222",1,63042,65674,60304.7307228038,65783.7855958199,58854.512498993,67234.0038196306
"223",16,64050,65555,63074.8287393503,68712.0055742659,61582.758160335,70204.076153281
"224",1,64477,63420,61740.9146580109,67219.986278357,60290.6920014498,68670.2089349181
"225",1,63728,64477,60995.2324626102,66473.2474589786,59545.2894775223,67923.1904440665
"226",1,63854,64232,61121.6646440221,66598.4544723053,59672.0459413378,68048.0731749895
"227",1,63812,62293,61078.6990647907,66554.1368494577,59629.4382264348,68003.3976878136
"228",1,62930,62090,60198.377822339,65673.1262075148,58749.2994570061,67122.2045728477
"229",1,62433,60452,59698.7755401132,65172.3470071892,58250.0086861842,66621.1138611182
"230",14,61467,62804,59285.2021084657,64809.7389107794,57822.9455451512,66271.9954740939
"231",14,62069,61810,60520.1087107364,66101.9675537106,59042.6799197442,67579.3963447028
"232",1,61908,61740,59173.4264350945,64644.5837997413,57725.2985554811,66092.7116793548
"233",1,61796,62496,59067.9227988842,64537.7011286282,57620.1599277611,65985.4639997513
"234",14,62083,62965,60750.5640617716,66347.6102939761,59269.1154116716,67829.058944076
"235",1,62433,64540,59700.7133168883,65168.0986527771,58253.5838329786,66615.2281366869
"236",1,63308,65065,60575.8999877188,66044.8333916564,59128.3607549476,67492.3726244276
"237",1,63938,63763,61207.7655232892,66674.6887987415,59760.7583393894,68121.6959826412
"238",1,63665,63721,60932.7508384271,66398.2990850412,59486.1076026763,67844.942320792
"239",1,63518,62153,60789.8236205691,66253.9897902459,59343.5461984865,67700.2672123286
"240",1,62755,63476,60025.6384122883,65488.9780370819,58579.5797634211,66935.036685949
"241",1,62993,62748,60263.4824594064,65725.6094921595,58817.744764265,67171.3471873009
"242",1,62776,62755,60052.0875753601,65512.8524064104,58606.7104332302,66958.2295485403
"243",1,62685,61866,59958.6607629628,65418.0466235279,58513.6486122727,66863.0587742179
"244",1,62244,62608,59520.7903042524,64979.0018237947,58076.0889828554,66423.7031451918
"245",1,62370,62692,59647.886326484,65104.7602822767,58203.5390368261,66549.1075719347
"246",16,62468,65779,63194.8962438193,68965.3429535624,61667.5512597033,70492.6879376783
"247",1,63889,63175,61166.6160649316,66624.0852627957,59722.1112242142,68068.590103513
"248",1,63399,63693,60676.1630144377,66132.4152736455,59231.9802779258,67576.5980101574
"249",1,63406,63497,60680.7807729115,66135.684093021,59236.9550790116,67579.5097869209
"250",1,63322,61229,60598.6595838496,66052.1906204408,59155.1971114565,67495.6530928339
"251",1,62279,61446,59553.198700425,65006.69134674,58109.7463893242,66450.1436578408
"252",1,61887,62510,59161.0105894181,64613.338273555,57717.86662518,66056.4822377931
"253",1,62174,63294,59452.5647798825,64903.6438266823,58009.7513099838,66346.4572965809
"254",15,62657,60347,57616.7283903982,62855.7574587585,56230.041159462,64242.4446896946
"255",15,61579,58793,56451.9515836027,61679.8367917787,55068.2139542854,63063.5744210961
"256",1,60375,60487,57650.598332241,63101.9086377007,56207.7236518724,64544.7833180692
"257",15,60564,63217,60788.3698638058,66515.9158641166,59272.3800115647,68031.9057163577
"258",15,61866,56686,54291.4480107685,59294.7961434035,52967.1417553683,60619.1023988038
"259",15,59570,60557,57576.8934194688,63104.6418186731,56113.7867978055,64567.7484403364
"260",15,60207,55895,54581.7050816593,59762.5402967103,53210.4208332703,61133.8245450995
"261",15,58436,58331,54903.030034089,60284.9094499513,53478.5326001112,61709.4068839291
"262",15,58674,54908,52967.9821922883,58136.4648998909,51599.9674551244,59504.4796370548
"263",15,57253,59437,56788.875541634,62477.6248947502,55283.1545416108,63983.3458947735
"264",15,58597,50351,47430.641935598,52067.7538073682,46203.2725629332,53295.123180033
"265",15,55181,54075,51252.0951822486,56608.7680816464,49834.2695101682,58026.5937537268
"266",16,55202,54698,52899.1065475545,58424.6698300654,51436.5782913436,59887.1980862763
"267",1,55475,56714,52742.122896569,58221.0370832636,51291.9419101783,59671.2180696543
"268",1,56497,57127,53763.9743236766,59241.9772900021,52314.0345227487,60691.91709093
"269",1,57162,57512,54426.3767812549,59903.1162019872,52976.7714206435,61352.7215625986
"270",1,57631,57050,54898.1534480189,60373.5747611004,53448.8969694284,61822.8312396911
"271",1,57645,58149,54910.2160359033,60384.377147304,53461.293112549,61833.3000706583
"272",1,58135,56175,55399.8669727224,60872.7385690973,53951.2853633783,62321.3201784415
"273",1,57484,57778,54750.6313808705,60223.2823276041,53302.1081739586,61671.805534516
"274",1,57883,58016,55148.3578383937,60619.6764961582,53700.1872670708,62067.8470674812
"275",1,58170,58093,55435.6462286842,60905.6174188344,53987.832310495,62353.4313370237
"276",1,58331,58611,55602.7963618471,61071.4104067143,54155.3416583158,62518.8651102455
"277",1,58639,60865,55908.5236245293,61375.8018380725,54461.4224941918,62822.9029684101
"278",1,59780,61467,57051.0506637601,62518.4365516388,55603.9210337475,63965.5661816514
"279",1,60585,60004,57858.1525352587,63325.0218742158,56411.1596274869,64772.0147819877
"280",1,60319,60389,57589.3654545311,63054.9825308892,56142.7040006476,64501.6439847728
"281",1,60361,62139,57633.7600266732,63098.0208575681,56187.4575492798,64544.3233349616
"282",1,61159,61593,58430.7848421868,63894.6331891865,56984.5915426854,65340.826488688
"283",1,61292,60949,58567.481179609,64030.0246154092,57121.6332692386,65475.8725257796
"284",1,61075,61803,58347.4396235094,63808.6678117117,56901.9398381496,65254.1675970715
"285",1,61348,61684,58623.9369227296,64083.9727484813,57178.7527366466,65529.1569345644
"286",1,61432,61222,58703.5240841405,64162.2454883257,57258.6878044307,65607.0817680355
"287",1,61264,60935,58538.2259542646,63995.6065700781,57093.7445597999,65440.087964543
"288",14,61061,60620,58634.4690640666,64118.6769878259,57182.886910113,65570.2591417795
"289",1,60823,60984,58098.8320746459,63553.6158012769,56655.0380352277,64997.4098406952
"290",14,60872,63133,58986.0835718846,64517.8486015338,57521.9138123619,65982.0183610566
"291",16,61852,64918,61260.9517264163,66911.1658553662,59765.4303841149,68406.6871976675
"292",1,63112,63525,60387.3724378574,65842.4189847466,58943.5088341189,67286.2825884851
"293",16,63091,66633,63297.7233632589,69016.1891279544,61784.1369042071,70529.7755870064
"294",16,64470,67242,63955.5383231873,69606.8594087718,62459.7239871632,71102.6737447957
"295",14,65408,63539,62181.3883668002,67594.9573944927,60748.5031992358,69027.8425620571
"296",16,64197,63427,61009.3531204114,66425.1432146332,59575.8800720478,67858.6162629968
"297",1,63581,61257,60857.0349062421,66312.5909123797,59413.036456786,67756.5893618359
"298",1,62328,60298,59603.2798699386,65059.1040716572,58159.2104334002,66503.1735081956
"299",1,61313,61978,58585.9042670518,64041.6111796918,57141.8658750573,65485.6495716863
"300",1,61586,62153,58863.0466187521,64317.5437710525,57419.3284309773,65761.2619588273
"301",1,61796,60984,59071.8582527588,64525.1099787939,57628.4697094042,65968.4985221485
"302",1,61369,60599,58649.7329917834,64101.8437396023,57206.6464471201,65544.9302842655
"303",1,60977,61628,58251.8862642125,63705.9928837326,56808.2714442207,65149.6077037243
"304",1,61285,61964,58566.8733516443,64016.6044948096,57124.4166502871,65459.0611961669
"305",1,61572,62657,58851.7044181412,64300.2344539408,57409.5656306998,65742.3732413822
"306",15,62013,57911,56378.2168527368,61557.7329860035,55007.2817442061,62928.6680945342
"307",15,60109,61061,59138.6756119863,64756.2175734567,57651.8020700425,66243.0911154004
"308",15,60620,67746,62229.2143633425,68087.3074828732,60678.6707758777,69637.851070338
"309",15,63833,62881,60052.0515177606,65421.9485008573,58630.7256421564,66843.2743764615
"310",15,63182,61257,58454.8718852286,63737.1098868212,57056.7479405056,65135.2338315441
"311",15,62153,60690,58134.1528225869,63477.6243800616,56719.8213346458,64891.9558680027
"312",15,61425,61761,60953.4912903131,66625.2676508263,59452.2627700616,68126.4961710778
"313",15,61558,64337,61239.6308829195,66923.842489425,59735.1109518729,68428.3624204716
"314",15,62762,71274,67056.9182858278,73157.0479611986,65442.3114917986,74771.6547552275
"315",1,66430,66633,63696.3706792638,69177.5533952977,62245.589249427,70628.3348251341
"316",15,66094,69244,65590.9304786735,71263.9204713583,64089.3807293901,72765.4702206418
"317",15,67116,71939,68597.6026892089,74438.0000320047,67051.7428909193,75983.8598302945
"318",15,68831,67942,65109.9150157406,70515.3300525919,63679.1880791828,71946.0569891497
"319",1,67837,68397,65097.4703764636,70583.1994733887,63645.4855922941,72035.1842575582
"320",1,67592,68607,64854.3419515356,70338.8295408736,63402.6857745749,71790.4857178341
"321",1,67585,67956,64848.5911708792,70332.0462344619,63397.2082869775,71783.4291183639
"322",1,67298,67879,64563.091725545,70045.2549249803,63112.0507774283,71496.2958730965
"323",1,67144,66941,64405.2186905763,69886.1483509337,62954.5042405313,71336.8628009786
"324",1,66654,64400,63918.9125638701,69398.5278494062,62468.5460078254,70848.8944054507
"325",1,65282,66864,62547.3378238526,68027.0866351719,61096.935925668,69477.4885333565
"326",1,65758,64848,63025.1081543545,68504.2508352181,61574.8666892106,69954.492300362
