"","Event","Mean","data.frame(forecast_demand_withshock).Point.Forecast","data.frame(forecast_demand_withshock).Lo.80","data.frame(forecast_demand_withshock).Hi.80","data.frame(forecast_demand_withshock).Lo.95","data.frame(forecast_demand_withshock).Hi.95"
"25",1,68020,68401,65184.7954944635,70856.8571674014,63683.4914565748,72358.16120529
"26",1,67889,69444,65054.5801439983,70725.0825764233,63553.6888121437,72225.9739082778
"27",1,68313,67637,65478.4862823122,71148.1805149571,63977.8088680177,72648.8579292516
"28",1,67697,67835,64863.8406966353,70532.0702725343,63363.550953564,72032.3600156056
"29",1,67505,68813,64672.3847284191,70339.0126021679,63172.5189302983,71838.8784002886
"30",16,67863,70260,65031.0732475707,73919.6916822599,63531.4821783721,75487.6484218434
"31",1,68699,69448,65866.0721748935,71531.9578027957,64366.4028373811,73031.6271403082
"32",16,68729,63681,60816.3051627071,71562.2257962162,59432.6219741276,73061.5212920591
"33",1,66138,62695,63303.2959800991,68974.454945745,61802.2308743978,70475.5200514463
"34",1,64471,65930,61634.5420651675,67307.9324968068,60132.8863260953,68809.588235879
"35",5,65165,64584,62179.4702388305,68001.5935096005,60681.6581299661,69503.0101354677
"36",16,64876,63337,60918.4505078186,67712.2958898699,59444.5967394702,69213.3159204258
"37",1,64179,63629,61344.1506408122,67014.3141688129,59843.3490115402,68515.1157980849
"38",1,63983,66754,61148.8401521193,66817.5018882287,59648.4360231498,68317.9060171982
"39",1,65307,65399,62472.5960006644,68142.1762088041,60971.9487668334,69642.8234426351
"40",1,65312,67084,62478.6329475468,68146.6210758981,60978.407111781,69646.8469116639
"41",1,66080,65407,63246.5602637056,68913.9866205238,61746.4831198828,70414.0637643466
"42",1,65680,64490,62847.5097549637,68513.4855423654,61347.8165536732,70013.1787436559
"43",1,65080,65249,62247.7721250552,67912.6096842874,60748.3801945627,69412.0016147798
"44",1,65143,65831,62312.2547568004,67975.5119069502,60813.2811353239,69474.4855284267
"45",1,65437,65421,62606.7784596631,68268.6036962988,61108.1838427999,69767.198313162
"46",1,65390,66159,62560.1537155424,68220.3909921175,61061.9794063183,69718.5653013415
"47",15,65703,63444,61380.2432999233,68532.6592832726,59918.0173961937,70030.4656134069
"48",15,64622,69357,61792.5504646753,71533.1351936433,60294.7286612563,73121.5944501953
"49",15,66788,70209,63956.1423339876,74801.044027402,62456.8097954126,76411.9377675779
"50",1,68197,69183,65364.1508243004,71030.9867014832,63864.2299709963,72530.9075547873
"51",15,68395,65259,61689.5182412179,71227.8714648045,60278.5128838416,72727.4577575391
"52",15,66714,64429,62983.1828365312,69548.129942581,61504.2611885411,71048.1330373156
"53",1,65557,64713,62723.8615145367,68391.1266273311,61223.827049429,69891.1610924389
"54",15,65148,66361,62315.9287679588,68615.8449187328,60816.2578363606,70129.5023559457
"55",15,65704,67161,62872.3702742851,70427.5180753154,61372.9924296422,71968.2511396962
"56",15,66326,71000,63494.3582971394,74445.0648191712,61995.2160205131,76058.8092342441
"57",15,68362,65363,62139.9880686191,71197.0265555997,60716.9693564983,72697.6231513401
"58",15,66756,73296,63921.6281451856,75467.1624472687,62420.6900442197,77094.8069948253
"59",1,69597,70227,66755.95061357,72438.835204287,65251.7819223859,73943.0038954711
"60",1,69550,69551,66709.3843364897,72390.818954461,65205.5994299087,73894.603861042
"61",1,69229,69619,66390.0436628481,72069.8974587587,64886.6771745919,73573.2639470149
"62",1,69119,70742,66280.0919044377,71958.4173015547,64777.1299589055,73461.3792470869
"63",1,69583,70840,66744.8741344916,72422.4746633345,65242.1040500022,73925.244747824
"64",1,69853,70448,67015.7249917309,72692.2618603322,65513.2364411012,74194.7504109619
"65",1,69811,68863,66974.1577434306,72649.2356723141,65472.0553508181,74151.3380649266
"66",1,69081,69045,66244.9303315238,71918.7169273134,64743.169734135,73420.4775247022
"67",1,68829,69669,65993.8873955182,71666.1016044634,64492.5429837873,73167.4460161943
"68",1,69000,68162,66165.3866040399,71836.258859907,64664.3973858331,73337.2480781138
"69",16,68404,71833,65569.4031739091,74215.8570241724,64068.771227829,75779.197360672
"70",1,69791,67997,66955.5195819116,72627.2512509152,65454.3028907881,74128.4679420386
"71",1,68712,68447,65877.1173925444,71548.2971125593,64376.0467934936,73049.3677116101
"72",14,68416,67134,65581.4143027174,71355.6174683425,64080.7529391471,72858.4812348842
"73",1,67687,66456,64853.103319316,70521.688303579,63352.7195053332,72022.0721175619
"74",1,67043,66121,64209.6812414205,69877.1843657147,62709.5837784741,71377.281828661
"75",1,66589,64849,63756.0688008927,69422.2703291321,62256.3158496117,70922.0232804131
"76",14,65801,66184,62968.5577894108,69060.7275960882,61468.9646700524,70569.6409240003
"77",1,66036,64744,63204.0004835725,68868.0843938141,61704.8080319183,70367.2768454683
"78",1,65492,64330,62660.8830124449,68323.9326733635,61161.9643100505,69822.8513757579
"79",16,65048,61829,59522.509225733,67879.2068267706,58088.7992685128,69377.8255829858
"80",14,63702,63289,59196.3968808578,66534.6434441674,57738.5607318651,68033.720149593
"81",1,63729,63628,60898.6371434096,66560.7791685256,59399.9586777005,68059.4576342346
"82",1,63890,66364,61060.3242227841,66720.9131066154,59562.0568487409,68219.1804806585
"83",14,65203,65043,62373.4179008341,68234.2899578935,60875.0450270117,69737.0650402644
"84",14,65214,66116,61874.5738418583,68044.5212091914,60388.8685027438,69542.484617643
"85",1,65704,65220,62875.3071816701,68533.456276193,61377.6855808486,70031.0778770144
"86",1,65525,65022,62697.2658712542,68353.9354068733,61200.0358860189,69851.1653921086
"87",5,65350,62672,60376.6737658949,68177.7958885031,58931.2102267181,69674.6346423577
"88",1,64204,64034,61377.0354345913,67032.9570268356,59880.0034180089,68529.989043418
"89",16,64281,63400,61454.3805120371,68275.1388346873,59957.7560841392,69797.7751827886
"90",1,64026,64694,61200.3271909942,66853.4062650962,59704.0475435168,68349.6859125735
"91",1,64489,63835,61663.3729956365,67315.047568877,60167.4650970816,68810.9554674319
"92",16,64313,59603,58767.5743011778,67138.7611198695,57338.2183686207,68634.2958306043
"93",1,62311,62262,59483.8888423578,65139.6334967629,57986.9036583925,66636.6186807282
"94",1,62571,62320,59744.4466696174,65398.6473762106,58247.8701439528,66895.2239018752
"95",1,62712,63679,59886.51742983,65539.1942350073,58390.3442565055,67035.3674083318
"96",1,63388,63141,60562.9481911564,66214.377276295,59067.1052693771,67710.2201980743
"97",1,63457,64439,60632.2907728335,66282.2008753143,59136.8499014777,67777.6417466701
"98",15,64072,70028,61248.4728869413,73060.9157800084,59753.3581486529,74693.7872942851
"99",15,66892,71037,64063.6212900213,73163.3614521871,62565.9450948187,74734.9609689747
"100",15,68679,69078,65848.633926262,72779.1073387923,64349.932817926,74304.3879262249
"101",15,68611,66676,63702.820431074,71441.9652360585,62251.8538847172,72940.2719103209
"102",1,67488,67731,64658.7574077268,70319.1243222269,63160.5487854168,71817.332944537
"103",15,67456,67637,64626.7482173959,70777.2153683275,63128.9415307503,72285.4985955452
"104",15,67402,69950,64573.8614122227,74349.4509795228,63076.4576215923,75934.6605357347
"105",15,68433,74394,65604.7439106348,76084.5750043293,64107.203164098,77683.4469398076
"106",15,70946,74998,68112.6292410751,76788.9890607082,66612.5329206307,78350.2614925516
"107",15,72407,64158,60587.3292260622,75242.9534668156,59280.1247183769,76744.0038857021
"108",1,68123,68278,65277.70642088,70968.4559328388,63771.4560107904,72474.7063429284
"109",6,68036,66947,65102.4024072039,70881.5780134342,63598.6352033456,72387.4230985356
"110",15,67393,71445,64549.9600781994,74079.5091047339,63044.4253719393,75667.3855119918
"111",1,69142,68735,66296.9786301538,71988.6164135018,64790.4931088294,73495.1019348262
"112",1,68728,68532,65883.6030966176,71573.7505673742,64377.5120372085,73079.8416267833
"113",1,68447,67094,65603.1349183564,71291.7479209086,64097.4500081474,72797.4328311176
"114",16,67671,66241,63421.3545459765,70515.5526473679,61948.5868650187,72020.9830847628
"115",16,66925,65187,62543.5342637239,69768.783123148,61074.4808948421,71273.9736270738
"116",1,66100,66527,63257.2995312752,68944.5618615059,61751.9721224347,70449.8892703464
"117",1,66331,67265,63489.5797652592,69174.2681268553,61984.9336447627,70678.9142473518
"118",1,66768,66637,63927.092195655,69610.5057055315,62422.7835080259,71114.8143931605
"119",1,66687,66819,63846.5749757889,69528.4609999188,62342.670589215,71032.3653864927
"120",1,66733,66461,63893.3584032765,69573.7231966123,62389.8566621718,71077.224937717
"121",1,66617,67963,63777.2628136913,69457.4636236939,62273.8044763531,70960.9219610321
"122",1,67208,66931,64369.3993542453,70047.3152178912,62866.5458056751,71550.1687664613
"123",1,67026,66202,64188.5792016725,69864.9914122501,62686.1236460285,71367.446967894
"124",1,66613,67172,63776.1746091238,69451.2738576613,62274.0665735398,70953.3818932453
"125",8,66862,69404,64025.3652906372,71045.0570644683,62523.6347763077,72575.7888047548
"126",16,67990,65910,62599.5821256704,70827.26825483,61156.5836629748,72329.1286007605
"127",1,66931,66886,64094.6224132574,69768.6052410554,62592.8098763934,71270.4177779193
"128",1,66895,67462,64058.4120940677,69732.2181608683,62556.6463430136,71233.9839119224
"129",1,67123,68957,64287.6738280037,69958.7147352133,62786.639970483,71459.748592734
"130",14,67912,70508,65077.1273958436,72055.0411366747,63576.2184676301,73583.685321676
"131",1,68984,70174,66148.8472822777,71819.989821162,64647.7865244776,73321.0505789621
"132",1,69335,69539,66500.2382538224,72170.3071059755,64999.4616837336,73671.0836760643
"133",1,69213,65392,66379.6972138878,72048.2630850093,64879.3184588478,73548.6418400493
"134",1,67280,69423,64445.2172564787,70116.781131602,62944.0449777126,71617.953410368
"135",1,68217,70304,65381.7368374844,71053.2162429205,63880.586916494,72554.3661639109
"136",1,69049,67821,66214.336403452,71885.6365648225,64713.2339254999,73386.7390427746
"137",1,68318,69752,65483.2775714201,71153.537191906,63982.4505080036,72654.3642553224
"138",1,68855,70653,66020.7115946482,71690.0953453565,64520.1163599581,73190.6905800466
"139",5,69516,66253,62859.6072315669,72351.4170990733,61445.1685107297,73851.8777788467
"140",1,67836,67838,65001.5968228274,70672.2348649773,63500.6695972468,72173.1620905578
"141",1,67775,67216,64941.0639789705,70610.1891011229,63440.5371991241,72110.7158809692
"142",1,67468,67098,64634.4070364909,70302.1258861388,63134.2524744925,71802.2804481372
"143",1,67272,69355,64439.0212758342,70105.2683104793,62939.2562797352,71605.0333065783
"144",1,68203,68715,65370.2508405853,71036.3381039703,63870.5281333844,72536.0608111713
"145",1,68347,68570,65515.0980625451,71179.7587215363,64015.7529547181,72679.1038293632
"146",1,68351,68160,65519.8006260778,71182.9722057951,64020.8496537267,72681.9231781463
"147",1,68170,70131,65339.4091082544,71001.0881739323,63840.8531805067,72499.6441016801
"148",1,68979,70246,66149.0522292302,71810.4176130152,64650.5793280643,73308.8905141811
"149",16,69411,69249,66581.5625837153,72810.1573950448,65083.3553715707,74320.1490540324
"150",15,69164,70996,66335.2254443235,74875.436475611,64837.4140485631,76433.1932237196
"151",1,69846,70853,67016.7066867071,72676.234987529,65518.7200320295,74174.2216422066
"152",1,70095,70750,67266.3019282908,72924.5205923273,65768.6619135315,74422.1606070867
"153",15,70166,70856,67338.2235412601,74425.4250927517,65840.9330303463,75952.0542714288
"154",15,70270,72838,67443.2756525511,76736.9309658472,65946.6193667261,78308.0978836157
"155",15,71217,71801,67589.4192687844,74044.6197726186,66110.1342806159,75541.4174294103
"156",15,71194,65156,61935.9568360127,74021.4951561824,60580.3067471831,75517.9259819779
"157",15,68177,63473,61469.9498619774,71008.7064589361,60059.8669706704,72507.6900619209
"158",15,65996,65403,63162.65297024,69900.0547177278,61662.2800689113,71423.7264376616
"159",15,65881,67489,63047.5369599098,70859.53081803,61547.531299913,72406.3571556477
"160",15,66776,67305,63943.2622009027,70612.0306346642,62443.4423373904,72133.4464861973
"161",15,67100,69117,64267.971202004,71525.0727893965,62768.5232669433,73058.6562405333
"162",1,68070,67924,65237.6764300769,70902.4740849916,63738.2950616193,72401.8554534492
"163",1,67973,67272,65142.2558184404,70805.5680856075,63643.2676083707,72304.5562956772
"164",1,67633,67349,64802.6805779378,70464.6523274446,63304.0471814601,71963.2857239223
"165",4,67512,57527,55858.9741968953,70342.4641829631,54565.097684503,71840.7098382059
"166",1,62981,61824,60136.9154697662,65826.2390461367,58631.0424820284,67332.1120338744
"167",1,62846,62376,60002.2104049916,65690.4425543949,58496.6263005219,67196.0266588646
"168",1,63030,62668,60186.6668877247,65873.4719888824,58681.4605001095,67378.6783764977
"169",1,63330,62264,60487.0872267344,66173.5539089118,58981.9704132125,67678.6707224337
"170",1,63129,63809,60287.4819506046,65971.6134473545,58782.9832233295,67476.1121746296
"171",1,63783,62905,60942.1350965765,66624.919349245,59437.9929632696,68129.0614825519
"172",1,63661,65031,60820.9360641892,66502.4568658254,59317.1283461701,68006.2645838446
"173",1,64660,64492,61819.6453972141,67501.4180409528,60315.771020617,69005.29241755
"174",1,64741,64164,61902.0074152589,67581.1386488558,60398.8321776945,69084.3138864203
"175",1,64657,64649,61818.69540518,67496.429256359,60315.8900323998,68999.2346291392
"176",1,64889,65440,62050.4612261012,67727.8254822882,60547.7536792061,69230.5330291833
"177",1,65278,66485,62440.8846383485,68115.7602391987,60938.8357987315,69617.8090788156
"178",1,65954,66090,63117.2090246039,68791.0439796375,61615.4356272964,70292.8173769449
"179",1,66081,66866,63245.3117403862,68917.6737039339,61743.9282203744,70419.0572239458
"180",1,66494,69669,63659.0899113476,69330.1657541983,62158.0468069213,70831.2088586247
"181",16,67962,65048,63649.6275567733,70798.4888939747,62182.2054227118,72299.9449393205
"182",1,66525,66155,63688.3015892505,69362.0220133872,62186.5585064402,70863.7650961975
"183",1,66373,65835,63537.3214508999,69209.6056521909,62035.9585133141,70710.9685897767
"184",1,66157,66409,63321.9410104947,68992.8361470735,61820.9457361293,70493.8314214389
"185",1,66319,66430,63484.5235043359,69153.9625160413,61983.9136429435,70654.5723774338
"186",1,66402,67303,63568.0245794973,69235.9928816535,62067.8039914083,70736.2134697425
"187",1,66837,65631,64004.0841871889,69670.8245070239,62504.1886263869,71170.7200678259
"188",1,66274,66085,63441.4751279466,69107.180547208,61941.8534887802,70606.8021863745
"189",1,66222,66648,63390.8262875211,69055.0715357447,61891.5911322826,70554.3066909832
"190",1,66455,66518,63623.8079673673,69286.6377218414,62124.9474706929,70785.4982185158
"191",1,66501,66062,63671.0441534784,69332.4061752902,62172.572142173,70830.8781865955
"192",14,66314,67002,63484.7515591327,69392.4571871213,61986.6526027653,70895.9239959826
"193",5,66657,63310,60298.6253101169,69486.3988648415,58883.6899203356,70984.1472960748
"194",1,65130,65443,62300.5459832462,67961.0747290925,60802.2945267662,69459.3261855725
"195",1,65401,64062,62571.7546777198,68230.846964261,61073.8834290512,69728.7182129296
"196",1,64892,63746,62063.7261969184,67721.8933560258,60566.0998146903,69219.5197382539
"197",1,64512,64279,61683.4661609276,67340.5649972405,60186.1225466624,68837.9086115057
"198",1,64576,64847,61748.7871490614,67404.4408755026,60251.8260322743,68901.4019922896
"199",16,64861,61305,59420.6480271781,67688.3776911579,57987.1190749531,69184.9579455403
"200",1,63371,62647,60543.0537835946,66199.5857702046,59045.8602053828,67696.7793484164
"201",1,63293,62885,60465.5099746308,66120.739989192,58968.6610076039,67617.5889562188
"202",15,63359,61417,57784.3128795294,66186.2250146915,56355.7744748137,67682.7014355483
"203",15,62745,59676,56602.9560095873,65573.2765361178,55189.104840798,67069.9499248815
"204",15,61610,56814,54059.0816478391,64437.981943668,52682.6308015198,65934.7176480389
"205",15,59775,59649,56944.9109589954,63657.3944507352,55446.7407516458,65180.7457746948
"206",16,60223,61594,57393.9595536761,63143.701967509,55896.1735542974,64643.648966073
"207",15,61312,69661,58484.0144655244,72548.9232244313,56986.4663799708,74242.7540138921
"208",1,65538,64433,62699.9423774314,68377.0413886978,61197.305036626,69879.6787295033
"209",1,65030,64393,62192.7712880742,67868.7665948045,60690.426080213,69371.1118026656
"210",15,64785,67821,61948.2968893127,71791.2716255494,60446.305796475,73385.8463023458
"211",1,66244,66782,63406.8760114402,69082.8030168233,61904.5488818536,70585.1301464099
"212",15,66434,63201,61690.3602342331,69271.4241674763,60233.4219504867,70773.3883623859
"213",15,64878,64317,61794.423030099,67716.6564954101,60297.9778945032,69219.0593821615
"214",16,64681,60976,58062.483928603,67519.4195736051,56652.2977612057,69021.4626367721
"215",1,63025,63002,60186.5200906404,65864.9049751814,58683.5423997382,67367.8826660836
"216",1,63243,64440,60404.5374659122,66081.4718981179,58901.9436865528,67584.0656774774
"217",16,63984,65311,61147.0125085289,69431.801476456,59644.9320167628,70992.5470766702
"218",1,64717,65093,61880.2217460632,67554.2852288854,60378.3878611039,69056.1191138447
"219",1,64947,64302,62111.5799946361,67784.2344603704,60610.119053972,69285.6954010344
"220",1,64689,64755,61853.8708705787,67525.1893515863,60352.7635437115,69026.2966784534
"221",1,64777,62941,61942.1476715663,67612.0303245737,60441.4203854143,69112.7576107257
"222",1,63983,63663,61149.1227845118,66818.5575122983,59648.5140570042,68319.1662398059
"223",1,63952,63429,61118.057039184,66786.0773283486,59617.8226909651,68286.3116765675
"224",1,63827,63288,60993.9672593794,66660.6243511167,59494.0937277242,68160.4978827719
"225",1,63703,65263,60870.3846893484,66535.678039801,59370.8721182073,68035.1906109421
"226",1,64549,66224,61716.9969540595,67381.559714665,60217.67775837,68880.8789103545
"227",1,65373,64973,62541.7303547755,68205.6862040407,61042.5717988142,69704.844760002
"228",1,65172,65212,62341.4515555171,68004.0148023191,60842.6615991624,69502.8047586738
"229",1,65191,65342,62361.1952393804,68022.3152224019,60862.787291873,69520.7231699093
"230",1,65259,65551,62429.852103449,68089.5420782439,60931.8226562558,69587.5715254371
"231",1,65386,65557,62557.5858269148,68215.86205651,61059.9305754724,69713.5173079523
"232",1,65447,64493,62619.054029328,68275.9014403877,61121.7769633075,69773.1785064082
"233",1,64989,63440,62161.9455341349,67817.6129178836,60664.9808024769,69314.5776495415
"234",1,64294,63525,61466.6813020728,67121.6395757873,59969.9042605034,68618.4166173567
"235",1,64019,64677,61192.3590792943,66846.0481247868,59695.9179821423,68342.4892219388
"236",1,64419,63906,61592.83295277,67245.2242737164,60096.735342557,68741.3218839294
"237",1,64244,63926,61419.441122118,67070.4820730294,59923.700933263,68566.2222618844
"238",1,64174,63528,61350.1862251669,66999.8120683284,59854.8205927081,68495.1777007872
"239",1,63957,64626,61133.5726277449,66781.8930802501,59638.5525113218,68276.9131966733
"240",1,64360,62355,61537.3454943686,67184.367101267,60042.6691616111,68679.0434340245
"241",1,63499,61314,60675.7287267546,66322.511941417,59181.1154926106,67817.1251755611
"242",1,62626,63129,59803.1714709273,65449.9347909667,58308.5635025718,66944.5427593222
"243",1,63059,63041,60236.7417376318,65882.1517025938,58742.4919807274,67376.4014594981
"244",1,63210,63011,60388.9667618856,66032.9626078825,58895.0912996618,67526.8380701062
"245",1,63262,64814,60440.9280243215,66083.5015365841,58947.4290310964,67577.0005298092
"246",1,64110,62657,61289.2996435041,66931.1534541707,59795.9911437847,68424.4619538902
"247",1,63501,64975,60681.025961322,66322.0909840179,59187.926241167,67815.190704173
"248",1,64288,63439,61467.8992754124,67108.1642273657,59975.0113211911,68601.052181587
"249",1,63938,64690,61119.0415016969,66758.0994316008,59626.4730269138,68250.6679063839
"250",1,64352,64865,61533.3855622232,67171.18748225,60041.149533173,68663.4235113001
"251",1,64619,62768,61801.3140094523,67437.7739271116,60309.4331869723,68929.6547495916
"252",1,63778,63775,60960.7663891005,66596.8168125268,59468.993953197,68088.5892484303
"253",6,63857,72107,61039.944777286,75181.3476095963,59548.5478610685,76863.0265334979
"254",15,67708,74084,64882.2273683035,74844.8247459666,63385.9448108195,76432.5259126322
"255",15,70414,67049,64898.814636308,73246.244232446,63459.3206300241,74745.2703669427
"256",1,68361,67462,65528.6776800241,71193.9858786296,64029.1611788143,72693.5023798394
"257",15,67644,71024,64812.8956617247,75841.7463544955,63313.6924737502,77455.0692177327
"258",15,68972,72180,66139.1708376334,75028.2104614325,64639.4710863229,76595.2255721963
"259",15,70060,73370,67226.5534459047,77672.9248252048,65726.1957018898,79271.6230955525
"260",15,71205,77839,68370.8294098252,79461.1528227709,66870.286955231,81071.5635622935
"261",15,73800,75841,70960.3733910835,80818.1879178952,69456.8449086833,82403.6670002542
"262",15,74070,68336,65252.2678438128,76911.0378748915,63874.987420994,78414.507159106
"263",15,70688,65286,62707.8147985943,73532.6969832257,61316.2173532744,75038.2854245355
"264",15,67582,64627,61206.0706935067,70430.0168699496,59780.6038603049,71937.6489757056
"265",15,66094,63680,63246.1885156416,69055.5313516307,61738.4221769891,70565.7660539473
"266",15,64947,61436,58148.3531868908,67796.1806880676,56736.4584426039,69304.0118621173
"267",1,63384,63321,60535.3679027116,66234.2078020401,59026.9760964372,67742.5996083145
"268",1,63590,63197,60741.5638488623,66438.9819929726,59233.5483584626,67946.9974833723
"269",16,63615,61612,60190.0457157432,66463.7167928324,58696.7241348485,67971.3692961968
"270",1,62875,63357,60027.6761719507,65723.4653590286,58520.0918404331,67231.0496905461
"271",1,63367,62777,60519.8276958942,66214.2537542569,59012.6041627534,67721.4772873978
"272",1,63305,65870,60458.4945081239,66151.6141540149,58951.6167614769,67658.4919006619
"273",1,64728,64274,61881.2590301678,67574.8441030028,60374.2580924502,69081.8450407205
"274",1,64593,64319,61747.5684328562,67439.7948359925,60240.9271132849,68946.4361555638
"275",1,64554,65588,61708.7318602787,67399.5663777026,60202.4589506016,68905.8392873798
"276",1,65132,66078,62287.7676815693,67977.4934274541,60781.7882459911,69483.4728630322
"277",1,65614,64148,62770.1177525561,68458.6885239271,61264.4440202655,69964.3622562177
"278",1,64915,65496,62071.305693926,67759.0799386622,60565.8427895006,69264.5428430877
"279",1,65244,64683,62401.3056540488,68087.7750867244,60896.188112514,69592.8926282592
"280",1,65004,64665,62161.4856318726,67846.6356307125,60656.7173233785,69351.4039392066
"281",1,64889,66007,62047.9275684882,67731.6915961062,60543.5261044172,69236.0930601773
"282",5,65470,62187,58915.6366955666,68311.8348140542,57500.6976146047,69815.958270185
"283",16,63925,62454,59402.008575042,66768.0319093696,57938.8620026936,68272.5992216128
"284",1,63373,63790,60531.6612220419,66215.2675031864,59027.3015109403,67719.627214288
"285",1,63757,65373,60916.6319175308,66598.8805882977,59412.6315441901,68102.8809616384
"286",1,64666,64373,61826.0855438087,67507.6746954588,60322.2597346337,69011.5005046338
"287",1,64590,65285,61750.2425028063,67430.4524211051,60246.7817546477,68933.9131692637
"288",1,64985,65116,62146.1288550678,67825.0843457573,60643.0001338412,69328.2130669839
"289",16,65076,67098,62237.4382196028,70320.9862487425,60734.6821245703,71876.9799561894
"290",1,66048,65455,63210.210125431,68887.5227525036,61707.5162439371,70390.2166339975
"291",1,65700,67206,62862.2887738117,68538.3032420586,61359.9384942034,70040.6535216668
"292",1,66373,67197,63536.2613619779,69211.5228631858,62034.1103807061,70713.6738444575
"293",1,66665,66393,63828.6495402457,69502.7048389704,62326.8178214861,71004.5365577299
"294",1,66417,64972,63580.6979626422,69253.3775663156,62079.2303683676,70754.8451605902
"295",1,65641,63755,62805.9284821391,68477.8076647081,61304.6727465335,69979.0634003138
"296",1,64731,64482,61895.4100439272,67566.9099583249,60394.2546945426,69068.0653077095
"297",14,64676,64831,61841.2363558617,68127.3598763655,60340.4450245657,69641.8449888947
"298",1,64815,63751,61980.9615946676,67649.6978753929,60480.5377349301,69150.1217351305
"299",1,64365,65803,61531.6667487231,67199.3343844393,60031.5257422337,68699.4753909288
"300",1,65134,65897,62301.0384475521,67967.9008283779,60801.1105791574,69467.8286967726
"301",1,65512,65080,62679.730002511,68345.3688656636,61180.1259796823,69844.9728884922
"302",1,65292,64081,62460.3385419887,68124.6403065504,60961.088427779,69623.89042076
"303",1,64726,62233,61894.4339389157,67557.7653464132,60395.4406627065,69056.7586226224
"304",1,63607,63968,60775.6341698775,66439.3411995852,59276.5414724749,67938.4338969878
"305",1,63934,63530,61103.5069895904,66765.8696074221,59604.7701365165,68264.606460496
"306",15,63867,68571,61036.9407371807,70580.6147617804,59538.5586716452,72166.2213182406
"307",15,66210,67600,63377.4407286423,69256.6603822044,61877.7644229438,70760.9699000792
"308",1,66774,66510,63942.356043134,69607.4273795801,62442.9022355507,71106.8811871634
"309",1,66507,66535,63675.9692661391,69339.6731793143,62176.8773936328,70838.7650518206
"310",1,66406,66143,63575.6041011449,69237.9246551255,62076.8783816998,70736.6503745706
"311",1,66180,67254,63350.1540725101,69011.1114667552,61851.7891596523,70509.476379613
"312",1,66608,66811,63778.6430667379,69438.5447180948,62280.557592143,70936.6301926896
"313",1,66588,65702,63758.9993852683,69417.5320123654,62261.2762695066,70915.2551281272
"314",1,66059,65170,63230.5354141082,68887.9107802027,61733.1186068312,70385.3275874798
"315",15,65580,63325,61849.9874486831,68408.4024285892,60374.4002118286,69905.5137685086
"316",15,64502,65320,61673.9669313351,68277.1688145133,60176.8391576054,69795.3518790986
"317",15,64974,59870,57727.6941928968,67802.1049024198,56337.3198951291,69298.9185905046
"318",15,62607,61687,59776.5324490712,66335.7577794942,58278.1351115989,67854.7209456592
"319",1,62430,62467,59600.5766670443,65260.519796335,58102.4802139035,66758.6162494758
"320",1,62716,63734,59886.7156346838,65545.2871576962,58388.9822237952,67043.0205685848
"321",1,63433,62552,60604.4311944726,66261.9158053853,59106.9854718389,67759.3615280191
"322",1,63179,67031,60351.3860440241,66007.7205974685,58854.2447232147,67504.861918278
