"","Event","Mean","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"77",1,60158,60074,57386.2840082991,62937.5506567048,55916.9524820903,64406.8821829135
"78",1,60137,61572,57362.1556241814,62911.9038481666,55893.2260006397,64380.8334717083
"79",1,60788,61817,58016.9172195117,63565.7964902045,56548.2175940134,65034.4961157028
"80",1,61208,58793,58434.1821983514,63981.8830011523,56965.7944944622,65450.2707050415
"81",1,60060,60704,57291.1898609714,62839.2630463477,55822.7035933682,64307.7493139507
"82",1,60368,60207,57599.5925712205,63146.2767472758,56131.4739521767,64614.3953663196
"83",1,60298,59066,57526.1702329439,63071.3321484884,56058.4545319189,64539.0478495134
"84",1,59752,62083,56985.13959829,62529.2758101629,55517.6953846275,63996.7200238254
"85",1,60837,61768,58065.5001655841,63609.8692599227,56597.9943116564,65077.3751138505
"86",1,61208,61306,58437.6217264539,63980.7509485442,56970.4440468868,65447.9286281114
"87",14,61180,65002,60499.7189093389,66239.450119092,58980.5038269799,67758.6652014509
"88",1,62804,63903,60036.4243148584,65581.2549906529,58568.7962876992,67048.8830178122
"89",1,63091,62209,60323.3283691291,65867.0276454011,58855.9998053343,67334.3562091959
"90",1,62482,63168,59711.0019021626,65253.4389768,58244.00742296,66720.4334560027
"91",1,62622,63749,59852.854559523,65393.9267617338,58386.2213402296,66860.5599810271
"92",1,62951,61999,60182.4340100546,65722.4001915289,58716.0935367667,67188.7406648168
"93",1,62328,61376,59565.1906525499,65103.937985738,58099.172788916,66569.9558493719
"94",1,61768,60347,59000.8069661963,64538.3401755516,57535.1104617292,66004.0366800187
"95",1,61047,59458,58279.8941776005,63816.5674694998,56814.4252795352,65282.0363675651
"96",1,60312,60361,57545.9660277276,63081.9461281834,56080.6806063545,64547.2315495565
"97",1,60368,60130,57601.9834148382,63136.4575172084,56137.0966070799,64601.3443249667
"98",15,60291,58163,56207.9480379951,61614.1955547278,54777.0007573228,63045.1428354001
"99",15,59381,58933,56770.4503353819,62318.5904176156,55301.9463612502,63787.0943917473
"100",15,59290,56217,55340.1963548827,60755.5265123787,53906.8450444168,62188.8778228446
"101",15,58037,58541,55144.5428317768,60664.8042097505,53683.4179049281,62125.9291365992
"102",15,58478,58324,55968.8664538468,61525.6819776743,54498.0662290312,62996.4822024898
"103",15,58583,54278,51376.0524711428,56465.8492379748,50028.8646444422,57813.0370646755
"104",15,56826,57449,55146.8656423373,60792.3055017113,53652.60797286,62286.5631711886
"105",15,57407,59857,56528.5908582911,62252.6223122087,55013.5312502884,63767.6819202114
"106",1,58744,57932,55980.6807456881,61514.3475244446,54516.0076235825,62979.0206465501
"107",15,58513,60193,57353.7701312385,63045.156823568,55847.3510696921,64551.5758851143
"108",15,59409,58072,54861.7068643988,60219.1752890705,53443.6706294975,61637.2115239717
"109",1,58884,57974,56121.601410292,61652.4612006343,54657.6712531406,63116.3913577858
"110",15,58590,63140,60771.8672867142,66791.0085426539,59178.6968324368,68384.1789969314
"111",1,60746,61992,57979.5143306814,63514.2745799346,56514.5517844182,64979.2371261979
"112",1,61250,62062,58486.392372067,64020.1544155928,57021.6940349001,65484.8527527596
"113",1,61523,62587,58757.7182519021,64290.1933379529,57293.3605518025,65754.5510380525
"114",1,61887,59885,59121.5172140316,64652.8606155421,57657.4590527361,66116.9187768376
"115",1,60858,58373,58093.6469637744,63624.7817981056,56629.6440068766,65088.7847550034
"116",1,59703,58520,56938.1165348358,62469.7437788179,55473.9832449762,63933.8770686775
"117",1,59220,59395,56461.488325531,61992.0658914295,54997.6328686775,63455.921348283
"118",1,59388,59472,56625.1927467208,62154.2974005715,55161.7271461369,63617.7630011554
"119",16,59493,58443,55973.0622995762,61426.4161226409,54529.6467327702,62869.831689447
"120",1,59087,61159,56328.3378713548,61854.8198964276,54865.5664386769,63317.5913291055
"121",1,60102,60095,57342.6471729708,62869.0103153227,55879.9072066484,64331.7502816451
"122",1,60102,61243,57345.6576030924,62870.5345425616,55883.3110109112,64332.8811347429
"123",1,60620,59808,57858.6968348663,63382.4899764998,56396.637106644,64844.5497047221
"124",1,60221,61677,57460.8138097116,62983.3424964478,55999.0887624841,64445.0675436754
"125",1,60865,60725,58106.0410509744,63627.7611993128,56644.5300109334,65089.2722393537
"126",1,60746,60746,57987.2089883668,63507.4529581209,56526.0886691955,64968.5732772922
"127",1,60697,59227,57942.246300333,63461.0093827072,56481.5179483743,64921.737734666
"128",1,60004,58947,57246.5906995686,62764.5692298785,55786.0700059975,64225.0899234495
"129",1,59549,60704,56795.7537761,62312.6105135654,55335.5300031593,63772.8342865062
"130",1,60116,60095,57364.6534739947,62880.4545947003,55904.7091059327,64340.3989627623
"131",1,60116,60788,57360.9551546641,62875.2792578816,55901.4017295162,64334.8326830296
"132",1,60417,60487,57667.4258413777,63180.4171731735,56208.2251795163,64639.617835035
"133",1,60431,59472,57678.1572327766,63189.6757826144,56219.3463927521,64648.4866226389
"134",14,59983,58870,57048.322862708,62540.9152063527,55594.5214868637,63994.7165821969
"135",1,59507,59143,56755.6964961751,62264.9647715239,55297.4812678296,63723.1799998694
"136",1,59402,58667,56653.3215688833,62161.1547975896,55195.48617444,63618.9901920329
"137",1,59143,59115,56391.4210716509,61897.9655720943,54933.9267829742,63355.459860771
"138",1,59213,59584,56466.4778056322,61971.5557028937,55009.3717033692,63428.6618051567
"139",14,59458,58744,56838.5346041609,62354.774649732,55378.4740597047,63814.8351941883
"140",1,59192,59668,56447.775381518,61950.1255841044,54991.3912564241,63406.5097091983
"141",1,59479,59962,56735.0582595434,62236.0116727652,55279.043842262,63692.0260900467
"142",1,59745,58366,56999.5498829324,62499.1113369132,55543.9038950069,63954.7573248386
"143",1,59157,58219,56413.1264501606,61911.8350158447,54957.7062081309,63367.2552578744
"144",1,58814,59759,56071.2930362386,61568.8242223235,54616.1844277645,63023.9328307975
"145",1,59339,59458,56593.9400853406,62090.2886756708,55139.1444910551,63545.0842699564
"146",1,59451,60914,56704.1782286162,62199.0709558869,55249.7679780056,63653.4812064975
"147",1,60144,60592,57402.4400069828,62896.5500986306,55948.2369075085,64350.7531981049
"148",1,60333,59745,57587.366933433,63080.0805245107,56133.5334653318,64533.9139926118
"149",1,60039,58779,57298.177799697,62789.5457803412,55844.7004931635,64243.0230868747
"150",15,59472,59556,59043.0745433411,64757.0788267553,57530.6689670528,66269.4844030436
"151",11,59556,57981,54856.7668040057,60156.6859925941,53453.962931778,61559.4898648218
"152",15,58891,61145,58480.4407702658,64196.5779639038,56967.4706467429,65709.5480874267
"153",1,59983,59857,57243.1875153792,62731.6419127325,55790.4813877594,64184.3480403523
"154",16,59927,58464,56846.4253574588,62301.0666228739,55402.6690252467,63744.8229550859
"155",15,59276,58450,55908.8987090693,61334.143870861,54472.9230554911,62770.1195244393
"156",15,58968,63861,59729.7262495067,65556.4845141552,58187.4764971365,67098.7342665255
"157",15,61222,58023,56078.1821172614,61343.9715955102,54684.4118336828,62737.7418790889
"158",15,59689,56091,52796.2713320195,57888.6278870852,51448.4059703001,59236.4932488046
"159",15,58114,56938,56063.2166348859,61627.3000451072,54590.4927167436,63100.0239632496
"160",1,57743,59374,55002.6554461982,60497.1902350075,53548.3399361756,61951.5057450302
"161",15,58646,53487,50702.850057493,55685.5002458757,49384.0222170103,57004.3280863585
"162",15,56462,64589,60530.9059864346,66729.701648526,58890.1838832273,68370.4237517333
"163",1,60319,60627,57563.7099999439,63083.763142029,56102.6401898057,64544.8329521673
"164",16,60403,58464,55654.0184735123,60981.5323742313,54243.9107221778,62391.6401255659
"165",1,59500,59066,56741.8285074388,62260.191489937,55281.2060555202,63720.8139418555
"166",1,59332,60151,56575.0208007668,62091.9940101878,55114.7661995617,63552.2486113929
"167",1,59724,58688,56971.1026159194,62486.8344858532,55511.1765774294,63946.7605243431
"168",1,59269,59934,56518.3755330757,62032.9938641123,55058.7442305282,63492.6251666599
"169",1,59598,61075,56848.3130944795,62361.6250117383,55389.0275787716,63820.9105274462
"170",1,60256,58163,57505.686395984,63018.2250265476,56046.6055569008,64477.3058656308
"171",1,59297,59549,56542.4426434102,62054.9146340228,55083.3794428565,63513.9778345764
"172",1,59444,60914,56691.7589308439,62202.8038203648,55233.0734611321,63661.4892900765
"173",1,60109,59899,57360.8035783035,62871.0740117554,55902.3230947309,64329.5544953279
"174",1,59983,62496,57235.2742637179,62744.1182817636,55777.1713294974,64202.2212159841
"175",1,61061,61971,58312.9626762107,63822.3185984889,56854.7242491243,65280.5570255754
"176",1,61355,60361,58601.3463913933,64109.5195129677,57143.4210327422,65567.4448716188
"177",1,60781,60221,58034.3376511018,63541.3782534956,56576.7120521707,64999.0038524268
"178",1,60452,60130,57705.5454574314,63211.2487488117,56248.2738233442,64668.5203828989
"179",1,60256,58975,57510.8066377949,63015.0967735188,56053.9090434158,64471.9943678978
"180",1,59661,58569,56912.4037201563,62415.7885937632,55455.745734186,63872.4465797335
"181",14,59199,59269,56362.6244431532,61856.4577301403,54908.4946094469,63310.5875638466
"182",1,59283,60956,56535.9976379135,62036.8873895484,55080.0000708362,63492.8849566257
"183",1,60060,59857,57316.1927679679,62816.5146572977,55860.3455049636,64272.361920302
"184",1,59955,59857,57205.707773532,62704.61134031,55750.2359178305,64160.0831960115
"185",1,59899,58884,57153.8366278735,62651.3120848345,55698.7427700075,64106.4059427006
"186",1,59444,58590,56702.6582003743,62199.0274888528,55247.8571276198,63653.8285616073
"187",14,59101,59535,55731.8823962014,61165.9343569738,54293.5757237391,62604.2410294361
"188",1,59353,59325,56608.9814281055,62102.7824596157,55154.8601319084,63556.9037558128
"189",14,59381,58828,56463.6707172576,61939.4291857847,55014.3249990111,63388.7749040312
"190",16,59171,57225,54038.0961905378,59296.4769971214,52646.2868638964,60688.2863237628
"191",1,58366,57981,55626.724696188,61117.5241490551,54173.3978698672,62570.8509753759
"192",1,58317,60088,55574.3915230448,61063.8182647342,54121.4280314254,62516.7817563535
"193",1,59213,57435,56471.4534452229,61960.4246404347,55018.6105294727,63413.2675561849
"194",1,58471,58051,55732.8665498365,61221.400842312,54280.1392752552,62674.1281168932
"195",1,58387,58282,55650.0730373172,61137.243791226,54197.7066695939,62589.6101589493
"196",1,58450,58310,55709.9107920162,61195.6687577777,54257.9183667273,62647.6611830666
"197",1,58485,59409,55748.5681097428,61232.9113895662,54296.9501292031,62684.5293701058
"198",1,58982,57050,56247.0495593301,61730.2346766524,54795.7381258875,63181.546110095
"199",1,58184,58618,55448.4990774927,60931.4359562112,53997.2533488395,62382.6816848644
"200",1,58492,58961,55753.5784920811,61235.1527279726,54302.6934331978,62686.037786856
"201",1,58786,59346,56047.5071802855,61527.7331167836,54596.9789946945,62978.2613023746
"202",15,59094,61047,59240.0866563909,64999.4839464731,57715.666276997,66523.9043258669
"203",15,59983,56665,53118.4345145151,58202.0575583847,51772.8807735749,59547.611299325
"204",15,58485,55398,52373.7102242325,57522.4298643479,51010.9264550536,58885.2136335268
"205",15,57218,59472,56917.8231739091,62645.3019839879,55401.8511058482,64161.2740520489
"206",15,58394,59381,56021.7533415439,61540.0879792234,54561.1383920457,63000.7029287216
"207",15,58912,60522,57400.2164902389,63001.0625721117,55917.762080685,64483.5169816656
"208",15,59654,64197,60511.4102503814,66337.8119101736,58969.2548856151,67879.9672749399
"209",16,61628,61901,60202.316512572,65810.3598021087,58717.957117221,67294.7191974597
"210",15,61558,56980,54018.0823614521,59054.6013073845,52684.9963221188,60387.6873467178
"211",15,59374,59542,56624.0356933206,62112.6258609155,55171.2936294887,63565.3679247474
"212",15,59458,61390,57915.9367576679,63519.873851033,56432.6642067922,65003.1464019087
"213",15,60305,58513,55257.6157163794,60525.2708265941,53863.3516298477,61919.5349131257
"214",15,59451,55034,52730.3498408879,57832.3179875449,51379.9404445479,59182.7273838849
"215",1,57519,55993,54777.8290061255,60269.5280207903,53324.2640801795,61723.0929467364
"216",1,57015,56539,54274.6697695584,59765.6841796892,52821.2860474869,61219.0679017608
"217",1,57015,57281,54272.7057467975,59762.3872496267,52819.6748239777,61215.4181724465
"218",1,57337,57470,54593.3037021317,60081.6015619131,53140.6390075045,61534.2662565404
"219",1,57561,57806,54824.4241761805,60311.3238968853,53372.1295466128,61763.6185264529
"220",1,57820,58030,55078.275079642,60563.7895788957,53626.3470960451,62015.7175624926
"221",1,58030,57687,55294.3203307874,60778.4463954746,53842.7598436215,62230.0068826405
"222",1,57981,58814,55244.3085633854,60727.0701881315,53793.1092216567,62178.2695298602
"223",1,58450,57253,55712.6535485221,61194.2242583831,54261.7694229227,62645.1083839825
"224",1,57988,58198,55248.191186389,60728.8090288024,53797.5592695683,62179.4409456231
"225",1,58177,59003,55440.8811985049,60920.1149413387,53990.6156307134,62370.3805091302
"226",1,58618,57134,55883.7679566033,61361.8103176499,54433.8177285225,62811.7605457306
"227",1,58009,59024,55272.8347526228,60750.1616187286,53823.0739046134,62199.9224667381
"228",1,58548,58856,55810.2790952948,61286.5221201782,54360.805122728,62735.9960927449
"229",1,58723,60333,55990.8540898456,61465.7324193329,54541.7413303309,62914.8451788475
"230",1,59458,58485,56723.5411915604,62197.8101746683,55274.58971629,63646.7616499387
"231",1,58996,58709,56261.8422496071,61735.0115356808,54813.1818465592,63183.6719387286
"232",1,58877,58961,56141.46955561,61613.2740800825,54693.1703831377,63061.5732525548
"233",1,58926,58338,56194.7509341204,61665.1690995369,54746.8187087246,63113.1013249326
"234",1,58681,58387,55946.9873433024,61416.1252067815,54499.3939933595,62863.7185567244
"235",1,58583,58065,55850.5076247416,61318.2857011829,54403.2741886869,62765.5191372376
"236",1,58394,59927,55662.9563295912,61129.4315944902,54216.0677269219,62576.3201971595
"237",1,59115,57883,56388.9170090202,61854.7174754293,54942.2070147222,63301.4274697273
"238",1,58569,59598,55838.0666780577,61302.9515845482,54391.5990178319,62749.4192447741
"239",1,59059,58814,56327.5455628451,61791.3655479777,54881.3597702765,63237.5513405463
"240",14,58947,56721,54717.8273944312,60034.6175572781,53310.5580450564,61441.8869066529
"241",1,57974,57946,55246.9050027674,60709.4924432436,53801.0454450629,62155.352000948
"242",1,58051,57519,55321.6011827866,60782.8094931941,53876.1066587612,62228.3040172194
"243",1,57897,61103,55168.4707781502,60628.3866948682,53723.3183300712,62073.5391429471
"244",1,59388,59752,56661.9606787316,62123.6095292703,55216.349550777,63569.2206572249
"245",1,59507,61838,56781.6537084751,62241.9635305303,55336.3969999513,63687.2202390542
"246",1,60480,61362,57753.5790932333,63214.1517322121,56308.2528212719,64659.4780041736
"247",1,60739,61096,58010.0195929045,63469.4499274335,56564.9956706673,64914.4738496708
"248",1,60746,61404,58018.7731474624,63476.8677289261,56574.1027777051,64921.5380986833
"249",1,60886,60186,58161.8554597487,63618.7052783793,56717.5145588115,65063.0461793164
"250",1,60424,61838,57698.9988700446,63154.6253830234,56254.981758555,64598.6424945131
"251",16,60935,63112,59873.3927625952,65484.3563516839,58388.2604106435,66969.4887036356
"252",1,61733,62160,59012.0470875363,64466.9687033915,57568.2165510451,65910.7992398827
"253",1,61705,61362,58981.5433127578,64435.148388624,57538.0612433523,65878.6304580295
"254",15,61341,58471,55355.3789715997,60503.8623702268,53992.6577317656,61866.5836100609
"255",15,59906,62335,59563.8679777548,65244.2271748371,58060.3677178888,66747.727434703
"256",15,60921,53718,50887.6614328522,55656.1926210737,49625.5074683015,56918.3465856244
"257",15,57638,56105,54225.0499904848,59625.3033942068,52795.6892556904,61054.6641290012
"258",15,57113,56854,54338.0311437664,59801.0226209085,52892.0646440163,61246.9891206585
"259",15,57190,57470,53973.7106039044,59390.852945487,52539.8796372847,60824.6839121067
"260",15,57547,57288,54902.951916319,60378.6397580935,53453.6248918447,61827.9667825678
"261",1,57554,56938,54826.3966012926,60289.7929361162,53380.3229421873,61735.8665952215
"262",15,57428,54670,52360.8781359539,57589.604111841,50976.917968866,58973.5642789289
"263",15,56364,54257,52764.5280718905,58138.5634998153,51342.1068161074,59560.9847555984
"264",15,55678,56455,55684.2708264302,61429.685076433,54163.5515341796,62950.4043686835
"265",1,56308,56735,53580.8085999334,59042.674285436,52135.1400792307,60488.3428061387
"266",16,56721,55755,52994.0076630764,58353.0632618246,51575.5513285734,59771.5195963276
"267",1,56490,54810,53760.3938087352,59219.8714389249,52315.3573680928,60664.9078795673
"268",1,55951,55832,53226.8602066266,58685.8246956871,51781.9595862368,60130.7253160768
"269",1,56140,54222,53417.9255369688,58875.5352837019,51973.383495213,60320.0773254577
"270",1,55517,54971,52794.6684778228,58252.0314722231,51350.1917474643,59696.5082025815
"271",1,55545,54523,52822.0906620087,58278.1874512142,51377.9490759207,59722.3290373021
"272",1,55356,56238,52631.4893845336,58086.5460194346,51187.6231106596,59530.4122933085
"273",1,56014,56091,53289.5468477834,58743.4750020275,51845.9792646968,60187.0425851141
"274",1,56252,56756,53532.0758803573,58984.6503003532,52088.8666090822,60427.8595716283
"275",1,56658,57141,53935.6697297353,59386.9643432825,52492.7992027652,60829.8348702526
"276",1,57015,55167,54293.1170317415,59743.1222262679,52850.5877933705,61185.6514646389
"277",1,56315,55664,53591.9394445093,59041.6196570437,52149.4962236757,60484.0628778773
"278",1,56196,55181,53474.1391517932,58922.5961255483,52032.0197027069,60364.7155746347
"279",1,55923,55748,53201.826000546,58649.2434284339,51759.98170263,60091.0877263499
"280",1,56035,54642,53317.5145366515,58763.5914266385,51876.0250576849,60205.080905605
"281",1,55601,53942,52880.9966598431,58326.3150231765,51439.7079507541,59767.6037322655
"282",14,55076,54054,52798.3270310763,58288.6591871646,51345.1238907417,59741.8623274992
"283",1,54873,54523,52156.7551881979,57600.530131551,50715.8749977009,59041.410322048
"284",1,54978,54467,52260.2159330729,57702.6809213075,50819.6824667519,59143.2143876286
"285",1,54999,55517,52279.3183068705,57720.5182568192,50839.119675958,59160.7168877318
"286",1,55461,55762,52745.1503584764,58185.0829741374,51305.2871706871,59624.9461619267
"287",1,55783,55279,53069.9604623549,58508.5714030387,51630.4471008007,59948.0847645929
"288",1,55720,56105,53007.0475442597,58444.3975551947,51567.8679306497,59883.5771688047
"289",1,56049,56329,53337.3543727553,58773.4037781351,51898.5190086413,60212.2391422492
"290",1,56301,57050,53589.7717063591,59024.5014921771,52151.2856244446,60462.9875740917
"291",1,56742,56602,54025.4583860021,59459.0071617799,52587.2848985628,60897.1806492192
"292",1,56742,55811,54032.2380839502,59464.4568391905,52594.4166316823,60902.2782914584
"293",1,56399,57267,53686.3897187576,59117.5351143812,52248.852367619,60555.0724655198
"294",1,56875,56343,54162.5269962378,59592.5478710343,52725.2872877829,61029.7875794892
"295",1,56693,57169,53979.9242438615,59408.6963872618,52543.0150546421,60845.6055764813
"296",1,56966,55699,54254.9943060458,59682.5000814199,52818.4203041956,61119.07408327
"297",1,56448,56644,53740.0403416973,59166.6873922802,52303.6936305698,60603.0341034077
"298",1,56616,55860,53907.6389225158,59332.9668760999,52471.6413552736,60768.964443342
"299",1,56350,55755,53641.1618119322,59065.3325058607,52205.4705528182,60501.0237649747
"300",1,56175,57477,53465.8523310675,58888.8037884796,52030.4837843658,60324.1723351812
"301",1,56847,57435,54139.6294187899,59561.7406183678,52704.4832749027,60996.8867622549
"302",1,57148,55804,54439.3767411138,59860.2608110217,53004.5553988305,61295.0821533051
"303",1,56574,57393,53864.0900096994,59284.1852099614,52429.4774685986,60718.7977510622
"304",1,56994,57267,54288.6081820214,59707.5714706944,52854.2952398208,61141.8844128951
"305",1,57141,58786,54433.7605121812,59851.4227989823,52999.7919243752,61285.3913867883
"306",15,57876,56063,51799.0356121116,56885.1191825873,50452.8306091186,58231.3241855803
"307",15,57029,58590,55769.5266385872,61330.341335017,54297.6678967241,62802.20007688
"308",16,57736,60193,56078.9390927611,61598.0706674395,54618.113206781,63058.8965534197
"309",1,58779,58723,56075.0442352533,61491.6733657434,54641.3491074043,62925.3684935923
"310",15,58576,52416,49445.853180044,54240.1633697432,48176.8759259659,55509.1406238212
"311",15,55790,50239,48578.0066940615,53542.8969439895,47263.8796253355,54857.0240127155
"312",15,53459,60935,57627.297918942,63796.907731192,55994.3008435539,65429.9048065801
"313",15,57071,56532,53861.9328437259,59261.1660360607,52432.8421425742,60690.2567372123
"314",15,56847,54481,53101.771421972,58445.3743286243,51687.4051680037,59859.7405825926
"315",15,55846,52521,48931.6253299161,53948.5774687502,47603.7183115806,55276.4844870855
"316",15,54509,52976,49335.5894572477,54526.6030047153,47961.6111670026,55900.5812949604
"317",15,54061,52115,49027.9956096646,54230.9159220506,47650.8657891152,55608.0457426001
"318",1,53466,54019,50746.9740344365,56195.3444681132,49304.8774911253,57637.4410114244
"319",1,54005,53711,51287.8133063941,56734.9491997355,49846.0435261713,58176.7189799583
"320",1,54124,54271,51405.5832904303,56851.4223069942,49964.1567727556,58292.8488246689
"321",1,54418,56651,51701.2782549302,57145.7986066524,50260.2007667559,58586.8760948267
"322",1,55601,54852,52879.7759795043,58324.4167016673,51438.6666311988,59765.5260499728
"323",1,55370,54264,52650.9159579507,58094.401201905,51210.1124462529,59535.2047136029
"324",1,54999,54936,52282.0822037153,57724.6097318404,50841.5321840852,59165.1597514706
"325",1,55111,54208,52397.0731742058,57838.2821842975,50956.8721452181,59278.4832132851
"326",1,54845,56014,52130.1307564782,57570.2659455903,50690.2139507352,59010.1827513333
