"","Event","Mean","data.frame(forecast_demand_withshock).Point.Forecast","data.frame(forecast_demand_withshock).Lo.80","data.frame(forecast_demand_withshock).Hi.80","data.frame(forecast_demand_withshock).Lo.95","data.frame(forecast_demand_withshock).Hi.95"
"85",1,66850,66318,64074.1148581074,69626.7852207614,62604.4117911802,71096.4882876886
"86",1,66444,66825,63669.0667577366,69220.3024172909,62199.7434337813,70689.6257412462
"87",1,66481,65634,63706.8182861696,69256.5808244954,62237.8848738507,70725.5142368143
"88",14,65972,67627,63198.478634399,69447.0186247361,61729.8875215765,70930.5648392031
"89",1,66620,66536,63847.0435022293,69394.8886390942,62378.6175954211,70863.3145459024
"90",1,66445,63957,63672.4439524955,69218.770069741,62204.4201058939,70686.7939163426
"91",1,65218,64263,62445.2790688699,67992.0754281159,60977.1307567292,69460.2237402566
"92",1,64776,64259,62003.3796724796,67548.958903235,60535.5535147905,69016.7850609241
"93",1,64564,64440,61792.3148879829,67336.4659220335,60324.8667511269,68803.9140588895
"94",1,64541,65598,61769.7285535009,67312.3609960261,60302.682363542,68779.4071859851
"95",16,65046,62432,59718.0733014367,67817.3179146275,58311.5707106721,69284.0617078724
"96",1,63877,65056,61106.7561688335,66648.9288789357,59639.8316626965,68115.8533850727
"97",1,64487,64516,61717.0904143444,67258.2008470012,60250.4470760633,68724.8441852823
"98",15,64535,63452,61193.0487723323,67305.7389503325,59740.4093943181,68771.982689364
"99",1,64085,63906,61316.5463823478,66855.0131901098,59850.6027693091,68320.9568031485
"100",15,64072,58396,56931.6157876165,66840.6026543529,55570.5876980771,68306.1498079096
"101",15,61616,63887,58843.5472475227,66104.577319642,57375.657220558,67611.569127863
"102",15,62883,60565,59210.970375434,65656.0926923336,57764.9991911771,67124.0218156537
"103",15,62006,54969,52766.1800140282,64779.1473322603,51458.4626228629,66247.1327064127
"104",1,59095,58056,56314.9305768886,61875.473640651,54843.1437318496,63347.2604856901
"105",15,59062,56358,54389.4254394375,61842.4679472544,52967.4582557308,63313.9437128442
"106",15,58284,56115,53734.2595403645,61064.9364207194,52309.5031585446,62536.6363592026
"107",1,57768,58331,54987.9661791956,60548.1391189158,53516.2773000728,62019.8279980386
"108",15,58524,58783,55021.9052692047,61303.8799085009,53569.676640209,62775.1966262626
"109",15,59079,59990,56300.4982454603,63336.9187378305,54829.5712224511,64843.018148624
"110",15,59861,55755,51693.7844597404,62639.9855417607,50362.0489838299,64110.5822024731
"111",1,58326,59163,55546.403594251,61106.2981757208,54074.7883921066,62577.9133778652
"112",1,59115,60355,56336.6666917647,61895.2851559398,54865.3892574652,63366.5625902393
"113",1,60019,59730,57241.1432032659,62798.7552884141,55770.1321414045,64269.7663502755
"114",1,60162,58425,57384.2396095903,62940.3742672577,55913.6195991614,64410.9942776865
"115",1,59641,59747,56863.2133302783,62418.7960633473,55392.7394054663,63889.2699881594
"116",1,59972,60958,57195.6399650959,62749.7293956144,55725.5612935935,64219.8080671167
"117",1,60670,62534,57893.5906221686,63446.4983399624,56423.8247311309,64916.2642310002
"118",1,61696,61328,58920.1481121313,64472.6569360635,57450.4878019211,65942.3172462738
"119",1,61647,61504,58872.4324427483,64423.4854047427,57403.1574759162,65892.7603715749
"120",1,61700,60209,58925.5336945987,64475.0987896457,57456.6525423589,65943.9799418855
"121",1,61147,60052,58373.5738153696,63922.3585640184,56904.899208345,65391.033171043
"122",1,60810,59456,58036.7562719063,63584.4249555447,56568.377069446,65052.8041580051
"123",1,60382,58548,57609.1688458129,63155.9374069574,56141.0278913852,64624.0783613851
"124",1,59766,61271,56992.8906623425,62539.2422244396,55524.8600808955,64007.2728058866
"125",1,60680,60403,57907.5372872004,63453.1230399564,56439.7094032419,64920.9509239148
"126",1,60726,60535,57954.4056993557,63498.528949898,56486.9649163502,64965.9697329035
"127",1,60803,59594,58031.8333239971,63574.4800835774,56564.7833445426,65041.5300630319
"128",1,60418,60364,57647.4962807937,63189.1085311726,56180.7201193847,64655.8846925816
"129",1,60572,59703,57802.0131471538,63342.1405292942,56335.6300066269,64808.523669821
"130",14,60347,60120,57578.3137809957,63848.1179125615,56112.2587368523,65331.1503185211
"131",1,60423,59850,57654.5385057411,63191.9670122562,56188.8697144416,64657.6358035557
"132",1,60335,61886,57567.6001852846,63103.6470715197,56102.2970867834,64568.9501700208
"133",1,61194,60485,58426.5486911852,63961.876946121,56961.4358028992,65426.9898344069
"134",1,60979,60324,58212.0422099656,63746.0512109934,56747.2785070964,65210.8149138626
"135",1,60803,60948,58036.9582867951,63569.6276587019,56572.5491623357,65034.0367831613
"136",1,60993,61661,58227.6672715159,63758.8626028615,56763.6483020256,65222.8815723518
"137",1,61399,61585,58634.9212400669,64164.7713620767,57171.2583259802,65628.4342761635
"138",1,61556,62217,58792.6429908116,64321.0370926855,57329.3654619754,65784.3146215217
"139",1,61911,62380,59148.3114052643,64675.3687514242,57685.3876942931,66138.2924623954
"140",1,62154,62096,59391.5470797171,64917.2260521816,57928.9882022251,66379.7849296735
"141",1,62141,62330,59379.8765075227,64904.0641028657,57917.7123737102,66366.2282366783
"142",1,62240,61650,59479.5777322855,65002.3003227103,58017.8013618518,66464.076693144
"143",1,61986,61850,59225.4894477095,64746.8523275618,57764.0729709248,66208.2688043465
"144",1,61951,61542,59191.741486391,64711.6491525642,57730.7101814006,66172.6804575546
"145",1,61798,63425,59039.6253794228,64558.1136512908,57578.9697654112,66018.7692653023
"146",1,62560,63835,59801.9987516189,65319.8504501441,58341.5116283935,66780.3375733695
"147",1,63107,62087,60349.1793061366,65866.08113824,58888.9435973661,67326.3168470105
"148",1,62594,62340,59836.3526871063,65352.1215926915,58376.4168458716,66812.0574339262
"149",1,62461,63090,59704.3982964975,65218.7248761747,58244.8442158702,66678.278956802
"150",15,62731,63596,59974.5901381314,68100.2727133277,58515.3898728311,69617.6892380073
"151",15,63085,62619,60147.1124935752,65841.6541203681,58692.657766118,67300.5288093891
"152",15,62822,58643,54460.8185987156,65577.5117793305,53138.4388953369,67036.0201780561
"153",1,60931,61319,58174.6328286907,63689.0664675398,56715.0504112123,65148.6488850182
"154",15,61213,64248,58457.2177517362,65137.1831183906,56998.0093137934,66623.0104267606
"155",15,62645,64409,59888.508658593,67865.2396381716,58428.9223762343,69379.7762512083
"156",15,63403,68984,60646.4734563115,70735.7852539612,59187.0062801153,72296.1815767639
"157",15,65805,63807,61320.1150712638,68566.8485957357,59898.4296826693,70028.5142702135
"158",16,64650,65161,61639.3539565618,67411.4857240025,60183.6508403545,68873.093999459
"159",1,64706,64179,61946.3337018308,67467.0440224187,60485.08994705,68928.2877771995
"160",1,64298,65032,61538.828413872,67058.18689823,60077.9424685276,68519.0728435744
"161",15,64488,71477,61729.400638564,74358.194941494,60268.8575113186,75973.1755554364
"162",15,67446,67219,64617.1513345168,70212.614757936,63154.3907746804,71676.8146988148
"163",1,66978,66378,64213.2621119505,69743.7041820731,62749.4425186625,71207.5237753611
"164",1,66387,66165,63623.1162354557,69152.2113631796,62159.6531562853,70615.67444235
"165",1,66014,64617,63250.3355930871,68778.0049631733,61787.2498891679,70241.0906670925
"166",1,65155,64917,62392.0041938713,67918.8219638562,60929.1438948832,69381.6822628443
"167",1,64879,66183,62116.511119197,67641.8845419169,60654.0331158372,69104.3625452766
"168",1,65315,65174,62553.7306840506,68078.1947770352,61091.4933657331,69540.4320953528
"169",1,65077,65456,62316.0751408259,67839.0960049754,60854.2198221062,69300.9513236951
"170",7,65094,66982,62333.3605989776,70662.4941262339,60871.8770185089,72184.4469656921
"171",1,65780,65687,63020.3130169504,68541.5945749482,61558.9180647603,70002.9895271383
"172",1,65541,66136,62781.1341949086,68300.9671049741,61320.1226766648,69761.9786232179
"173",1,65628,65702,62869.3229240269,68387.8323559646,61408.6617092832,69848.4935707083
"174",1,65481,64041,62723.0237145144,68240.0862448272,61262.7454714973,69700.3644878443
"175",1,64677,64149,61919.6446093852,67435.9063757693,60459.5783157771,68895.9726693774
"176",1,64341,63720,61584.2931749823,67099.2022747513,60124.5849106003,68558.9105391334
"177",1,63990,64252,61233.8887953016,66747.4663216305,59774.5329771195,68206.8221398126
"178",16,64061,62523,59675.3605662539,66817.9390404362,58255.1785025141,68276.9223241107
"179",1,63329,63690,60573.5619496486,66085.0335664638,59114.7635320448,67543.8319840677
"180",1,63495,64439,60740.6312082373,66250.700303945,59282.2040155465,67709.1274966357
"181",1,63907,64563,61153.3294336797,66662.2395107998,59695.2090146784,68120.3599298011
"182",1,64160,65460,61406.9663033642,66914.5708230861,59949.1914445324,68372.3456819179
"183",1,64681,64815,61928.4576976192,67435.1573820722,60470.9223342163,68892.6927454752
"184",1,64646,65910,61894.2506618069,67399.5229267808,60437.093113518,68856.6804750697
"185",1,65118,67155,62366.0387225749,67870.375723322,60909.1287237735,69327.2857221234
"186",1,65899,67585,63147.7545973976,68651.949402276,61690.8822355692,70108.8217641045
"187",1,66470,65249,63718.823389527,69222.4811584438,62262.0931725312,70679.2113754396
"188",1,65708,64941,62957.2547923733,68459.9317782266,61500.7841729734,69916.4023976265
"189",1,65210,65762,62460.2593531667,67961.6852056499,61004.1198887663,69417.8246700503
"190",1,65340,66412,62589.9820590904,68090.0752535814,61134.1953279535,69545.8619847183
"191",1,65693,64214,62943.6424843398,68442.6723151571,61488.1372085659,69898.1775909311
"192",1,64888,65404,62139.3115638957,67637.589986218,60684.0051739367,69092.8963761771
"193",1,65033,64728,62284.9100452623,67781.84199039,60829.9600462887,69236.7919893636
"194",1,64805,64903,62057.3708069329,67552.9142941468,60602.7883105699,69007.4967905098
"195",1,64775,64506,62028.3600569018,67522.4820204232,60574.1538151324,68976.6882621926
"196",1,64585,67725,61839.4539625625,67332.1757375037,60385.6183283235,68786.0113717427
"197",16,65924,67719,63176.8430402562,70110.3187336708,61722.5703205023,71595.0677974525
"198",1,66570,66551,63823.2569726418,69317.1947172206,62369.0994906812,70771.3521991812
"199",1,66362,66587,63616.0960374074,69108.6075984636,62162.3160434228,70562.3875924482
"200",1,66282,66442,63536.9689415701,69028.0748064022,62083.5610129013,70481.482735071
"201",1,66183,68107,63439.0306961497,68928.7290035861,61985.995325419,70381.7643743168
"202",15,66881,67553,64136.7804975866,72029.2450388639,62683.8155792063,73532.3566140328
"203",1,66972,65571,64228.5960670307,69716.7503308132,62775.9693799685,71169.3770178754
"204",15,66139,63190,61039.4377801224,68882.9032970047,59641.0059778818,70335.3146262837
"205",15,64683,62997,59646.6646067726,67427.5043254624,58247.6822458954,68880.2499270984
"206",15,63899,63938,61155.0280586426,67048.0328514468,59702.4261907891,68509.4611836306
"207",15,63946,63248,60709.1673094972,66689.7700061567,59268.659016454,68141.9987953063
"208",1,63660,63878,60917.6616733364,66403.0526815601,59465.7663758407,67854.9479790558
"209",15,63804,62286,59695.595501096,66546.1514672757,58276.5543045328,67997.6775522995
"210",15,63161,62398,60419.5418507934,66497.9680836838,58968.2023836309,67962.413864622
"211",15,62903,59050,56566.0003910282,65644.6495575962,55201.7289047722,67095.6642881348
"212",15,61284,62519,58541.8089915356,64805.4334630363,57089.9596150044,66274.933661675
"213",16,62056,62865,58151.6820956568,64798.3105021235,56728.5291379085,66249.9099171246
"214",1,62572,62703,59830.815942503,65313.8853829099,58379.5351268903,66765.1661985226
"215",1,62748,62613,60007.2093490689,65488.8866838606,58556.2970015551,66939.7990313744
"216",1,62785,61636,60045.3819181971,65525.650181508,58594.8425293755,66976.1895703296
"217",1,62366,63520,59627.2329110161,65106.5119133356,58176.9553637623,66556.7894605894
"218",1,63006,62124,60267.4376884993,65745.7190732428,58817.4241946676,67195.7325670745
"219",1,62686,62344,59948.1350071614,65425.2554186986,58498.4288043753,66874.9616214847
"220",1,62629,61943,59891.4041274487,65367.1629352851,58442.0583193925,66816.5087433413
"221",1,62422,64651,59685.0386250739,65159.5398641742,58236.0256753557,66608.5528138924
"222",1,63524,64110,60787.6867142285,66262.3095328232,59338.6415843619,67711.3546626898
"223",1,63813,63744,61076.5916477227,66549.9253819985,59627.887717865,67998.6293118562
"224",1,63784,63074,61049.0227290459,66520.9587644636,59600.6887477291,67969.2927457805
"225",1,63473,61841,60738.6383575033,66209.3326681144,59290.6330408896,67657.337984728
"226",1,62776,62424,60041.7223654779,65511.8442354703,58593.8685647437,66959.6980362045
"227",1,62701,64162,59966.9014848587,65435.6692236801,58519.4061009951,66883.1646075437
"228",1,63437,63848,60703.2793309685,66171.3043531298,59255.98053233,67618.6031517683
"229",16,63648,67643,60914.9557676383,69988.8630458355,59468.011823064,71514.434896575
"230",1,65440,65962,62705.0447909201,68175.215928026,61257.1779499686,69623.0827689775
"231",1,65546,65193,62812.3193165131,68281.1905767909,61364.7965321751,69728.7133611289
"232",1,65257,66464,62523.9627716581,67991.4899577537,61076.7957422666,69438.6569871452
"233",14,65689,63633,62385.1827718409,68423.2263123526,60951.400695969,69870.1422191592
"234",1,64635,63194,61901.764033626,67368.2421079717,60454.8746873411,68815.1314542566
"235",1,63937,61866,61204.9592483617,66670.682973717,59758.2695661937,68117.372655885
"236",16,63012,60529,57455.2400208314,65744.9310174171,56076.3469663049,67191.5995927313
"237",1,61974,60836,59241.1266603637,64707.2629046292,57794.3277910357,66154.0617739572
"238",1,61614,61210,58881.5827500139,64346.7266185304,57435.0465466803,65793.262821864
"239",1,61607,61681,58875.8300076816,64339.6456681748,57429.6453597759,65785.8303160805
"240",1,61812,61493,59080.8109692323,64543.2428932745,57634.9925742414,65989.0612882654
"241",1,61822,62127,59091.4724736839,64552.5593527428,57646.010090595,65998.0217358316
"242",1,62107,61844,59377.3120573879,64837.0469102782,57932.2075340093,66282.1514336569
"243",14,62112,63593,59383.3778767487,65582.2931509878,57938.6328008132,67043.5382318728
"244",1,62895,61527,60167.1479713929,65624.8042502035,58722.5936133402,67069.3586082562
"245",1,62341,62533,59612.7812066815,65069.6301834947,58168.4405285599,66513.9708616162
"246",1,62525,63269,59797.463830129,65252.947109044,58353.4846304059,66696.9263087671
"247",1,62941,62966,60214.6706405272,65668.9534829649,58771.0091771467,67112.6149463455
"248",16,63001,59127,56967.4789844912,65728.2632133577,55603.3892834475,67171.56025629
"249",1,61313,61610,58585.0499707843,64041.1374020378,57140.9108615966,65485.2765112255
"250",1,61618,59760,58890.7134342372,64345.4535719879,57446.9309320987,65789.2360741265
"251",1,60932,61225,58205.2392145447,63659.6531144676,56761.5430623432,65103.3492666691
"252",1,61257,61489,58531.4594634681,63984.5292377814,57088.1190798251,65427.8696214245
"253",1,61527,61188,58801.2080708024,64252.922341126,57358.2264673931,65695.9039445352
"254",15,61516,60048,58370.1545085468,64241.959297723,56937.8664313617,65684.5882573743
"255",15,60997,64531,58272.9066942515,67776.1261544522,56830.4685658414,69310.3215288723
"256",15,62754,58190,56065.169085591,65480.2102792134,54717.3650767888,66923.2841035215
"257",15,60756,67387,58028.0749034639,69205.1378242524,56583.7016162003,70779.6511468607
"258",15,63889,56529,54621.2859507061,66624.3088268926,53328.4326369157,68071.8224388613
"259",15,60591,57672,54677.4435812607,63333.0397875592,53305.581751427,64784.4850065173
"260",15,59495,55839,54271.2222268011,62238.2539092017,52882.9582790634,63690.0117845674
"261",15,58145,59999,54967.9536199553,60888.9450546658,53526.8630695853,62341.4002496398
"262",15,59339,62629,56595.6598421811,63150.0176310626,55143.295155205,64627.3482245571
"263",6,61069,54531,52771.8146795104,63813.6798311496,51457.2795815398,65266.5352078331
"264",15,58320,54652,54185.2542117035,61070.6744645852,52765.6761517375,62526.538508202
"265",15,57033,55046,52444.4948007335,59784.7743061629,51037.2296848638,61241.339039641
"266",15,56580,58020,53829.1910480165,62243.8814706568,52372.6809916064,63771.873334906
"267",1,57659,56143,54908.1655548021,60410.2367462737,53451.8552794894,61866.5470215864
"268",1,57345,56718,54594.7764273405,60096.165110958,53138.6468009445,61552.294737354
"269",1,57435,58536,54685.1253097646,60185.263894198,53229.3265646357,61641.062639327
"270",1,58286,57992,55537.0665105426,61036.1918111933,54081.5359654303,62491.7223563056
"271",1,58444,58463,55695.3048366325,61193.0835177501,54240.1307201804,62648.2576342023
"272",1,58723,57547,55975.2039998192,61471.6126560436,54520.3925070517,62926.424148811
"273",1,58448,58324,55700.6900355054,61196.146691583,54246.130521956,62650.7062051325
"274",1,58651,58788,55904.0795691663,61398.1733598736,54449.8807842904,62852.3721447496
"275",1,58950,59315,56203.7261509636,61696.4605275365,54749.8871812742,63150.2994972258
"276",1,59322,57579,56577.0826054302,62068.4943571932,55123.5937133815,63521.983249242
"277",1,58732,57530,55986.585993505,61477.5396088814,54533.2183628329,62930.9072395535
"278",1,58419,57213,55674.5908855353,61164.6092309422,54221.4708058707,62617.7293106068
"279",1,58121,57515,55377.2500107419,60866.3480480923,53924.3735219057,62319.2245369285
"280",1,58108,57628,55364.5231668512,60852.3623879277,53911.9798665562,62304.9056882227
"281",1,58140,59093,55396.7338029741,60883.2943119586,53944.5289573254,62335.4991576073
"282",1,58803,57964,56060.3710491736,61545.8326435727,54608.4570686459,62997.7466241004
"283",1,58617,59277,55875.3922364328,61359.7127744894,54423.7802752753,62811.3247356469
"284",1,59105,60071,56363.8163445676,61846.9055186976,54912.5303057539,63298.1915575113
"285",1,59691,59924,56950.408495454,62432.4083320702,55499.4107868635,63883.4060406606
"286",1,59908,58535,57167.841487027,62648.4988764001,55717.1991027583,64099.1412606688
"287",1,59394,60627,56654.4926911729,62134.3635665576,55204.0584845818,63584.7977731487
"288",1,60070,60994,57331.0554912666,62810.0117684537,55880.8633641955,64260.2038955248
"289",1,60556,60926,57817.1909568358,63295.0498831371,56367.2892809994,64744.9515589736
"290",16,60761,60773,58023.533840143,63683.7254000055,56573.979634257,65137.4717891311
"291",1,60793,61023,58055.997104648,63531.1928758875,56606.8003233769,64980.3896571586
"292",1,60919,61902,58182.9847529017,63656.8409642625,56734.1425317132,65105.683185451
"293",1,61369,61577,58633.3627868487,64106.1516701051,57184.8030703446,65554.7113866093
"294",1,61443,61438,58707.5408234009,64178.9919584363,57259.3351874624,65627.1975943748
"295",1,61417,61196,58682.7635893036,64152.8707470538,57234.9136826646,65600.7206536928
"296",1,61301,62690,58566.7503123573,64035.5244953302,57119.2532228298,65483.0215848577
"297",1,61903,60762,59169.23691003,64637.232116759,57721.9460030596,66084.5230237293
"298",1,61349,60195,58615.7892512614,64082.8339394187,57168.7499313598,65529.8732593203
"299",1,60822,60494,58089.0753785802,63555.1705434325,56642.2873823161,65001.9585396966
"300",1,60700,61229,57968.3151401057,63433.1024076967,56521.8733233355,64879.5442244669
"301",1,60967,60398,58235.3873582598,63698.9096019386,56789.2803730935,65145.0165871049
"302",1,60726,61788,57995.0787261855,63457.3679106822,56549.2981120701,64903.1485247976
"303",1,61226,61963,58495.6397063392,63956.9063180481,57050.1297508915,65402.4162734958
"304",1,61544,60827,58814.6138623099,64274.707726159,57369.4143144704,65719.9072739985
"305",1,61198,61162,58468.6146307369,63927.5244886274,57023.7284703443,65372.41064902
"306",15,61177,60226,57859.103060314,63906.7430900571,56429.1534861932,65351.2757495484
"307",1,60754,58748,58025.8837442498,63482.3919535265,56581.6332618469,64926.6424359294
"308",15,59894,57841,55875.7746743901,62622.3358187431,54464.1563189836,64066.5490031547
"309",10,59073,59377,56131.3167947603,61801.874542841,54692.6183915254,63246.0650451567
"310",15,59353,66121,56626.2084586325,67766.18328815,55182.3630936382,69342.2467591288
"311",15,62467,65802,59733.9733049746,68600.8070559936,58286.9312509138,70123.3022574607
"312",1,63849,62401,61114.5871327933,66583.5483540479,59667.040537223,68031.0949496181
"313",15,63001,56181,53609.8175089888,65735.7992303575,52322.3504652687,67183.1552957531
"314",15,59846,58922,55748.7744009689,62586.6029142479,54332.649090492,64037.2066697389
"315",15,59531,63255,56791.3884922553,65840.1592193144,55341.0715260768,67373.6078788485
"316",15,61292,60157,57606.3547804595,64033.3682732235,56178.7380138814,65484.4013230649
"317",15,60776,60823,57485.4167727391,63516.706418308,56048.3901902019,64967.4849100574
"318",15,60818,62892,58078.8599829044,64885.644816054,56628.4328641881,66366.3530875544
"319",9,61753,62437,58501.9335912232,64493.5307781297,57064.1093383399,65943.934732149
"320",1,62005,62633,59265.9683478784,64744.5264054686,57815.8816231677,66194.6131301793
"321",1,62215,63837,59476.9086242776,64954.2469914234,58027.1447321267,66404.0108835743
"322",1,62851,62905,60112.8710439577,65589.6402678124,58663.2577949364,67039.2535168338
