"","Event","Mean","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"29",1,61964,62237,59167.9275810139,64764.8407230515,57686.5141577531,66246.2541463122
"30",1,62125,61488,59329.320921074,64924.6728382664,57848.3207290684,66405.6730302721
"31",1,61866,61040,59071.2794721032,64665.1763641486,57590.6644019905,66145.7914342614
"32",16,61544,64260,59899.9460642713,65601.8174137928,58390.7518815988,67111.0115964653
"33",1,62825,62643,60028.7440310783,65622.1539371584,58548.2578583645,67102.6401098722
"34",1,62706,63294,59911.6648319466,65503.5088372376,58431.5931281355,66983.5805410487
"35",1,62937,63308,60146.7865465333,65737.1676304939,58667.1020546086,67216.8521224185
"36",1,63056,63014,60264.4571625414,65853.3035542915,58785.1788791077,67332.5818377253
"37",1,62979,62860,60191.2260516267,65778.5006038457,58712.3638089857,67257.3628464867
"38",1,62881,62111,60089.1808510039,65674.8800548684,58610.7355778851,67153.3253279871
"39",1,62503,61026,59710.8420858846,65295.1690835581,58232.7600138053,66773.2511556373
"40",1,61838,63357,59051.5717810357,64635.0514314132,57573.7139882381,66112.9092242109
"41",1,62566,62629,59776.5425982433,65359.2086933748,58298.9001405118,66836.8511511064
"42",1,62580,63070,59793.4946592077,65374.5866676582,58316.2688370536,66851.8124898124
"43",1,62783,62111,59998.5301912207,65578.1371515862,58521.6974375513,67054.9699052556
"44",1,62454,61488,59669.3952357958,65247.5818326659,58192.9384296342,66724.0386388275
"45",1,62027,63161,59239.701130353,64816.6413707273,57763.5742148287,66292.7682862515
"46",15,62566,59332,57112.8327037969,62439.9259009448,55702.8363059712,63849.9222987704
"47",15,61117,57995,56732.6902972671,62157.3568250379,55296.8677988628,63593.1793234423
"48",1,59843,59703,57054.4987353378,62633.8493081697,55577.7338433493,64110.6142001583
"49",15,59997,61607,58967.7154687233,64716.7333023364,57446.0423655065,66238.4064055533
"50",1,60914,61257,58127.566710493,63704.6419413589,56651.4040651438,65180.804586708
"51",1,61180,60900,58398.6412542055,63974.194939699,56922.8813375895,65449.9548563151
"52",15,61145,65590,62214.9776062294,68156.6936874972,60642.3003577864,69729.3709359402
"53",15,63217,65989,63996.2142914058,69904.4311581295,62432.4037494552,71468.2417000797
"54",16,64365,65387,61863.907834802,67469.4451522559,60380.211730195,68953.141256863
"55",1,64638,64344,61852.3716572626,67431.0723576423,60375.7787761217,68907.6652387831
"56",15,64302,66948,64643.1796566495,70503.8174927534,63091.9625233937,72055.0346260087
"57",15,65317,66325,62722.3002929345,68317.537582252,61241.3304410946,69798.5074340919
"58",15,65513,60984,59244.5760576942,64511.6544720054,57850.4646133478,65905.7659163519
"59",1,63224,63819,60437.7147575899,66019.5721321564,58960.2863552618,67497.0005344845
"60",1,63427,64169,60642.0576050113,66222.4741004065,59165.0105803626,67699.5211250553
"61",16,63679,66416,64028.9739978546,69895.1445198119,62476.2924511118,71447.8260665547
"62",1,64799,64148,62015.5318543165,67595.470257709,60538.6113729769,69072.3907390486
"63",1,64316,64344,61532.6279983447,67111.1555172045,60056.0809555832,68587.702559966
"64",1,64183,63658,61399.3108133917,66976.2921549158,59923.1730190501,68452.4299492574
"65",1,63819,64904,61034.6396482187,66610.1630057312,59558.8877589343,68085.9148950156
"66",1,64204,63875,61421.9450478141,66996.3035009659,59946.5014900889,68471.7470586911
"67",1,63931,64442,61148.0567456953,66720.9063402778,59673.0125587093,68195.9505272638
"68",1,64057,63875,61275.5802194092,66846.9708466589,59800.9221977497,68321.6288683183
"69",1,63868,64071,61085.843093994,66655.7038597407,59611.5900022145,68129.9569515202
"70",1,63868,63644,61086.7491269076,66655.0798775191,59612.9010056719,68128.9279987548
"71",16,63679,63931,62262.5903845871,67953.9823055187,60756.1699391134,69460.4027509924
"72",1,63721,63644,60942.4282108536,66507.7178641276,59469.385019461,67980.7610555202
"73",1,63616,62342,60836.5684638803,66400.322142384,59363.9318204517,67872.9587858126
"74",1,62986,62650,60208.9396158023,65771.6850879599,58736.5698284739,67244.0548752882
"75",1,62832,62342,60054.0440145449,65615.2930251454,58582.0703166647,67087.2667230256
"76",1,62622,63168,59845.2248193162,65405.0201433599,58373.6358890256,66876.6090736505
"77",1,62888,63602,60115.4149148753,65673.7794227377,58644.2046987514,67144.9896388615
"78",1,63210,61628,60434.0943678948,65991.0829310933,58963.2483423244,67461.9289566637
"79",1,62482,61495,59704.5380292982,65260.8067036404,58233.8825467983,66731.4621861404
"80",1,62076,61411,59305.3744710334,64860.4383889286,57835.0378683028,66330.7749916592
"81",1,61852,62615,59079.9854626981,64633.6673861971,57610.0146517884,66103.6381971068
"82",1,62279,63490,59509.2809010423,65061.6291554676,58039.6630910133,66531.2469654966
"83",1,62867,61754,60098.1402552773,65649.4309606332,58628.8023615785,67118.768854332
"84",1,62370,61222,59599.9845403616,65150.1563274853,58130.9428064293,66619.1980614177
"85",1,61901,60753,59130.184409277,64679.2633071738,57661.4319456493,66148.0157708014
"86",1,61474,61488,58700.0324849868,64248.0119973895,57231.5710111221,65716.4734712542
"87",14,61593,60907,59339.4923063313,64934.4971832133,57858.5839703473,66415.4055191973
"88",1,61390,61369,58621.9156426614,64167.0153081284,57154.2164182366,65634.7145325531
"89",1,61502,63931,58730.2259728112,64273.8034750423,57262.929640658,65741.0998071955
"90",1,62685,61159,59919.4388639038,65463.4168955056,58452.03651803,66930.8192413793
"91",1,62006,61117,59239.388641573,64782.6005098256,57772.1890868881,66249.8000645104
"92",1,61670,61033,58902.8952757169,64444.8546094958,57436.0272468812,65911.7226383314
"93",1,61474,61089,58706.6641323871,64247.2424017246,57240.1616492281,65713.7448848835
"94",1,61404,61838,58637.8739251482,64176.9872591617,57171.7591869476,65643.1019973624
"95",16,61705,66206,60563.2491302509,66253.7091670973,59057.0753395953,67759.8829577529
"96",4,63784,60802,58750.4646544121,64087.296249795,57337.8906582747,65499.8702459324
"97",1,62356,63266,59585.1984772493,65129.2608470731,58117.7738083967,66596.6855159257
"98",15,62783,68593,65722.6675231319,71792.9422762377,64115.9628496952,73399.6469496738
"99",15,65345,65926,64065.0175769798,69749.6369735969,62560.3897104107,71254.2648401661
"100",15,65366,67312,64532.8915450878,70255.4780526627,63018.2143912798,71770.1552064707
"101",15,66003,71183,69853.0573968876,75985.0431900469,68230.0187978067,77608.0817891281
"102",1,68040,69097,65262.4108413871,70820.0343936932,63791.3967443524,72291.0484907282
"103",15,68068,71407,68568.6882101208,74404.0676803144,67024.1565624815,75948.5993279538
"104",15,69132,71274,68190.8182322299,73902.8936771811,66678.9231886439,75414.7887207666
"105",15,69587,74648,71769.1369267964,77740.2446786903,70188.6801730632,79320.7014324235
"106",15,71344,74515,72414.6650124135,78292.0963426252,70859.0029097671,79847.7584452716
"107",15,72142,73640,70822.2084569132,76506.5335164802,69317.6584966551,78011.0834767383
"108",1,72128,71379,69351.3197762473,74917.3926413164,67878.0692812148,76390.6431363495
"109",16,71106,69902,66247.7584888171,71643.1119852574,64819.6946811387,73071.1757929356
"110",15,69972,70133,65948.7028930193,71409.4915826978,64503.319435892,72854.8750398252
"111",1,69559,69055,66784.2152761609,72346.4100755375,65311.9912431134,73818.6341085851
"112",16,68894,72023,68699.1638224706,74477.255301582,67169.7953901303,76006.623733922
"113",1,69944,70560,67169.4130352777,72731.8007546774,65697.1379393844,74204.0758505704
"114",2,69783,65856,65446.447941596,70878.0488520951,64008.7900229527,72315.7067707389
"115",1,67578,68418,64798.4868142748,70362.8810914988,63325.680614607,71835.6872911671
"116",1,67718,67704,64939.7262827405,70502.8332105895,63467.2608238698,71975.2986694602
"117",1,67473,68425,64694.7375642096,70256.3563724988,63222.6659867937,71728.4279499144
"118",1,67690,68117,64910.1938475018,70470.6032700502,63438.4423751555,71942.3547423966
"119",1,67655,67410,64877.461962132,70436.4334535533,63406.0910871648,71907.8043285203
"120",16,67326,65422,61789.7378777056,67109.7519240471,60381.6152179144,68517.8745838383
"121",1,66269,66367,63497.1675245589,69054.3021069169,62026.2828500515,70525.1867814242
"122",1,66213,66878,63439.4004939556,68995.0429292496,61968.9107669192,70465.5326562859
"123",1,66423,67872,63646.3156497391,69200.6061202096,62176.1837661757,70670.7380037729
"124",1,66969,66969,64196.7174517816,69750.1922061336,62726.8014752329,71220.1081826822
"125",16,66822,64372,61889.167916433,67254.0626384779,60469.1660593514,68674.0644955595
"126",1,65576,67431,62806.6997328035,68359.0857500683,61337.0719275546,69828.7135553172
"127",1,66381,65275,63610.4405755669,69162.4209634918,62140.9201339189,70631.9414051398
"128",1,65786,65989,63016.0186763983,68566.9013651161,61546.7887781801,70036.1312633339
"129",1,65835,64274,63062.2787735527,68611.6882892935,61593.4388006679,70080.5282621787
"130",1,65079,62111,62308.6435432864,67857.3270860272,60839.9957238475,69325.9749054661
"131",1,63749,65338,60979.400087731,66529.3896011118,59510.4065987441,67998.3830900988
"132",1,64589,64526,61816.0217801342,67365.3249813543,60347.2099470033,68834.1368144853
"133",1,64610,66353,61838.2589564646,67386.0791893843,60369.8396413325,68854.4985045164
"134",14,65443,64197,62646.8905454648,68191.8769164939,61179.2213082662,69659.5461536924
"135",1,64862,65373,62089.3583546167,67635.6666657596,60621.3392210059,69103.6857993705
"136",1,65114,66178,62347.7377574016,67892.6497965855,60880.0881946541,69360.2993593329
"137",1,65597,65604,62831.8901088099,68375.6806550796,61364.537387306,69843.0333765835
"138",1,65569,66759,62800.069921136,68342.3819242271,61333.108546372,69809.3432989912
"139",1,66073,67662,63307.375520024,68848.6607303503,61840.6859208881,70315.3503294858
"140",1,66724,66458,63953.8248977727,69494.4325902245,62487.3146267858,70960.9428612112
"141",1,66479,66528,63715.0105483641,69254.1639814436,62248.8851965819,70720.2893332257
"142",1,66402,66542,63638.0741167441,69175.7541737585,62172.3387440494,70641.489546453
"143",16,66374,66381,63202.0639247272,68702.6798557234,61746.1388335951,70158.6049468556
"144",1,66290,67004,63528.2826465818,69063.0242282586,62063.3250413276,70527.9818335127
"145",1,66535,66451,63773.0235827611,69306.4555558474,62308.4126099623,70771.0665286464
"146",1,66402,66990,63640.3007290822,69172.2652955099,62176.0781553645,70636.4878692277
"147",1,66584,66696,63823.9852168921,69354.5911509937,62360.1222514289,70818.4541164569
"148",1,66542,67515,63779.6718167619,69308.8145754765,62316.1961304299,70772.2902618088
"149",1,66892,65730,64131.0666679237,69659.0440245111,62667.8994449019,71122.2112475329
"150",16,66255,72247,68331.3739167829,74279.5345682075,66756.9908936574,75853.917591333
"151",15,68894,63042,62263.4328564273,67476.5502873479,60883.604021637,68856.3791221382
"152",15,65996,66738,64270.0907998757,69907.6348962424,62777.9230126262,71399.8026834918
"153",15,66297,65212,60884.7379630337,66198.8195049082,59478.1855423241,67605.3719256179
"154",15,65758,70672,65005.5068218513,70726.7955495969,63491.1731696147,72241.1292018332
"155",1,67942,68131,65170.0045763275,70719.7080735635,63701.0867912411,72188.62585865
"156",15,67844,63021,59773.2518314536,64869.8120200343,58424.273835152,66218.7900163358
"157",15,65520,65205,61528.1108875396,66974.5185663021,60086.533854073,68416.0955997687
"158",15,65394,68054,63840.6969243513,69501.411604932,62342.39625392,70999.7122753632
"159",15,66605,66164,61763.8635746077,67137.2187923739,60341.622359578,68559.4600074035
"160",15,66339,66598,62891.3024433622,68384.3870414991,61437.3707756243,69838.318709237
"161",16,66402,67879,64415.6024378562,70034.311650996,62928.419943058,71521.494145794
"162",15,67011,67564,64528.2835535898,70103.0636076729,63052.7284048389,71578.6187564238
"163",1,67158,67725,64386.492273791,69934.8331971697,62917.9351402193,71403.3903307417
"164",1,67298,68089,64531.4341231118,70078.4168817145,63063.2364740417,71546.6145307844
"165",1,67536,67928,64765.4526276995,70311.1713539767,63297.589547776,71779.0344338998
"166",1,67578,67263,64807.9520559392,70352.2622650337,63340.4617879941,71819.7525329788
"167",1,67305,68810,64535.1326394835,70078.0167350599,63068.0198409854,71545.1295335581
"168",1,67865,69888,65098.780413404,70640.9177048141,63631.8652820287,72107.8328361895
"169",1,68621,68341,65850.1851717263,71392.1420421587,64383.3177948992,72859.009418986
"170",1,68285,69839,65520.5846943395,71061.1114434837,64054.095847752,72527.6002900708
"171",1,68803,68901,66038.0568010801,71577.8816709698,64571.7537307092,73044.1847413411
"172",1,68635,67585,65868.5452891494,71406.9185896724,64402.6264259818,72872.8374528399
"173",1,67970,66353,65207.7852074611,70745.0523034535,63742.1591389462,72210.6783719685
"174",1,67116,67865,64348.1004474572,69884.729759755,62882.6431900893,71350.187017123
"175",1,67382,67697,64619.6350115457,70154.9924515055,63154.5143984506,71620.1130646008
"176",14,67438,67207,64484.8957164306,70002.5522948724,63024.4602383715,71462.9877729313
"177",1,67249,68222,64485.3705471804,70017.8823176392,63021.0031373045,71482.2497275152
"178",1,67613,66290,64850.4978723556,70381.8603336751,63386.4346662335,71845.9235397974
"179",1,66927,67368,64163.7355628996,69694.193822945,62699.9116843978,71158.0177014469
"180",1,67081,68614,64321.5222284835,69850.5990380405,62858.063997839,71314.057268685
"181",14,67711,67557,65552.5854902384,71131.9783051626,64075.8094174434,72608.754377957
"182",1,67543,68012,64783.1466537118,70310.0769113981,63320.2565810276,71772.9669840827
"183",1,67669,67389,64908.2226668895,70433.782197485,63445.6954037506,71896.3094606239
"184",1,67452,66570,64692.1806468744,70216.3253049174,63230.0278778787,71678.4780739125
"185",1,66983,68124,64226.9295159493,69749.8754901724,62765.0940193958,71211.7109867261
"186",1,67459,65856,64701.0038946582,70222.9160908037,63239.4420226332,71684.4779628285
"187",1,66675,66899,63915.9312431945,69437.1991756934,62454.5398974561,70898.5905214314
"188",1,66766,66423,64010.3037617627,69530.1533801124,62549.2878211032,70991.1693207717
"189",1,66598,66654,63843.461272348,69361.9138018529,62382.8151187684,70822.5599554326
"190",1,66626,66626,63867.8786765233,69384.9001228874,62407.6113077705,70845.1674916405
"191",1,66619,65436,63867.3503568423,69382.9408506955,62407.4617383407,70842.8294691971
"192",1,66094,66920,63336.9814999912,68851.57468345,61877.3568536055,70311.1993298358
"193",1,66500,66542,63746.7693712238,69260.1463854755,62287.4666253827,70719.4491313163
"194",1,66528,66227,63772.3815169013,69284.3313253272,62313.4565296235,70743.2563126051
"195",1,66395,67823,63644.3848005205,69154.935013981,62185.8302636529,70613.4895508483
"196",1,67046,67984,64294.4794914862,69804.232700774,62836.1359088803,71262.5762833796
"197",1,67424,67578,64675.1093849714,70183.7100776791,63217.0708550774,71641.7486075732
"198",1,67424,69349,64676.1407865303,70183.3251593082,63218.4771338772,71640.9888119611
"199",1,68215,69531,65467.2959317341,70974.1980043852,64009.706999411,72431.7869367078
"200",1,68677,69062,65926.2796853746,71432.2927348639,64468.9260632684,72889.6463569701
"201",1,68684,68768,65938.1935825322,71442.8322649244,64481.2037334227,72899.8221140343
"202",15,68565,71946,68458.5024309626,74182.5947194654,66943.4267210179,75697.6704294104
"203",15,69930,69139,66591.6818265079,72048.7589714676,65147.280755926,73493.1600420493
"204",1,69328,66682,66576.3122939641,72080.3957367963,65119.4694078889,73537.2386228711
"205",1,67949,68509,65202.4688864079,70707.2889844734,63745.4310194703,72164.3268514112
"206",15,68117,62237,60109.8748626615,65170.4581330615,58770.4193813906,66509.9136143324
"207",15,65401,67452,64490.2651173826,70165.010298838,62988.2507976943,71667.0246185264
"208",15,66444,60256,58275.9232970349,63319.7269858128,56940.9091027415,64654.7411801063
"209",15,63728,61271,58522.2065614566,63823.2808742304,57119.0969463256,65226.3904893614
"210",15,62881,64309,61555.0011224392,67209.7163154307,60058.2884204508,68706.4290174191
"211",15,63840,64750,60696.3515091441,66184.0540966795,59243.8443735629,67636.5612322606
"212",16,64477,64127,61544.8654922963,67050.2100322939,60087.6888139641,68507.386710626
"213",15,64498,60606,58954.8277738217,64225.4642829162,57559.7745586743,65620.5174980636
"214",1,62930,63098,60171.9857324806,65695.1004824164,58710.1055636942,67156.9806512028
"215",1,63294,63854,60536.5202067748,66058.2264185215,59075.0128555269,67519.7337697695
"216",1,63798,61621,61042.5273291502,66562.9200076977,59581.3676491389,68024.0796877091
"217",1,63035,62853,60277.6473344781,65798.0706870376,58816.4795355462,67259.2384859695
"218",1,63217,62384,60459.8026278683,65978.8241374354,58999.0058743634,67439.6208909404
"219",1,63084,63658,60330.6746104453,65848.4963414105,58870.1954191538,67308.975532702
"220",1,63588,64701,60832.6942573547,66349.2045662497,59372.5621785178,67809.3366450867
"221",1,64288,63728,61531.5055862347,67046.9821204716,60071.6471310214,68506.840575685
"222",16,64176,62531,60739.9316996858,66192.614590958,59296.6937177981,67635.8525728457
"223",1,63595,63917,60838.3900678699,66351.9706456682,59379.0334420126,67811.3272715254
"224",1,63924,64806,61172.520948904,66684.7302077264,59713.5272892544,68143.7238673759
"225",1,64477,62622,61724.015515009,67235.0537169936,60265.3318153812,68693.7374166214
"226",1,63763,63147,61009.7895438273,66520.4700254273,59551.200527066,67979.0590421886
"227",1,63651,65303,60901.4574423638,66410.8508713578,59443.2090878494,67869.0992258721
"228",1,64554,64176,61805.885196609,67314.6986277962,60347.7903582408,68772.7934661643
"229",1,64484,66269,61731.417862547,67238.8747892005,60273.6820692406,68696.6105825069
"230",1,65373,66843,62625.1005822389,68132.1217949389,61167.4801154497,69589.7422617281
"231",1,66052,66640,63304.3971783126,68810.6690635043,61846.9750465344,70268.0911952824
"232",14,66283,65275,61947.5046240201,67314.788398763,60526.8704228864,68735.4225998967
"233",1,65786,65443,63040.301194904,68544.1915331036,61583.5094205375,70000.9833074699
"234",14,65625,67053,63730.0468577787,69306.9132073002,62253.9394999817,70783.0205650974
"235",14,66269,68306,65276.6456976438,70930.4431483697,63780.1759073597,72426.9129386544
"236",1,67130,68593,64383.4784063682,69885.0828932401,62927.2916603012,71341.2696393068
"237",1,67669,67648,64923.2255004171,70424.0804287748,63467.2371505045,71880.0687786874
"238",1,67508,65716,64761.3227963382,70260.7851016778,63305.7030514728,71716.4048465431
"239",1,66570,66185,63826.8364795724,69325.8755084932,62371.3287692076,70781.3832188582
"240",1,66339,64673,63595.5922472846,69093.2913621564,62140.4391907454,70548.4444186956
"241",1,65555,63728,62813.1369211307,68310.2900592357,61358.1283759126,69765.2986044539
"242",1,64764,64071,62020.8240626253,67517.6036951284,60565.9143783682,68972.5133793856
"243",1,64540,63903,61798.3060019841,67293.8448324477,60343.7247381885,68748.4260962434
"244",1,64358,62804,61616.2938816198,67110.5704951951,60162.0467064537,68564.8176703612
"245",1,63777,64120,61036.8270378668,66530.4514714237,59582.7524843243,67984.5260249662
"246",1,64092,63889,61348.0064705136,66840.2794322018,59894.289629967,68293.9962727485
"247",1,64134,63357,61389.0292947173,66879.9286807116,59935.6760176956,68333.2819577333
"248",1,63910,63252,61167.4909395724,66657.1899225448,59714.4553900381,68110.225472079
"249",16,63756,69727,64319.0818029721,70104.8868669555,62787.6717080436,71636.2969618835
"250",1,66570,66549,63822.7511669765,69320.5362764109,62367.5753490516,70775.7120943362
"251",1,66479,66948,63733.7886109274,69230.1909320505,62278.97879496,70685.0007480183
"252",1,66619,63553,63871.9754827801,69367.0612456822,62417.5141387242,70821.5225897382
"253",1,65170,62909,62424.1736888414,67920.7024709022,60969.3304006857,69375.5457590579
"254",15,64197,61320,58477.9032743079,63708.5731180885,57093.4285964678,65093.0477959286
"255",15,63021,61432,58069.7630266305,63366.0996925935,56667.9073908632,64767.9553283608
"256",15,62517,55762,54696.848796973,59727.2828336143,53365.3733358414,61058.7582947459
"257",15,59717,54250,51048.3997049528,55985.4661321372,49741.6371572499,57292.2286798401
"258",15,57680,60116,58281.8447896313,64135.7907744853,56732.3988824095,65685.2366817071
"259",15,59402,65226,60235.3720686959,66101.8985764864,58682.5962981948,67654.6743469876
"260",15,62524,62622,59281.4295099562,64763.0504268803,57830.5320953499,66213.9478414866
"261",15,62776,66339,61958.2731754179,67661.8852238461,60448.6182575755,69171.5401416885
"262",1,64575,66087,61813.9707999886,67340.9581261367,60351.065622195,68803.8633039303
"263",1,65289,64785,62529.3137873772,68055.5927400623,61066.5961047136,69518.310422726
"264",15,65023,62762,61667.3690060599,67139.1671560664,60219.0715208069,68587.4646413195
"265",1,63987,64701,61229.3179841107,66754.442411038,59766.9058859562,68216.8545091925
"266",15,64386,66717,65225.0197245927,71071.1924443276,63677.6312763661,72618.5808925542
"267",1,65485,64834,62724.6432647001,68248.7586368118,61262.4982472222,69710.9036542898
"268",1,65135,65107,62378.5502199205,67901.4149376298,60916.7362306669,69363.2289268834
"269",1,65100,64953,62343.677738384,67865.1660650346,60882.2280578374,69326.6157455811
"270",1,65016,64484,62258.6478910554,67778.7675295781,60797.5604803732,69239.8549402603
"271",1,64764,66031,62007.6216578417,67526.4522101494,60546.8754476704,68987.1984203207
"272",1,65345,67851,62592.2462398422,68110.1741408863,61131.7389470283,69570.6814337001
"273",1,66444,68292,63686.7883547336,69205.1904922575,62226.1555391058,70665.8233078854
"274",1,67151,65135,64395.7700329317,69913.806389425,62935.2340336945,71374.3423886619
"275",1,66052,66913,63294.709983545,68812.5820094953,61834.2174799751,70273.0745130652
"276",1,66353,68684,63596.3101355609,69113.0284883991,62136.1229908184,70573.2156331419
"277",1,67298,67235,64540.0496055753,70056.9993035108,63079.8012274844,71517.2476816014
"278",1,67081,70973,64324.1953181678,69839.7770865853,62864.3090091495,71299.663395604
"279",1,68677,68523,65921.9276740396,71440.60757246,64461.2213395436,72901.3139069558
"280",1,68313,67179,65557.094787339,71074.4137983236,64096.7486579888,72534.7599276734
"281",1,67543,66948,64785.1798910156,70301.5126800882,63325.0947988374,71761.5977722665
"282",1,67081,67165,64329.0982139873,69844.1695071008,62869.3470196203,71303.920701468
"283",1,66976,68705,64221.1032967883,69734.810991638,62761.7130250799,71194.2012633467
"284",14,67627,68173,65388.7087558993,70945.8170061193,63917.8310510879,72416.6947109305
"285",3,67690,66535,63801.2532054152,69216.8040621039,62367.8434794017,70650.2137881176
"286",1,66983,68166,64229.0825568718,69740.0600310833,62770.4149309145,71198.7276570402
"287",1,67396,66759,64644.3305122505,70154.3572059449,63185.9145426949,71612.7731755002
"288",1,66955,65996,64202.9774947673,69711.7639283075,62744.8898022447,71169.8516208302
"289",1,66409,67144,63656.4416022467,69164.1400598807,62198.6418795516,70621.939782576
"290",1,66675,66262,63925.6915291167,69432.189644766,62468.2095177533,70889.6716561292
"291",16,66402,67137,64431.3018322788,70003.7860940649,62956.3543430431,71478.7335833004
"292",14,66675,65415,63069.9503133746,68500.3214662608,61632.6178919098,69937.6538877257
"293",1,66024,65023,63273.5864998086,68776.69010788,61817.0029603286,70233.2736473599
"294",1,65541,64645,62795.9946781442,68298.0382094566,61339.6917240334,69754.3411635674
"295",16,65149,61439,59312.9733781886,64541.4098806117,57929.0898300983,65925.293428702
"296",14,63518,62566,59994.6128479165,65428.2442638251,58556.4174869558,66866.4396247858
"297",1,63266,63014,60519.6595408329,66022.1984150934,59063.2254773634,67478.6324785629
"298",1,63350,62139,60604.7715529045,66105.9811738907,59148.689321524,67562.0634052711
"299",1,62986,61992,60242.355833622,65742.6442660092,58786.5174261355,67198.4826734957
"300",16,62748,62174,59893.3598703674,65382.5007293912,58440.4720473189,66835.3885524399
"301",1,62713,59787,59970.8200058758,65468.8005134888,58515.5924691771,66924.0280501875
"302",16,61607,59353,55533.4679016868,60721.5174190345,54160.2741428246,62094.7111778967
"303",1,60893,60599,58145.372598248,63644.6755582737,56689.7950295395,65100.2531269822
"304",1,61117,61481,58374.3142423755,63872.2958522265,56919.0864139319,65327.52368067
"305",1,61621,62531,58874.2649336652,64370.9370700574,57419.3837019099,65825.8183018126
"306",15,62321,65527,61318.0065532056,66974.1130997235,59820.9255821841,68471.1940707449
"307",1,64008,63469,61262.3589876852,66759.5671612201,59807.3358754687,68214.5902734366
"308",15,63840,66241,65702.3965557991,71612.8160533828,64138.0030126763,73177.2095965057
"309",15,65023,60823,58863.824891338,64058.5928012653,57488.8528813759,65433.5648112273
"310",16,63105,62209,59881.9304376841,65338.8035917381,58437.5833602336,66783.1506691887
"311",15,62846,65989,62600.1225229076,68327.9404911353,61084.0606851073,69844.0023289357
"312",15,64442,66409,64083.6720556524,69797.1725592227,62571.3998218341,71309.444793041
"313",1,65366,66213,62620.4170633093,68120.7068801343,61164.5782893843,69576.5456540593
"314",15,65702,66031,62591.416858305,68058.5257280791,61144.3605505556,69505.5820358285
"315",15,65779,64589,62315.0975786753,67750.4058783028,60876.4583734048,69189.0450835733
"316",15,65156,66234,63758.6738017579,69374.1178239558,62272.355550797,70860.4360749166
"317",15,65618,68264,65609.4049240536,71344.1910253023,64091.4987328515,72862.0972165044
"318",15,66759,65632,62166.3296318427,67504.297456254,60753.4548940479,68917.1721940488
"319",1,66087,64806,63344.3024923907,68839.944450544,61889.6939323445,70294.5530105903
"320",16,65408,64715,61453.0751857641,66841.7166650613,60026.7879417093,68268.0039091161
"321",1,65051,64281,62310.356411304,67803.9482696517,60856.2904798986,69258.0142010572
"322",1,64694,63294,61950.9370260467,67443.3762652529,60497.1761744995,68897.1371168
"323",1,64078,63630,61336.9839977758,66828.6539219989,59883.4267716046,68282.2111481702
"324",1,63945,65653,61206.5578422497,66696.9552233882,59753.3374378871,68150.1756277508
"325",1,64806,63693,62064.6869515319,67554.5909295001,60611.5971430998,69007.6807379322
"326",1,64309,64162,61567.6219953392,67056.5571442618,60114.7886204655,68509.3905191355
