"","Event","Mean","data.frame(forecast_demand_withshock).Point.Forecast","data.frame(forecast_demand_withshock).Lo.80","data.frame(forecast_demand_withshock).Hi.80","data.frame(forecast_demand_withshock).Lo.95","data.frame(forecast_demand_withshock).Hi.95"
"23",1,60880,61004,58087.1478876778,63674.2262791645,56608.3375656463,65153.036601196
"24",1,60988,61301,58195.3872931747,63780.8860264112,56716.995081426,65259.2782381599
"25",1,61169,61476,58377.2703992771,63961.2165897032,56899.2891207878,65439.1978681925
"26",1,61330,61311,58539.6248559963,64122.0174457257,57062.0547907718,65599.5875109503
"27",1,61332,61103,58542.3375951382,64123.1469733546,57065.1865806882,65600.2979878046
"28",1,61241,61923,58451.4966176881,64030.7423251706,56974.7594818808,65507.4794609779
"29",1,61561,61626,58772.7422258095,64350.5634864198,57296.3821183148,65826.9235939145
"30",1,61579,62458,58791.6632541801,64367.9070767335,57315.7206693184,65843.8496615952
"31",3,61957,59886,57432.7728123663,64745.3085432665,56000.5118026571,66220.9021562979
"32",1,60994,59863,58207.0406846422,63781.817921632,56731.4862815308,65257.3723247433
"33",1,60533,59618,57746.4239174584,63320.0489288842,56271.1744900317,64795.2983563109
"34",1,60207,59623,57421.0384769576,62993.3719017524,55946.1309118618,64468.2794668482
"35",14,60054,60779,57269.1530219931,64622.9028329865,55794.6310426641,66139.2593830561
"36",1,60493,58803,57709.142461083,63278.6201662039,56234.9907593266,64752.7718679603
"37",1,59819,60594,57035.4964082552,62604.355113222,55561.5085459428,64078.3429755343
"38",1,60296,61199,57512.7827067841,63080.2725332355,56039.1571647286,64553.898075291
"39",1,60785,62212,58002.7236111169,63568.917805001,56529.4410022869,65042.200413831
"40",1,61463,62358,58680.4366813559,64245.7377342221,57207.3904726735,65718.7839429045
"41",1,61844,62431,59062.2091186474,64626.2121394977,57589.5064782863,66098.9147798588
"42",1,62055,63967,59274.173005803,64836.7257037106,57801.8542427365,66309.0444667771
"43",1,62838,63589,60057.3070981966,65619.5112619316,58585.0805865531,67091.7377735751
"44",1,63038,62729,60258.052630511,65818.8817852731,58786.1900617584,67290.7443540256
"45",1,62752,60833,59972.7616440047,65532.0612470021,58501.3039231493,67003.5189678576
"46",15,61778,55939,54577.2277300327,64558.0812082173,53216.136355094,66029.4493377883
"47",15,59142,58205,55401.3872099842,61926.3820655089,53952.4575527947,63400.3225311436
"48",1,58925,58258,56141.9918614003,61709.401828036,54668.3874569611,63183.0062324751
"49",15,58845,61799,56062.4931083051,64839.721341338,54589.2620796647,66389.7168970574
"50",1,60384,60392,57601.2049745008,63168.5225991735,56127.6250115029,64642.1025621714
"51",15,60466,59770,56823.5466139063,63249.0897059219,55372.3377395416,64722.2565459282
"52",15,60224,56533,53647.4840203498,63006.3681309364,52271.9760610473,64479.1666012557
"53",15,58666,62561,55882.6421734221,65515.606232178,54409.0657983037,67086.6775747614
"54",15,60625,58776,56577.8737205552,63410.7899321488,55135.5661337419,64885.2736605321
"55",15,59848,59639,57063.1255915669,63402.6628108515,55588.7556161765,64895.1403178564
"56",15,59868,65128,57083.9080301129,66473.7805174005,55609.9454306924,68037.6382796952
"57",15,62312,59944,59236.8399803814,65100.9405787512,57768.0198359061,66576.8970395611
"58",15,61149,60893,58361.4940773493,64059.4066784875,56885.4636593041,65538.2381978241
"59",1,61030,61738,58243.3464354927,63818.3921284043,56767.720976391,65294.0175875059
"60",1,61349,60538,58562.6644547466,64136.3213288738,57087.4065937723,65611.5791898481
"61",1,60967,60024,58181.1132722631,63753.4377168642,56706.2080840809,65228.3429050463
"62",1,60561,60855,57775.6372575848,63346.703530408,56301.0650873561,64821.2757006366
"63",1,60738,58444,57953.7920828811,63523.3389999056,56479.6220618405,64997.5090209463
"64",1,59752,60147,56967.7199023555,62537.4498679665,55493.5014312806,64011.6683390414
"65",1,60044,61380,57260.5094540153,62828.7432366611,55786.6869986497,64302.5656920266
"66",1,60724,62113,57940.4994375116,63507.7690282606,56466.9321883254,64981.3362774469
"67",1,61365,60726,58582.1374203973,64148.4943456794,57108.8117391681,65621.8200269087
"68",1,61050,60003,58268.243372374,63833.1910603715,56795.2906937226,65306.1437390229
"69",16,60584,60729,57802.2953382668,64272.2793753774,56329.6556831066,65765.9797371351
"70",1,60686,59582,57905.870215021,63468.1027858332,56433.6361844783,64940.3368163759
"71",1,60226,60656,57445.9625115543,63007.0558679268,55974.0300128596,64478.9883666214
"72",1,60485,61620,57705.9769294518,63265.5895888902,56234.4363475616,64737.1301707803
"73",1,61031,60508,58252.5887200122,63811.0889260071,56781.3425867623,65282.335059257
"74",1,60794,61367,58016.0337118754,63573.0892602849,56545.1699563906,65043.9530157697
"75",1,61063,60261,58285.940561095,63841.5682127237,56815.4547470585,65312.0540267603
"76",14,60700,61648,57922.9065179583,64093.9458088686,56452.7706086683,65578.3653042902
"77",1,61143,60353,58366.9302807746,63919.9984222795,56897.1219281454,65389.8067749087
"78",1,60777,60282,58001.9566539596,63553.6987221031,56532.4992917474,65023.1560843152
"79",1,60575,59307,57800.2347445523,63350.5281546042,56331.1608189753,64819.6020801812
"80",1,60048,58758,57273.9856447335,62823.2753183381,55805.1773921461,64292.0835709255
"81",1,59557,60371,56783.4831793219,62331.7906069465,55314.9349115409,63800.3388747275
"82",14,60039,61066,57266.3559361752,63344.3849125514,55798.1545162385,64824.9986916043
"83",14,60571,61739,57798.1743602157,64045.7582039262,56330.2872714172,65529.907698933
"84",1,61115,60875,58343.0240158482,63887.7621883814,56875.4204728233,65355.3657314063
"85",1,60987,60997,58215.6951531198,63758.926232739,56748.4905134933,65226.1308723655
"86",1,60981,59872,58210.9114980409,63752.6233574367,56744.1089717177,65219.4258837598
"87",1,60481,60636,57711.3670039125,63251.956179251,56244.8616341094,64718.461549054
"88",1,60585,60100,57815.8023736569,63354.8887501699,56349.6947706756,64820.9963531512
"89",1,60396,62221,57627.669780324,63165.3079527704,56161.9454938048,64631.0322392896
"90",1,61245,61968,58477.3900971008,64014.5922573627,57011.7812160357,65480.2011384278
"91",1,61530,61582,58762.794566535,64298.6543515596,57297.5409907328,65763.9079273618
"92",1,61494,60582,58727.0451585165,64261.3894556532,57262.1927081281,65726.2419060417
"93",1,61035,61306,58269.0500669998,63802.1573483016,56804.5250349251,65266.6823803763
"94",1,61142,60783,58377.1469010041,63908.7606393143,56913.0171858799,65372.8903544385
"95",1,60961,60663,58196.6886544691,63726.8384553038,56732.9464201887,65190.5806895841
"96",1,60824,60757,58059.9051274751,63588.5785942809,56596.5536552081,65051.930066548
"97",1,60801,60472,58038.2027098933,63565.367059422,56575.2506768412,65028.3190924741
"98",1,60664,61199,57902.0457936239,63427.7389865277,56439.4831522091,64890.3016279426
"99",15,60922,63910,58160.1611218579,68737.8083620529,56697.9718646458,70316.0224315091
"100",15,62242,65342,59479.8807836656,67714.6830906005,58017.3246541053,69238.1918643715
"101",15,63498,60557,57051.3707663302,66261.7655982928,55677.1110216501,67724.7449234442
"102",15,61965,62963,59200.9533902872,65147.6030217087,57737.6340112203,66620.374196288
"103",15,62320,62837,58773.9101704369,65083.7194289226,57330.1231037202,66546.7270849185
"104",15,62432,61996,59463.2136245237,65195.4742784718,58005.6379850781,66658.1068680334
"105",15,62115,59270,56817.1488824926,64878.0090277378,55417.3829357089,66340.2610887569
"106",15,60763,64007,58000.7117861389,66454.8741268708,56538.1659427945,67984.8426030526
"107",16,62226,65342,59462.983475498,68003.727943512,57999.9385652268,69534.6056872033
"108",15,63503,66850,60738.9254093785,68722.2640988974,59275.4489692119,70239.939396842
"109",16,64777,60482,58278.8088146491,67542.6344480476,56902.897821964,69006.6682122999
"110",15,62555,54394,54170.9771852275,65323.4187322099,52843.4260478236,66788.6186447973
"111",1,58812,58377,56034.2991873349,61589.769605644,54563.854990444,63060.2138025348
"112",1,58840,58234,56062.7063975394,61617.7021960178,54592.3878249294,63088.0207686279
"113",1,58792,58833,56016.070082103,61568.7215706296,54546.3720108556,63038.419641877
"114",1,59029,59734,56253.6633462932,61804.8152388023,54784.3621941355,63274.11639096
"115",1,59534,58548,56759.4577387059,62309.270169921,55290.511120537,63778.2167880899
"116",1,59236,58630,56462.5078485076,62011.1323494415,54993.875656491,63479.764541458
"117",1,59131,59579,56358.0957328258,61905.3410242155,54889.8285955243,63373.608161517
"118",1,59500,58109,56727.5825412168,62273.3963536837,55259.6942934992,63741.2846014013
"119",1,59014,59437,56241.972630961,61786.9101027375,54774.3163366129,63254.5663970856
"120",1,59375,59399,56603.4773311361,62146.9789827071,55136.2010754399,63614.2552384032
"121",1,59521,60060,56750.8807395658,62292.8896923181,55283.9995773812,63759.7708545028
"122",1,59880,58960,57109.912514524,62650.5229510859,55643.4015172151,64117.0339483949
"123",1,59555,58695,56785.6427421475,62325.0337469101,55319.4545089391,63791.2219801185
"124",1,59284,59319,56515.3258588537,62053.4665670556,55049.4685591548,63519.3238667546
"125",1,59452,61375,56684.1989417858,62221.770451986,55218.4922996974,63687.4770940745
"126",16,60412,63011,57644.1156516116,64540.3228450414,56178.7295897844,66037.2487237221
"127",1,61592,60030,58823.5869588485,64360.6112214591,57358.0251644474,65826.1730158602
"128",1,60813,60968,58045.2319832167,63581.5498535946,56579.8571595456,65046.9246772657
"129",1,60860,61498,58092.2308892925,63628.0933776734,56626.9765979552,65093.3476690108
"130",1,61133,59546,58366.5401178244,63900.0229323224,56901.9156881167,65364.64736203
"131",11,60389,57140,54955.1558733806,63155.5664249662,53558.5059986197,64620.0117471576
"132",1,58975,57808,56207.981170333,61742.6597974814,54743.0402281359,63207.6007396786
"133",1,58614,58674,55847.8629446343,61381.4962192021,54383.1986905518,62846.1604732846
"134",1,58828,57476,56062.415551573,61594.5741872736,54598.1416108216,63058.848128025
"135",1,58390,57211,55624.5815263029,61155.8436634955,54160.544874373,62619.8803154254
"136",1,58065,59131,55300.4763204335,60830.7025625004,53836.7138533811,62294.4650295527
"137",1,58763,57878,55999.3173159991,61528.4282762657,54535.8500462078,62991.895546057
"138",16,58524,54719,53549.9322781707,61288.165698734,52144.7883646408,62751.3088566916
"139",1,57002,57391,54237.4886402477,59768.4923215124,52773.5203974696,61232.4605642904
"140",1,57482,56573,54718.0103426496,60247.5838439367,53254.4206456454,61711.173540941
"141",1,57333,57785,54569.4453973893,60097.8059691908,53106.1767434272,61561.0746231529
"142",1,57796,59047,55033.2257777876,60560.1823615114,53570.3287370222,62023.0794022768
"143",1,58567,58345,55804.8493049114,61330.8275981446,54342.2112019975,62793.4657010585
"144",1,58607,58772,55844.8420391523,61369.3677201635,54382.5884194688,62831.621339847
"145",1,58813,60657,56051.4936008168,61574.5561933285,54589.6272372667,63036.4225568785
"146",1,59743,60136,56981.8622677561,62504.5344261566,55520.0992458729,63966.2974480399
"147",10,59944,58327,56351.3597929979,62705.7096103628,54911.0182839766,64167.3232381497
"148",1,59226,58853,56466.0172609437,61986.6278070261,55004.7999148793,63447.8451530905
"149",1,59120,58709,56360.5697339631,61880.5876963395,54899.5092353312,63341.6481949714
"150",16,59018,59448,56259.7994969608,61982.431095748,54799.3307549754,63447.7426311631
"151",15,59294,57254,55708.2025520059,62052.6336582886,54269.4909439612,63512.7304651198
"152",16,58443,54681,53537.795797987,61201.3060411514,52134.0376815757,62661.3655671465
"153",1,56898,55748,54139.0416426839,59658.2851958977,52678.1861177758,61119.1407208058
"154",15,56654,59096,53895.3539763703,61961.2433082159,52434.7734290736,63484.4543182062
"155",15,58031,61086,55272.3738363909,63990.9154553286,53811.6876077844,65528.4898189228
"156",1,59549,57899,56789.4478926922,62309.5239305677,55328.3720224043,63770.5998008556
"157",15,58824,58381,56064.5756037606,61895.6846315402,54603.6598223667,63363.9931815665
"158",15,58703,58944,55944.6518090746,62498.0521981276,54484.1042127183,63983.2022553012
"159",15,58897,61659,56139.2119967624,64233.8155329273,54679.0457035992,65755.0345240438
"160",15,60193,64797,57434.8578344388,65810.7227078523,55974.4435344615,67337.4455653581
"161",1,62197,63271,59435.6728484252,64958.4271804423,57973.8880764995,66420.211952368
"162",15,62441,57637,54642.9739756795,65201.9109717906,53304.8359387826,66663.4056574056
"163",1,60040,60479,57276.3079104042,62803.7201648456,55813.2902608853,64266.7378143646
"164",1,60166,63393,57403.4245801346,62930.239175199,55940.5651214972,64393.0986338364
"165",1,61585,62178,58821.8181466706,64349.5458589892,57358.7170004952,65812.6470051646
"166",1,61682,59598,58918.9131759414,64445.297497403,57456.1676038473,65908.0430694972
"167",1,60581,61211,57818.2191558963,63344.5104511184,56355.4982063605,64807.2314006543
"168",1,60795,61176,58032.7549305,63557.7169437764,56570.3858206421,65020.0860536343
"169",1,60849,59704,58087.2005066372,63611.6051670727,56624.9789191652,65073.8267545447
"170",16,60266,61247,56953.1664620918,63027.9252036812,55505.476121766,64489.6524475085
"171",1,60650,62664,57889.2313969442,63411.4735902207,56427.5821799549,64873.1228072101
"172",1,61489,61815,58728.9341853555,64250.1184181923,57267.5649935794,65711.4876099683
"173",1,61492,61356,58732.7821865327,64252.5536749787,57271.7869256095,65713.5489359019
"174",1,61293,61387,58534.1030448157,64052.4338297086,57073.4891150885,65513.0477594358
"175",1,61218,61934,58459.8455021841,63976.7302459469,56999.6143164243,65436.9614317068
"176",1,61429,62815,58672.0208027932,64187.6301131989,57212.1272038508,65647.5237121412
"177",1,61921,63945,59164.473519679,64679.2353701257,57704.8042298384,66138.9046599664
"178",1,62656,62535,59899.3984849227,65413.9877064717,58439.7748871912,66873.6113042033
"179",14,62373,63840,59221.4285485217,65130.249690961,57771.8672456823,66589.4955314118
"180",1,62829,60019,60073.6535717607,65586.0451010567,58614.6116680311,67045.0870047864
"181",1,61343,60708,58586.8741241257,64100.2765523695,57127.5646516072,65559.586024888
"182",1,60967,61993,58211.8668488336,63723.9590342636,56752.9041766393,65182.9217064579
"183",16,61368,58117,56092.9985737731,64123.5633895727,54697.0350450694,65582.2308721049
"184",1,59796,59139,57039.6920409791,62553.3991153191,55580.3019335097,64012.7892227884
"185",1,59575,59382,56820.195299173,62331.7382248842,55361.3780072445,63790.5555168127
"186",1,59564,59770,56809.8500559986,62319.9717064518,55351.4089529071,63778.4128095434
"187",1,59730,57583,56976.219598368,62484.9225046411,55518.1540141776,63942.9880888316
"188",1,58832,59617,56078.1801366915,61586.8803929343,54620.1152539216,63044.9452757041
"189",1,59320,59417,56566.6672021532,62074.1262058603,55108.930859084,63531.8625489295
"190",1,59453,60989,56700.6455416239,62206.6834855461,55243.2853303593,63664.0436968107
"191",1,60212,60705,57460.2200979807,62965.5470718341,56003.0480691261,64422.7191006887
"192",1,60435,60765,57683.5877774567,63187.569146287,56226.7719087377,64644.385015006
"193",16,60565,60829,57814.0048939254,63495.4892909655,56357.5581591444,64956.0511382409
"194",1,60654,61024,57903.4985828743,63404.6854371342,56447.4223774824,64860.7616425261
"195",1,60782,61077,58032.7157816374,63532.5172161007,56577.0062747151,64988.226723023
"196",1,60866,60431,58117.3123702605,63615.7150631279,56661.973087875,65071.0543455134
"197",1,60619,61824,57870.5520397544,63367.5910659736,56415.573698128,64822.5694076001
"198",1,61125,61577,58377.5636421701,63873.6343020533,56922.8416116302,65328.3563325932
"199",1,61250,60067,58503.4937766721,63998.2109327537,57049.1299969481,65452.5747124776
"200",1,60638,60636,57891.9207409678,63385.6481608655,56437.8189285875,64839.7499732458
"201",1,60610,60656,57864.7892958837,63357.1012842368,56411.0621256029,64810.8284545176
"202",15,60607,67362,57862.1078161562,70395.85448935,56408.7560102098,72010.7731135325
"203",1,63588,63182,60837.0756036334,66340.6105738677,59380.3778894855,67797.3082880156
"204",15,63110,67038,60359.0226577625,71072.3221961349,58902.6869457086,72643.8874992976
"205",15,64616,65400,61453.0475381095,67368.7967982607,60005.4955209772,68826.0125880525
"206",1,64588,64252,61836.0309613381,67340.2938801674,60379.1405708359,68797.1842706696
"207",15,64072,61613,60398.2475145147,66823.788637522,58963.6382613846,68280.313363727
"208",15,62662,53885,51337.0332831949,65414.0440981305,50088.8508580569,66870.6830380244
"209",15,58540,55814,53489.1305276062,61303.0830995228,52086.6448143686,62765.5741008642
"210",15,57520,51480,50380.474981934,60283.7600404483,49034.6833685071,61746.4731653406
"211",15,55079,56697,52311.7406624021,58149.7296321564,50846.4696689284,59622.6518367575
"212",15,56370,54768,50705.5011888393,59137.8323612814,49319.5816444887,60602.9358606444
"213",15,56046,55960,53279.5656230696,59061.8703771471,51814.6357114528,60532.9691383718
"214",1,56434,54420,53668.0462082093,59201.2730104815,52203.4895408446,60665.8296778462
"215",1,55894,56921,53128.183979948,58661.2261565185,51663.6761800548,60125.7339564118
"216",1,56782,55360,54016.7568244384,59548.698660533,52552.5402670765,61012.915217895
"217",1,56458,56262,53693.2091673314,59224.3509930842,52229.2043599161,60688.3558004996
"218",1,56715,56531,53950.6721317706,59480.4108165789,52487.0387133294,60944.0442350201
"219",1,56944,57213,54180.266050736,59708.6022978352,52717.0038351336,61171.8645134375
"220",1,57350,57554,54586.6556811071,60113.5995531819,53123.762004912,61576.4932293771
"221",1,57680,58280,54917.703460084,60443.2486525672,53455.1799920142,61905.772120637
"222",1,58152,58422,55390.3605015975,60914.6089406399,53928.1802634304,62376.7891788069
"223",1,58424,58693,55663.4366024085,61186.2971526636,54201.6237162134,62648.1100388587
"224",1,58667,59023,55906.3546874429,61427.8262685641,54444.9094391703,62889.2715168367
"225",1,58922,59866,56162.8790469844,61682.9804591567,54701.7964605258,63144.0630456153
"226",1,59418,59991,56659.389193843,62178.3481863396,55198.6089876072,63639.1283925755
"227",1,59696,59731,56937.988054712,62455.6436343483,55477.5528410208,63916.0788480395
"228",1,59703,59432,56945.3501690837,62461.601779797,55485.2865635193,63921.6653853614
"229",1,59570,58948,56813.5029877005,62328.3741764256,55353.8047577657,63788.0724063604
"230",1,59291,60047,56534.8735769741,62048.4616816515,55075.5149588723,63507.8202997533
"231",1,59664,60854,56908.7707371264,62421.1287653642,55449.7377005912,63880.1618018994
"232",1,60198,58042,57442.6668879737,62954.0519782011,55983.8913725742,64412.8274936005
"233",14,59162,60335,56406.993351307,62235.2487543038,54948.2155041205,63701.4917594477
"234",1,59738,59687,56982.8348022134,62493.2439313135,55524.3176081203,63951.7611254066
"235",1,59702,60337,56947.6482248902,62456.6610284435,55489.5006158444,63914.8086374893
"236",1,59981,60387,57227.1543145086,62734.8921246177,55769.3441758425,64192.7022632839
"237",1,60129,59856,57376.4048430939,62882.7969266122,55918.9508967403,64340.2508729657
"238",16,59956,58902,55100.133213555,62709.1576686385,53696.6349690521,64166.2486258201
"239",1,59447,59887,56695.3209549707,62199.2850105262,55238.5096687988,63656.0962966982
"240",1,59665,61464,56913.8907437537,62416.5207227198,55457.4325663252,63872.9789001483
"241",1,60477,59470,57726.7173487273,63228.9311232009,56270.3693339736,64685.2791379546
"242",1,59940,61557,57189.6882792424,62690.8184840325,55733.6270680594,64146.8796952155
"243",14,60645,59808,57895.4137871614,64241.2655882658,56439.5119726197,65716.5804509623
"244",14,60172,58657,56869.1560490147,62921.6838115225,55427.5880582207,64377.2741907515
"245",1,59439,59188,56689.7594302001,62188.4157771023,55234.3530096471,63643.8221976553
"246",1,59350,61262,56601.655005661,62098.9440711499,55146.6104826376,63553.9885941733
"247",1,60249,59197,57500.6266723367,62997.6285697114,56045.6581581217,64452.5970839263
"248",1,59718,58609,56970.5648760877,62466.5159737315,55515.8744917609,63921.2063580582
"249",1,59214,58224,56466.7635120434,61961.7020673513,55012.341131484,63416.1244479107
"250",1,58812,58466,56065.3058023256,61559.1574872488,54611.1710989798,63013.2921905946
"251",1,58739,58318,55993.1604598898,61485.6668796502,54539.381826724,62939.445512816
"252",1,58637,57799,55891.8852349526,61383.064551431,54438.4578648074,62836.4919215762
"253",1,58354,58989,55609.1184486218,61099.130502273,54156.0000342844,62552.2489166104
"254",1,58763,58396,56018.8235765708,61507.5770817806,54566.0382798836,62960.3623784678
"255",15,58675,53488,51596.5414811641,61419.6971657046,50256.6991870584,62872.1285361905
"256",15,56410,58252,53663.56268287,60340.7700183631,52209.3557899996,61824.059307955
"257",15,57545,63350,54798.3527625999,66817.0556708053,53344.243371567,68428.5320321593
"258",1,60357,60081,57606.1232213871,63108.5770749135,56149.7116615466,64564.988634754
"259",4,60141,55692,52867.0814126607,62892.0331995464,51525.8023749572,64348.0859278526
"260",1,58066,58224,55313.2281801516,60818.8650578236,53855.9741247111,62276.1191132641
"261",15,58271,59800,55519.468585941,62526.2519031483,54062.5773463785,64019.0144990366
"262",15,59072,59445,56320.2084508509,62805.2649063017,54863.4976234989,64285.1014711186
"263",15,59271,61195,56520.4871701518,63657.7963451829,55064.1297293334,65152.5466661074
"264",15,60150,53166,50889.090622884,62901.6784974466,49597.9859126217,64357.9636285796
"265",16,56935,56098,53023.9250368486,59692.9679218119,51595.2496589243,61152.7343338167
"266",15,56794,53888,51771.9627019009,59551.5247433819,50373.6949452066,61010.9822926983
"267",1,55726,55710,52969.3742121867,58484.4769927204,51509.6146836029,59944.2365213042
"268",1,56060,56261,53303.8176713055,58817.5450993531,51844.4221765351,60276.9405941235
"269",1,56452,56646,53695.9603493529,59208.3243588949,52236.9257296621,60667.3589785857
"270",1,56795,58463,54040.1672181458,59551.168408629,52581.4933148707,61009.8423119041
"271",1,57765,59165,55010.6948602881,60521.1437927116,53552.1671308917,61979.671522108
"272",16,58516,57607,55762.113433384,61731.5705624598,54303.7958564625,63200.8318024477
"273",1,58149,57940,55394.768620738,60903.2991707501,53936.7486564941,62361.3191349939
"274",1,58132,59316,55378.5722901781,60885.7465085318,53920.9113252387,62343.4074734712
"275",1,58743,59246,55990.4213909711,61496.6404769932,54533.0132342889,62954.0486336754
"276",1,58986,60658,56234.0357436575,61738.9612257674,54776.9699832482,63196.0269861767
"277",1,59733,60239,56981.2389979821,62485.6196777527,55524.3174380416,63942.5412376932
"278",1,59881,59518,57130.3082787696,62633.4016619956,55673.7274456426,64089.9824951226
"279",1,59625,60618,56874.3181528854,62376.0863389209,55418.0880782671,63832.3164135393
"280",1,60008,58740,57258.2201955498,62758.913090588,55802.2747332663,64214.8585528715
"281",14,59335,60591,56585.4595512464,63200.671928114,55129.7484602461,64682.5358802839
"282",1,59869,59692,57119.9537246724,62618.8579419349,55664.4816967981,64074.3299698092
"283",1,59705,59577,56956.898256644,62454.4561258357,55501.7825855782,63909.5717969015
"284",1,59581,59566,56833.7662078809,62329.9691165599,55379.0091731992,63784.7261512417
"285",1,59522,57807,56775.1679866666,62270.0115752068,55320.7707422924,63724.4088195811
"286",14,58703,58446,54871.4604858847,61450.4875488117,53445.3819294781,62904.7560667976
"287",1,58622,57807,55875.9551131346,61368.9747543737,54422.040638449,62822.8892290592
"288",1,58296,58381,55550.7925642031,61042.6530409141,54097.1849018349,62496.2607032822
"289",14,58407,56388,55662.3147886053,61236.8011846313,54209.0654021357,62692.0462792221
"290",16,57556,58386,54751.3263030185,60301.5013865834,53299.7019227918,61754.7116695715
"291",1,58072,57680,55327.4065319527,60816.6135254509,53874.5012041661,62269.5188532375
"292",1,57982,58339,55238.8942879397,60726.7943427612,53786.334885925,62179.3537447759
"293",14,58237,59157,55155.2023726745,60981.0268053189,53711.8685384983,62433.2380637371
"294",1,58719,58429,55976.9274804411,61462.4093585565,54525.0081311379,62914.3287078597
"295",1,58607,58381,55865.187212537,61349.3443795682,54413.6184930778,62800.9130990273
"296",1,58534,57772,55792.9594025114,61275.7829786941,54341.7436632279,62726.9987179776
"297",1,58225,58542,55485.1326569048,60966.7804113626,54034.2281388324,62417.684929435
"298",16,58433,58576,55692.9071823199,61751.169941695,54242.3515213014,63215.4297003461
"299",1,58540,58772,55800.9054060159,61279.8949423455,54350.7044757815,62730.0958725799
"300",1,58676,59814,55937.4243942916,61415.08443554,54487.5753601488,62864.9334696829
"301",1,59206,60098,56468.6414209863,61945.3369235382,55019.0476848151,63394.9306597094
"302",1,59574,61133,56836.8666294896,62312.4514746744,55387.5668665658,63761.7512375981
"303",1,60209,61088,57471.5727557862,62946.5279992999,56022.4396383585,64395.6611167275
"304",1,60477,62822,57740.2223431345,63214.0625495862,56291.3843581895,64662.9005345311
"305",1,61385,60615,58648.8319216839,64122.9453279412,57199.9216251184,65571.8556245067
"306",1,60801,59947,58064.8580376287,63537.8058973915,56616.2562425851,64986.4076924351
"307",1,60241,59539,57505.4637913428,62977.2874024889,56057.1595669332,64425.5916268986
"308",15,59808,55160,54472.3118999915,62543.8101744832,53090.3092655155,63991.7987261992
"309",15,57633,57621,54895.3888650012,61511.885846078,53446.0766132211,62988.5865621888
"310",15,57771,51698,50833.6878763312,60508.76501637,49495.3286505511,61957.7232631479
"311",15,55142,54631,50860.5585923093,57884.3373856439,49451.7526378704,59335.8009134091
"312",15,55292,54691,51823.7206210359,58033.3162659962,50392.6695886636,59484.445299237
"313",15,55376,61682,52635.9421473831,65570.3727102269,51185.1387388174,67207.2324917725
"314",15,58584,58817,55705.9641499098,61329.9141908675,54255.8961558637,62783.4296437435
"315",1,58707,57854,55962.1858425034,61452.3750523665,54509.0205377491,62905.5403571208
"316",1,58324,58051,55579.8429539475,61068.9076488803,54126.9752903161,62521.7753125117
"317",1,58242,56498,55498.8571104235,60986.6074683602,54046.3373307809,62439.1272480028
"318",15,57501,56576,53506.3058260076,60244.7131077992,52087.0888282882,61697.1147376492
"319",1,57203,56886,54460.4382623081,59946.6578702378,53008.3236477181,61398.7724848277
"320",1,57207,56562,54465.1068353853,59950.0232696595,53013.3371500263,61401.7929550185
"321",1,57058,56122,54316.7886033684,59800.4946920151,52865.3392771456,61251.9440182379
"322",1,56805,57182,54063.800157108,59548.1464492972,52612.1813792433,60999.7652271619
