"Time","Emissions","Lo80","Hi80","Lo95","Hi95"
2071.49288033975,2794.88608580069,2429.36779813273,3160.40437346865,2235.87410471391,3353.89806688747
2071.51211591307,2795.96370249508,2430.20612585422,3161.72127913593,2236.58576050483,3355.34164448533
2071.53135148639,2797.04131918944,2431.0444535757,3163.03818480318,2237.29741629573,3356.78522208315
2071.55058705971,2798.11893588382,2431.88278129719,3164.35509047046,2238.00907208664,3358.228799681
2071.56982263303,2799.19655257819,2432.72110901866,3165.67199613771,2238.72072787754,3359.67237727883
2071.58905820635,2800.27416927257,2433.55943674015,3166.98890180499,2239.43238366846,3361.11595487668
2071.60829377967,2801.35178596696,2434.39776446165,3168.30580747227,2240.14403945938,3362.55953247453
2071.62752935299,2802.42940266132,2435.23609218312,3169.62271313951,2240.85569525028,3364.00311007235
2071.64676492631,2803.5070193557,2436.07441990461,3170.93961880679,2241.5673510412,3365.44668767021
2071.66600049963,2804.58463605006,2436.91274762609,3172.25652447404,2242.2790068321,3366.89026526803
2071.68523607295,2805.66225274445,2437.75107534758,3173.57343014132,2242.99066262302,3368.33384286588
2071.70447164627,2806.73986943881,2438.58940306905,3174.89033580857,2243.70231841392,3369.7774204637
2071.72370721959,2807.8174861332,2439.42773079054,3176.20724147585,2244.41397420483,3371.22099806156
2071.74294279291,2808.89510282758,2440.26605851204,3177.52414714313,2245.12562999575,3372.66457565941
2071.76217836623,2809.97271952194,2441.10438623351,3178.84105281038,2245.83728578665,3374.10815325723
2071.78141393955,2811.05033621633,2441.942713955,3180.15795847766,2246.54894157757,3375.55173085509
2071.80064951287,2812.12795291069,2442.78104167648,3181.4748641449,2247.26059736847,3376.99530845291
2071.81988508619,2813.20556960508,2443.61936939797,3182.79176981218,2247.97225315939,3378.43888605076
2071.83912065951,2814.28318629944,2444.45769711944,3184.10867547943,2248.68390895029,3379.88246364859
2071.85835623283,2815.36080299382,2445.29602484093,3185.42558114671,2249.3955647412,3381.32604124644
2071.87759180615,2816.43841968821,2446.13435256243,3186.74248681399,2250.10722053212,3382.76961884429
2071.89682737947,2817.51603638257,2446.9726802839,3188.05939248124,2250.81887632302,3384.21319644212
2071.91606295279,2818.59365307695,2447.81100800539,3189.37629814852,2251.53053211394,3385.65677403997
2071.93529852611,2819.67126977132,2448.64933572687,3190.69320381577,2252.24218790484,3387.10035163779
2071.95453409943,2820.7488864657,2449.48766344836,3192.01010948304,2252.95384369576,3388.54392923565
2071.97376967275,2821.82650316006,2450.32599116983,3193.32701515029,2253.66549948666,3389.98750683347
2071.99300524607,2822.90411985445,2451.16431889132,3194.64392081757,2254.37715527757,3391.43108443132
2072.01224081939,2823.98174400569,2452.00084906834,3195.96263894304,2255.08605801403,3392.87742999735
2072.03147639271,2825.05937241797,2452.83635207707,3197.28239275886,2255.7933875765,3394.32535725943
2072.05071196603,2826.13700083027,2453.67185508582,3198.60214657472,2256.50071713898,3395.77328452156
2072.06994753935,2827.21462924255,2454.50735809455,3199.92190039054,2257.20804670144,3397.22121178365
2072.08918311267,2828.29225765485,2455.3428611033,3201.2416542064,2257.91537626393,3398.66913904577
2072.10841868599,2829.36988606715,2456.17836411205,3202.56140802225,2258.62270582641,3400.11706630789
2072.12765425931,2830.44751447943,2457.01386712078,3203.88116183808,2259.33003538887,3401.56499356998
2072.14688983263,2831.52514289173,2457.84937012952,3205.20091565393,2260.03736495135,3403.0129208321
2072.16612540595,2832.602771304,2458.68487313825,3206.52066946976,2260.74469451382,3404.46084809419
2072.18536097927,2833.68039971631,2459.520376147,3207.84042328561,2261.4520240763,3405.90877535631
2072.20459655259,2834.75802812858,2460.35587915573,3209.16017710144,2262.15935363876,3407.3567026184
2072.22383212591,2835.83565654089,2461.19138216448,3210.47993091729,2262.86668320125,3408.80462988053
2072.24306769923,2836.91328495319,2462.02688517323,3211.79968473315,2263.57401276373,3410.25255714265
2072.26230327255,2837.99091336546,2462.86238818196,3213.11943854897,2264.28134232619,3411.70048440474
2072.28153884587,2839.06854177777,2463.69789119071,3214.43919236483,2264.98867188867,3413.14841166686
2072.30077441919,2840.14617019004,2464.53339419943,3215.75894618065,2265.69600145114,3414.59633892895
2072.32000999251,2841.22379860235,2465.36889720818,3217.07869999651,2266.40333101362,3416.04426619107
2072.33924556583,2842.30142701462,2466.20440021691,3218.39845381233,2267.11066057608,3417.49219345316
2072.35848113915,2843.37905542692,2467.03990322566,3219.71820762819,2267.81799013857,3418.94012071528
2072.37771671247,2844.45668383923,2467.87540623441,3221.03796144404,2268.52531970105,3420.38804797741
2072.39695228579,2845.5343122515,2468.71090924314,3222.35771525987,2269.23264926351,3421.83597523949
2072.41618785911,2846.61194066381,2469.54641225189,3223.67746907572,2269.93997882599,3423.28390250162
2072.43542343243,2847.68956907608,2470.38191526062,3224.99722289155,2270.64730838846,3424.73182976371
