"","Event","Mean","data.frame(forecast_demand_withshock).Point.Forecast","data.frame(forecast_demand_withshock).Lo.80","data.frame(forecast_demand_withshock).Hi.80","data.frame(forecast_demand_withshock).Lo.95","data.frame(forecast_demand_withshock).Hi.95"
"136",1,64349,63623,61580.3533586439,67117.8426296287,60114.6684839608,68583.5275043117
"137",1,63880,65083,61112.4331254387,66648.6097939064,59647.0956756556,68113.9472436895
"138",1,64322,63306,61554.6866626968,67089.8442701083,60089.6189420822,68554.9119907229
"139",1,63732,63705,60965.532649372,66499.5415163297,59500.768981989,67964.3051837127
"140",1,63641,64822,60875.0987208648,66407.6306145302,59410.7259846979,67872.0033506971
"141",1,64102,65125,61336.6035832573,66868.1078766687,59872.502836448,68332.208623478
"142",1,64450,63899,61685.7123495172,67216.0671971354,60221.9158426316,68679.863704021
"143",1,64068,63410,61303.6724349388,66832.6620238878,59840.2372901947,68296.0971686319
"144",1,63673,65807,60910.1103672437,66437.7630315079,59447.0290850884,67900.8443136631
"145",1,64566,65088,61803.0334845525,67330.6499964664,60339.9617713464,68793.7217096725
"146",1,64660,64678,61897.0591968522,67423.2953592049,60434.3528401054,68886.0017159517
"147",1,64522,63160,61760.4508966049,67285.219539636,60298.1329687593,68747.5374674816
"148",1,63784,62597,61022.142545824,66546.0367937061,59560.0560563941,68008.1232831359
"149",1,63192,63570,60430.7476203497,65953.6187428317,58968.9319358552,67415.4344273262
"150",15,63357,69662,60596.5931784581,72391.8964316454,59135.1521737098,73992.0114969473
"151",15,66160,65437,63394.0343719652,69290.3309167264,61929.6658557972,70762.4280780548
"152",15,65552,57618,55778.0979959504,68318.6274766323,54477.1872582968,69782.9867011828
"153",1,61805,62543,59030.6798314996,64580.2030854846,57561.80975392,66049.0731630642
"154",1,62268,61714,59494.2995591885,65042.5235311786,58025.7733807795,66511.0497095876
"155",16,62108,62827,59334.8525124608,66511.9348172659,57866.6892108363,68016.987452076
"156",1,62529,59326,59756.5395795818,65302.0928302657,58288.7202984021,66769.9121114453
"157",15,61159,62577,58386.1828769728,65416.9647583197,56917.905207983,66919.3119888937
"158",15,61971,69320,59198.4263692141,71156.8444525431,57730.3701421861,72770.2887426187
"159",1,65352,66423,62571.2346524935,68133.0645654028,61099.1071990599,69605.1920188364
"160",15,65625,65927,62558.2150156684,68406.0885481864,61093.1087344729,69877.9201188511
"161",1,65533,65408,62754.2726147827,68313.5484311693,61282.8211898629,69784.9998560892
"162",1,65265,65790,62486.3507354219,68044.1672919257,61015.2855532618,69515.2324740858
"163",1,65316,66102,62538.7673904481,68095.2073133718,61068.0665811866,69565.9081226333
"164",1,65487,66765,62709.8846623223,68265.0663608736,61239.5168849353,69735.4341382607
"165",1,65863,65618,63086.8200745856,68641.0430703972,61616.7060504856,70111.1570944972
"166",1,65531,64067,62755.0033932433,68307.78458845,61285.2709907114,69777.5169909819
"167",16,64692,62819,60465.5785729325,67468.5777358043,59030.4920162446,68938.1023172504
"168",1,63750,64555,60974.2124676815,66525.8355299823,59504.7866044132,67995.2613932506
"169",1,64093,63835,61318.4717210389,66868.8409091298,59849.3777382266,68337.9348919421
"170",1,63931,61726,61156.5628795856,66705.4967472669,59687.8488031373,68174.2108237152
"171",1,62913,63338,60139.1385623507,65688.1170953747,58670.4126637003,67156.8429940252
"172",1,63165,63556,60391.6197298061,65939.20117887,58923.2636169429,67407.5572917332
"173",1,63377,63094,60604.4310010262,66150.6081308836,59136.4465890042,67618.5925429057
"174",1,63268,64808,60495.7004462309,66040.4503457407,59028.0937992628,67508.0569927088
"175",16,63983,63167,61211.0011970554,66763.1954910957,59743.5831671822,68230.7928293662
"176",1,63579,63783,60807.9316362468,66350.7237617823,59340.8431807482,67817.8122172809
"177",1,63669,64402,60898.3466500197,66439.7037892134,59431.6380124626,67906.4124267705
"178",1,63986,63909,61216.9449365146,66757.0228411027,59750.5748919048,68223.3928857126
"179",1,63914,67179,61144.9459285301,66683.5804733007,59678.9579181871,68149.5684836438
"180",1,65341,63297,62571.296179809,68111.7912450533,61104.8157194431,69578.2717054191
"181",1,64268,64046,61498.3767698795,67038.708242989,60031.9396097362,68505.1454031323
"182",1,64111,61374,61341.6219585773,66880.524603711,59875.5629863546,68346.5835759338
"183",1,62847,61407,60077.7058934043,65617.4733429992,58611.4180212675,67083.7612151361
"184",1,62277,61959,59508.3874022834,65047.3526775012,58042.3118528787,66513.4282269058
"185",1,62260,61749,59491.2343905297,65028.7894904113,58025.5320919901,66494.4917889509
"186",1,62154,61286,59386.6361442821,64922.8310114178,57921.2938776025,66388.1732780973
"187",1,61895,61536,59128.470953009,64663.4598136305,57663.4478969717,66128.4828696678
"188",1,61884,61404,59118.1718367282,64651.7624634971,57653.5188708362,66116.4154293891
"189",1,61817,62918,59050.9830579486,64583.2077463932,57586.6916340919,66047.4991702498
"190",1,62459,62384,59694.249263542,65225.4129684116,58230.2386650742,66689.4235668793
"191",1,62512,62168,59748.0996025802,65277.8293248086,58284.4685563905,66741.4603709982
"192",1,62439,61663,59674.9692435555,65203.3024376215,58211.7078360423,66666.5638451348
"193",16,62177,56099,55076.4608965592,64941.4984498562,53720.3415039838,66404.4290581327
"194",1,59569,59431,56800.6574690869,62337.669640844,55335.0988749414,63803.2282349895
"195",1,59849,59611,57081.6705221415,62617.2474383379,55616.4918171955,64082.4261432838
"196",1,60049,60640,57282.527701283,62816.6982838285,55817.7212303694,64281.504754742
"197",1,60596,59355,57829.6497881962,63362.4958490683,56365.1938969927,64826.9517402718
"198",1,60265,59451,57499.9858249068,63031.8737777369,56035.7835295835,64496.0760730602
"199",1,60150,60011,57384.8366028631,62915.4995450808,55920.958548263,64379.377599681
"200",1,60341,61755,57576.9490110809,63106.1866761962,56113.448204542,64569.6874827352
"201",1,61204,62568,58439.9324441263,63968.3604464727,56976.6459423771,65431.6469482219
"202",15,61961,65184,59197.4878493219,67457.778335363,57734.4296547242,68982.6075996312
"203",1,63480,64568,60715.5734660696,66244.8939395014,59252.0507414932,67708.4166640778
"204",15,63901,64495,61137.3869944323,66711.584939329,59674.1454599388,68175.8348053471
"205",2,64051,62154,59330.8366066867,66815.3833451178,57914.2111580418,68278.7107890854
"206",15,63090,64829,60327.3876394322,67991.5940922045,58864.5758096419,69501.8876886801
"207",15,63844,62112,59897.6211531713,66607.7043377412,58463.2921183181,68070.3845461865
"208",16,62975,64542,60213.1314460896,67394.9369205775,58750.5845763564,68894.3300708875
"209",15,63666,65468,60903.5650768791,67945.2319111197,59441.1965732113,69440.9894553449
"210",15,64397,63639,61635.5308033668,67574.5102961125,60173.2758693456,69045.7888947485
"211",15,63918,56426,55406.9531675792,66680.4823808394,54082.4819106168,68142.409718744
"212",1,60473,61245,57704.1008072877,63243.0800464048,56238.0215618622,64709.1592918303
"213",1,61048,60105,58279.9116332317,63817.6488211534,56814.1611388992,65283.3993154859
"214",15,60796,58814,56002.2668290047,63564.6512033486,54587.9797412656,65030.0979258718
"215",1,60098,59656,57330.5391310057,62866.8972998583,55865.1536409726,64332.2827898914
"216",1,60148,58293,57381.4343120125,62916.4382633982,55916.4072616911,64381.4653137195
"217",1,59554,59110,56787.1172747243,62321.7525689827,55322.1878020503,63786.6820416567
"218",1,59641,59680,56874.9556496863,62408.2345964687,55410.3851805035,63872.8050656515
"219",1,59928,59648,57163.0515898633,62694.9181554298,55698.8549554066,64159.1147898864
"220",1,60040,60404,57275.4631524077,62805.9441993952,55811.6332425667,64269.7741092361
"221",1,60424,60278,57660.2330568315,63189.3375870454,56196.7674889724,64652.8031549046
"222",1,60541,60282,57777.5975941764,63305.2921982928,56314.5052112129,64768.3845812564
"223",1,60590,59816,57827.0746942145,63353.3877606497,56364.3479821866,64816.1144726776
"224",1,60400,59213,57637.8644113999,63162.9514378145,56175.4622125631,64625.3536366513
"225",1,60040,59541,57277.9713256671,62802.0818507128,55815.82759113,64264.2255852499
"226",1,60016,60497,57254.8781333777,62777.6575585153,55793.0867197042,64239.4489721888
"227",1,60429,59994,57668.3749820121,63189.8173780959,56206.9374585522,64651.2549015557
"228",1,60388,60425,57628.3264114879,63148.4213858593,56167.2455290123,64609.502268335
"229",14,60559,58745,56528.775901266,63318.4422729239,55100.1865184457,64779.1516080517
"230",1,59880,59589,57121.4053905348,62639.6916323203,55660.8032506559,64100.2937721992
"231",1,59941,61101,57183.5413467306,62700.4487548958,55723.3041620657,64160.6859395607
"232",1,60645,61937,57887.1327202996,63403.0449806519,56427.1589353501,64863.0187656014
"233",1,61338,62210,58581.0946455437,64096.1088954442,57121.358549603,65555.8449913849
"234",1,61776,62486,59019.3929868352,64533.2337504689,57559.9674939473,65992.6592433568
"235",1,62101,61902,59345.5804980969,64858.166883067,57886.4870191857,66317.2603619782
"236",16,61988,64738,59232.6502958401,66388.7245093575,57773.9216446419,67884.5132537715
"237",1,63209,64006,60453.3041771267,65965.3932512807,58994.3423284374,67424.35509997
"238",14,63443,63025,60526.216486473,66198.8454588564,59071.4611962904,67657.4883127725
"239",1,63113,62449,60358.7488554404,65868.2864238103,58900.4623495378,67326.572929713
"240",1,62706,63272,59952.5644969565,65460.8479172992,58494.6099439849,66918.8024702708
"241",1,62891,60878,60138.2399874166,65645.2264852761,58680.6287090907,67102.837763602
"242",1,61904,62142,59150.7230770308,64657.542552028,57693.1560069861,66115.1096220727
"243",1,62019,61622,59266.7247468527,64772.1694537092,57809.5215559546,66229.3726446073
"244",1,61838,62569,59086.8184666761,64590.9219785738,57629.97026864,66047.7701766099
"245",1,62180,62381,59429.2459782453,64932.1198738921,57972.7232399714,66388.642612166
"246",1,62253,62318,59502.3180442951,65003.8168181387,58046.1592787765,66459.9755836574
"247",1,62258,61375,59508.5299925373,65008.6430661631,58052.7379997113,66464.4350589891
"248",1,61838,60127,59089.3919366416,64588.3554296843,57633.904219416,66043.8431469099
"249",1,61087,61239,58337.7901456244,63836.2527730883,56882.4349995095,65291.6079192031
"250",1,61239,60492,58490.7150113967,63987.8007896025,57035.7242952669,65442.7915057323
"251",1,60972,60948,58224.3672141768,63720.239276223,56769.6977493091,65174.9087410906
"252",1,61052,61211,58305.2105771803,63799.7013296065,56850.9067228842,65254.0051839026
"253",1,61205,60020,58458.4855784117,63951.6029418287,57004.5452382281,65405.5432820124
"254",15,60738,56367,54020.1433261387,63485.0191650742,52666.0387347754,64938.7064435936
"255",15,58883,60744,56135.349196405,64137.951597457,54680.5065718639,65651.9510518178
"256",1,59992,62207,57244.5095276829,62740.6876874975,55789.7590436299,64195.4381715506
"257",15,61151,63617,58403.5415972654,67396.8885386212,56948.7685438968,68931.2778421098
"258",15,62314,63835,59566.4236712963,66520.1390901187,58111.534661351,68007.608666981
"259",15,62944,59810,58167.703847169,65692.5369000975,56762.025569126,67147.2435672649
"260",15,61428,61047,57902.6625551681,64176.8038450465,56466.79946203,65631.9241262662
"261",16,61290,60092,56957.2250927152,64038.4027805805,55541.8433755076,65493.1700152084
"262",15,60797,57122,54692.4594979462,63545.5863015738,53322.0769947989,65000.1031340589
"263",15,59234,55000,52443.9465642126,61983.5485878427,51092.8437844028,63438.774958203
"264",1,57554,59589,54803.8795667523,60305.8396314912,53347.598704909,61762.1204933345
"265",1,58858,60971,56107.6645990065,61609.4711652864,54651.4243657511,63065.7113985418
"266",15,60064,58852,57313.5128584829,62922.6337308294,55857.2850344545,64381.3504774506
"267",1,59652,60243,56902.2188093224,62403.0430028302,55446.2385944332,63859.0232177193
"268",1,60087,60666,57338.00518465,62837.5602589795,55882.3608853162,64293.2045583132
"269",1,60472,58044,57723.3094163591,63221.5922267949,56268.0018649365,64676.8997782174
"270",1,59465,57557,56716.1514014381,62214.822498009,55260.7410768837,63670.2328225634
"271",1,58783,57116,56034.3004858136,61532.6917464034,54578.9642293693,62988.0280028478
"272",1,58268,59501,55519.2391466719,61017.0937497561,54064.044934889,62472.287961539
"273",1,59101,58844,56353.5316993136,61850.4644071854,54898.5814984538,63305.4146080452
"274",1,59179,58794,56431.5515893271,61927.1387830414,54976.9575245523,63381.7328478162
"275",1,59186,58598,56439.8268840779,61934.0930596675,54985.5824716797,63388.3374720657
"276",1,59097,58239,56350.9126590583,61843.9185240987,54897.0018307122,63297.8293524447
"277",1,58890,58677,56144.4879513683,61636.3399233698,54690.8825400608,63089.9453346773
"278",1,58988,59775,56242.9855879271,61733.4887076216,54789.7371962593,63186.7370992894
"279",1,59522,58795,56777.8869707913,62267.2202725974,55324.9482112152,63720.1590321736
"280",1,59320,59086,56576.257023877,62064.3883246355,55123.6364147601,63517.0089337524
"281",1,59356,59378,56613.1465665706,62099.9235157048,55160.8844326747,63552.1856496007
"282",1,59499,61156,56757.1325544085,62242.5619172785,55305.2271050512,63694.4673666359
"283",1,60362,62801,57620.4109558108,63105.2887967062,56168.6514855022,64557.0482670148
"284",1,61495,60462,58753.1727043898,64238.4476884046,57301.3081166471,65690.3122761473
"285",1,60957,59499,58215.1762934388,63699.4127886677,56763.5865770741,65151.0025050324
"286",1,60279,59937,57538.1082541784,63021.6242799163,56086.7092345688,64473.023299526
"287",1,60168,60421,57427.3506255013,62909.5486383218,55976.3004628381,64360.598800985
"288",14,60334,60151,57594.2769536333,63796.5609117748,56143.580663199,65263.8495643867
"289",1,60287,59537,57547.761132496,63027.2802567404,56097.4200288078,64477.6213604286
"290",1,59988,58598,57249.3314355392,62727.668377359,55799.3032366377,64177.6965762605
"291",1,59427,60808,56689.160680197,62166.7237970519,55239.3373003915,63616.5471768574
"292",1,60166,60746,57427.7285258721,62904.4982076122,55978.1151556558,64354.1115778285
"293",1,60471,59427,57734.0629081369,63209.5810231105,56284.7808076331,64658.8631236143
"294",1,60016,60683,57279.0996348646,62753.5945793036,55830.0883512426,64202.6058629256
"295",1,60373,60496,57636.8552040274,63110.1316796104,56188.1664296303,64558.8204540076
"296",1,60450,61168,57714.8963045587,63186.8304265941,56266.5628296836,64635.1639014693
"297",1,60788,61534,58052.6946349942,63523.4330485491,56604.6776450364,64971.4500385069
"298",1,61106,62669,58371.6208787621,63841.1769427596,56923.9168378284,65288.8809836934
"299",1,61763,61102,59028.8367963743,64497.7651254249,57581.2989068445,65945.3030149546
"300",1,61358,61853,58624.8189738138,64092.5351841709,57177.6019127224,65539.7522452623
"301",1,61514,61739,58781.6977969978,64248.1428587368,57334.817188622,65695.0234671126
"302",1,61536,62908,58804.0063195311,64269.1251119592,57357.4767534371,65715.6546780532
"303",1,62074,61669,59342.742433532,64807.0710837498,57896.4220054479,66253.3915118339
"304",1,61764,60697,59033.3776248188,64496.417063565,57587.398430399,65942.3962579849
"305",1,61188,61465,58457.8422238619,63919.8830515785,57012.1273458154,65365.597929625
"306",15,61274,62495,58543.7853731519,64736.3375857293,57098.4186327879,66198.2306291383
"307",15,61777,61971,58330.0423135155,64507.5252713213,56902.4781144687,65952.6533909847
"308",1,61772,62077,59043.6556547311,64502.1552344726,57598.8780884049,65946.9328007988
"309",15,61820,57341,53784.830065063,64549.398068796,52470.1304672005,65993.8295116516
"310",15,59713,65141,56982.7758530088,66976.6664118042,55537.1332729239,68527.231366877
"311",15,62254,62790,59520.4774620375,65369.1445303435,58072.9123722303,66825.1655662755
"312",9,62363,64008,59629.3821492649,65591.9824588465,58182.1481724763,67050.2172314716
"313",15,62962,61760,60228.5428160176,65862.8420996577,58781.4521848968,67313.6126021864
"314",1,62233,62853,59500.1328011489,64966.4608865917,58053.2831545285,66413.3105332121
"315",1,62393,62949,59660.5922953316,65125.7011860568,58214.06535006,66572.2281313284
"316",15,62512,58743,55751.5531475477,65244.4546282755,54402.8243777173,66690.652874115
"317",16,60687,61028,57953.690142774,64005.2389646004,56506.7427572986,65465.5298400658
"318",1,60875,60990,58143.0602009933,63608.4598874297,56696.4562867463,65055.0638016766
"319",1,60944,61256,58212.2121984126,63676.2861831089,56765.9591762204,65122.539205301
"320",1,61094,60081,58362.8090445131,63825.5827365449,56916.9001889996,65271.4915920583
"321",1,60637,61610,57907.0886917064,63368.830905684,56461.4528519423,64814.466745448
"322",1,61111,60609,58380.9736868962,63841.6694216312,56935.6148334561,65287.0282750713
