"","Event","Mean","data.frame(forecast_demand_withshock).Point.Forecast","data.frame(forecast_demand_withshock).Lo.80","data.frame(forecast_demand_withshock).Hi.80","data.frame(forecast_demand_withshock).Lo.95","data.frame(forecast_demand_withshock).Hi.95"
"1098",15,69450,63828,62484.4400737775,67306.3908005358,61208.1468114667,68582.6840628466
"1099",1,66576,65746,63993.7128320725,69160.2465543165,62626.213960172,70527.745426217
"1100",1,66112,65939,63529.371303002,68695.148527306,62162.072664011,70062.447166297
"1101",1,65986,65842,63404.1021770544,68568.9758418001,62037.0426958321,69936.0353230224
"1102",1,65886,66132,63304.6417664322,68468.6102947737,61937.8218603445,69835.4302008614
"1103",1,65970,67127,63388.7313320485,68551.8043189564,62022.14846146,69918.3871895449
"1104",1,66451,64654,63870.4664062839,69032.9313773073,62504.0444677789,70399.3533158123
"1105",1,65576,65126,62994.9205607547,68157.1983523,61628.5481656648,69523.5707473899
"1106",1,65383,64801,62802.3936312257,67963.8084639374,61436.2496475418,69329.9524476214
"1107",1,65149,66549,62569.0824407596,67729.6651675107,61203.1587022194,69095.5889060508
"1108",1,65817,65279,63237.3931322234,68397.5079761849,61871.593234777,69763.3078736313
"1109",1,65560,66207,62981.0778208104,68140.3502765438,61615.5008900595,69505.9272072947
"1110",1,65854,66449,63275.5310555,68433.9912983953,61910.1691045014,69799.3532493938
"1111",1,66097,67034,63519.154003894,68676.7880827688,62154.0107253027,70041.9313613601
"1112",1,66470,65884,63892.3033843094,69049.2290511163,62527.3476110661,70414.1848243596
"1113",16,66133,68222,65293.8862137967,70591.050036511,63891.8116428622,71993.1246074455
"1114",1,67017,67452,64439.4935812458,69595.6631166676,63074.7379438909,70960.4187540225
"1115",1,67085,67592,64507.6973038089,69663.0055350343,63143.1696399038,71027.5331989393
"1116",1,67181,67597,64604.7385398403,69759.2011415659,63240.4347005436,71123.5049808626
"1117",1,67232,66411,64655.2352236317,69808.8336702657,63291.1601123714,71172.908781526
"1118",14,66731,66871,63931.2808463827,69066.1568555702,62572.1612649735,70425.2764369794
"1119",16,66707,67937,64845.2865833878,70054.5328943609,63466.4823721548,71433.3371055939
"1120",1,67172,67992,64597.2610045099,69748.6451007167,63233.7719964039,71112.1341088228
"1121",1,67414,65732,64838.9842082942,69989.6176747681,63475.6938798771,71352.9080031852
"1122",1,66524,66412,63949.4472685001,69099.8088143999,62586.2289131115,70463.0271697885
"1123",1,66419,66743,63844.5158656065,68993.979659199,62481.5351308999,70356.9603939056
"1124",1,66518,67034,63944.698734273,69093.2861536495,62581.9499618097,70456.0349261128
"1125",1,66695,68037,64121.5625246721,69269.3100281268,62759.0360645244,70631.8364882745
"1126",1,67223,65432,64650.2620863675,69797.5130756267,63287.8670455889,71159.9081164053
"1127",1,66312,66607,63739.1170437835,68886.1821610216,62376.7712003571,70248.528004448
"1128",1,66416,67437,63843.1390843104,68989.3253753765,62481.0258521207,70351.4386075661
"1129",14,66833,67857,64996.5973956379,70201.0560267876,63619.060406707,71578.5930157185
"1130",1,67213,69350,64641.1827378627,69786.0412242712,63279.4209543364,71147.8030077974
"1131",1,68054,69480,65482.3357239628,70627.3157594483,64120.5417683393,71989.1097150718
"1132",1,68504,67864,65932.2929729593,71076.8303413773,64570.6161842311,72438.5071301055
"1133",1,67997,66494,65426.1049368349,70569.836120751,64064.6415322547,71931.2995253312
"1134",1,67160,67930,64588.7192675859,69732.0556178778,63227.3603691533,71093.4145163104
"1135",1,67416,66534,64845.1804939446,69987.7536407607,63484.0236032697,71348.9105314356
"1136",2,66916,73469,70443.7834228515,76072.9586291122,68953.8307470083,77562.9113049554
"1137",1,69767,69621,67192.1364765664,72342.6311488771,65828.8828847452,73705.8847406983
"1138",1,69379,68959,66804.6384700116,71954.241647418,65441.620842638,73317.2592747916
"1139",15,68914,72321,69788.8239674708,75205.2555907562,68355.1811166211,76638.8984416059
"1140",15,70200,67407,64814.4904992545,69750.8697359266,63507.9098398931,71057.450395288
"1141",2,68618,68684,65911.2108729138,71052.167464114,64550.4818586643,72412.8964783635
"1142",15,68461,68989,65736.1492491536,70874.7332179385,64376.0482301232,72234.8342369689
"1143",15,68529,66031,63383.7679716968,68332.5745748012,62073.8979871339,69642.444559364
"1144",15,67252,68845,66782.7633977883,72100.4011369387,65375.2697085174,73507.8948262096
"1145",15,67913,60281,58430.6796326507,63035.9333881048,57211.7425940159,64254.8704267396
"1146",15,64426,63820,61961.028202412,67132.2817195287,60592.2800762705,68501.0298456702
"1147",15,64378,64930,62453.7036530999,67669.2909106066,61073.2210947007,69049.7734690058
"1148",1,64843,66465,62263.8271294935,67423.8272303949,60898.0576027005,68789.5967571879
"1149",15,65734,65625,61828.9584858664,66880.3225427046,60491.9431830253,68217.3378455457
"1150",15,65770,69112,65275.0532645868,70603.9661550906,63864.5752230238,72014.4441966537
"1151",16,67331,72095,69598.2625294647,75144.9162144321,68130.1519809244,76613.0267629725
"1152",1,69381,70874,66799.3277008656,71963.7987336686,65432.3747898811,73330.7516446531
"1153",1,69785,69644,67203.3105434734,72367.3803506436,65836.4638304989,73734.2270636181
"1154",1,69428,68568,66846.8132413938,72009.9939416193,65480.2018608123,73376.6053222008
"1155",1,68792,70041,66211.4247683201,71373.8740376114,64845.0069858125,72740.291820119
"1156",1,69162,69440,66581.7469773693,71743.6480385985,65215.4742967708,73109.920719197
"1157",1,69070,68841,66489.7307601463,71650.7572627667,65123.6895612288,73016.7984616842
"1158",1,68766,67957,66186.5402615914,71346.6865123965,64820.7320512557,72712.4947227323
"1159",1,68238,68903,65658.8078364007,70818.2059746826,64293.1976394887,72183.8161715946
"1160",1,68420,67666,65841.6454171546,71000.2507954001,64476.2450511493,72365.6511614053
"1161",1,67957,67664,65378.3865595561,70536.2259163513,64013.1889471813,71901.4235287262
"1162",1,67746,67129,65167.8161195338,70324.7843273318,63802.8490863703,71689.7513604952
"1163",1,67413,66092,64835.1000473987,69991.2619395177,63470.3464331038,71356.0155538127
"1164",1,66799,66920,64221.9732657268,69377.628027274,62857.3538807861,70742.2474122148
"1165",1,66886,66915,64309.4457719342,69464.2154437841,62945.0606560852,70828.6005596331
"1166",1,66923,68936,64346.8555540686,69500.7375390998,62982.7053947279,70864.8876984405
"1167",1,67839,67028,65262.6879163656,70416.5731383573,63898.5369002532,71780.7241544697
"1168",14,67411,67256,65142.2556110766,70319.8432440724,63771.8309457339,71690.267909415
"1169",1,67317,67319,64741.2855550097,69893.5451083035,63377.5648274099,71257.2658359033
"1170",1,67302,67516,64727.2111028352,69878.5844003545,63363.7249529691,71242.0705502206
"1171",1,67384,66652,64808.9954908727,69959.4931903397,63445.7410978116,71322.7475834008
"1172",1,67037,66309,64462.8167417936,69612.5457394365,63099.7658118151,70975.596669415
"1173",6,66726,64501,62590.4640973451,67614.119053836,61260.782950343,68943.8002008382
"1174",1,65777,65315,63203.1981858244,68352.3561761198,61840.2983923614,69715.2559695829
"1175",1,65702,63799,63128.3732888179,68276.6937473229,61765.695176629,69639.3718595119
"1176",1,64989,66869,62415.0987794724,67563.3274933179,61052.444950628,68925.9813221623
"1177",1,66025,68013,63451.0283942955,68599.147392356,62088.4036054652,69961.7721811862
"1178",1,67006,64961,64432.2233315525,69580.3255100104,63069.602994602,70942.9458469608
"1179",1,66095,65919,63521.8960167248,68670.0271124383,62159.2680258392,70032.6551033239
"1180",1,66103,66918,63530.0569349883,68677.3122589453,62167.6607468845,70039.7084470492
"1181",1,66549,66628,63976.0590972688,69122.577871935,62613.857861986,70484.7791072178
"1182",1,66623,65633,64050.5183943583,69196.156952174,62688.5501384027,70558.1252081297
"1183",1,66214,66001,63641.5524201507,68786.5234356741,62279.7608519669,70148.3150038579
"1184",1,66188,65949,63616.4045284525,68760.5045827871,62254.8434897702,70122.0656214694
"1185",1,66151,66211,63580.1966116029,68723.4287706223,62218.8652909343,70084.7600912909
"1186",1,66249,66489,63678.483833702,68820.8369161365,62317.3851905505,70181.935559288
"1187",1,66416,67290,63845.7483936677,68987.234707097,62484.8791704136,70348.1039303511
"1188",1,66847,66540,64277.4868528404,69418.2613566989,62916.806034199,70778.9421753403
"1189",1,66711,66288,64141.9358871799,69281.8523245609,62781.482185016,70642.3060267247
"1190",15,66537,61478,60027.4597360988,64849.9789143189,58751.0160137746,66126.4226366431
"1191",1,64318,63899,61746.3344704684,66890.1170763639,60384.8574553124,68251.59409152
"1192",15,64371,69232,66506.6373985202,72041.224932549,65041.7205672154,73506.1417638537
"1193",15,66761,62159,60586.720848956,65445.1700581147,59300.7670219045,66731.1238851663
"1194",15,64716,65233,64055.2201233743,69364.7832187597,62649.8636632078,70770.1396789263
"1195",1,65135,65065,62560.2426673974,67710.3479539398,61197.0921397635,69073.4984815738
"1196",15,65249,63998,61437.0575857337,66484.5713259135,60101.0614001519,67820.5675114954
"1197",15,64826,63223,60477.4950626168,65479.4031285751,59153.5699698416,66803.3282213503
"1198",15,64284,66750,64437.1575717512,69813.0670077298,63014.2402959985,71235.9842834825
"1199",1,65590,65347,63015.8185376472,68164.6345346105,61653.0092643512,69527.4438079065
"1200",15,65568,65044,63795.7657945494,69009.196004803,62415.8541720705,70389.1076272819
"1201",15,65422,65869,63169.7407056154,68343.1664378907,61800.4176288515,69712.4895146545
"1202",15,65717,66764,63735.6385897204,68930.14316062,62360.7362813886,70305.0454689518
"1203",1,66247,67733,63674.6715629437,68820.3373196563,62312.6961078749,70182.3127747251
"1204",1,66920,66330,64347.4914201502,69492.7615056501,62985.6206929253,70854.632232875
"1205",1,66610,65403,64037.9862827542,69182.4571767105,62676.3270887531,70544.1163707116
"1206",1,66058,66690,63486.1572960454,68630.0702823601,62124.645771277,69991.5818071285
"1207",1,66372,64864,63800.5704322856,68943.6961522347,62439.2672843371,70304.9993001832
"1208",1,65709,65255,63137.8421884161,68280.5879844641,61776.6396002498,69641.7905726304
"1209",1,65575,66244,63004.0486559538,68145.9664342798,61643.06523084,69506.9498593937
"1210",1,65948,65073,63378.0310248059,68519.1731126933,62017.2529125491,69879.9512249501
"1211",1,65601,65054,63031.5967756092,68172.0330594541,61671.0054783977,69532.6243566655
"1212",1,65431,64303,62861.9851473317,68001.6149811623,61501.6073045453,69361.9928239487
"1213",1,65019,65439,62449.5497488011,67588.5848081817,61089.3293333022,68948.8052236806
"1214",1,65328,64106,62759.1626707672,67897.3649167792,61399.1626876516,69257.3648998949
"1215",1,64878,64228,62309.9084833822,67447.5641966642,60950.053158742,68807.4195213043
"1216",1,64722,64857,62153.717006287,67290.5947577029,60794.0675957145,68650.2441682754
"1217",1,64924,64721,62356.6206187359,67492.6326698986,60997.2003451792,68852.0529434552
"1218",1,64954,64675,62387.0713067431,67522.2233127919,61027.8786733774,68881.4159461575
"1219",1,64945,65326,62378.0711881661,67512.3714908327,61019.1039870684,68871.3386919304
"1220",1,65225,66061,62659.2231721748,67792.6865055611,61300.4775034638,69151.432174272
"1221",1,65678,66931,63111.9897087353,68244.7357952504,61753.4338838035,69603.2916201822
"1222",1,66270,66274,63704.6739819939,68836.8917845768,62346.2579853726,70195.3077811981
"1223",1,66253,66145,63687.6142339435,68818.9650371287,62329.4277182009,70177.1515528713
"1224",1,66188,66234,63623.3502942498,68753.8370868856,62265.3924682855,70111.7949128499
"1225",1,66198,66959,63633.6298235109,68763.2509179982,62275.9011340054,70120.9796075037
"1226",1,66523,67664,63959.5522193394,69088.4324113033,62602.019634886,70445.9649957567
"1227",1,66986,67264,64422.7883646055,69551.0839580511,63065.4105140331,70908.4618086235
"1228",1,67025,67495,64461.535757828,69588.9830620933,63104.3824358389,70946.1363840824
"1229",1,67147,66425,64584.0206494033,69710.6511506374,63227.0835221173,71067.5882779234
"1230",1,66732,68021,64169.479158192,69295.3583312841,62812.7408954527,70652.0965940235
"1231",1,67249,69116,64686.3579778771,69811.7317012835,63329.7534995882,71168.3361795724
"1232",4,67974,69159,66436.096734282,71641.6268692013,65058.2761354348,73019.4474680485
"1233",1,68331,69575,65769.6150274793,70894.3183236167,64413.1880005694,72250.7453505266
"1234",1,68686,67786,66124.1295132579,71248.3040318091,64767.8424453209,72604.5910997461
"1235",1,68062,67847,65500.3750354135,70623.8616753535,64144.2700379469,71979.9666728201
"1236",1,67806,66980,65244.7358625872,70367.370724637,63888.8563171095,71723.2502701147
"1237",1,67307,66297,64746.4490012253,69868.369584565,63390.7585139021,71224.0600718882
"1238",1,66777,66171,64216.7791178711,69338.0588984598,62861.2582407907,70693.5797755402
"1239",1,66478,65883,63918.4142833663,69038.9128947912,62563.1001692739,70394.2270088836
"1240",1,66213,66570,63653.9176395754,68773.6326996249,62298.8109190044,70128.7394201959
"1241",1,66395,67706,63836.349945454,68955.2326393937,62481.4635388841,70310.1190459636
"1242",1,66982,66431,64423.2880465465,69541.6814518138,63068.5311468652,70896.4383514951
"1243",15,66688,65763,64502.8764269464,69650.2389695889,63140.4518597708,71012.6635367645
"1244",15,66258,64366,63400.539726248,68493.4224987743,62052.5350831803,69841.4271418421
"1245",15,65440,70592,67524.4894240553,73019.0593712764,66070.164608163,74473.3841871686
"1246",1,67817,68549,65256.7917765324,70378.4767686338,63901.1636464431,71734.1048987231
"1247",16,68011,66177,63644.6558369451,68624.2498998134,62326.6369040237,69942.2688327349
"1248",15,67055,63520,59340.2961233312,64051.8545101253,58093.2219484169,65298.9286850395
"1249",15,65440,67189,63680.6102556217,68868.5670195808,62307.4410470984,70241.7362281041
"1250",15,66317,66720,64955.4901569604,70174.2521633101,63574.1672933014,71555.575026969
"1251",16,66513,66172,65928.8311259596,71208.7046740065,64531.3330142865,72606.2027856796
"1252",16,66361,63265,62264.4875856347,67261.9375081406,60941.742492153,68584.6826016223
"1253",15,65006,68603,65791.0181969087,71187.4078033474,64362.6801474795,72615.7458527767
"1254",15,66735,63518,61121.3508080822,66001.5258016564,59829.6465132554,67293.2300964831
"1255",1,65291,66737,62728.6044296011,67853.8516438205,61372.0334362713,69210.4226371503
"1256",1,66039,66882,63477.0482184528,68601.8860823623,62120.5855736052,69958.3487272099
"1257",1,66448,65559,63886.3209809115,69010.4550196946,62530.0446273219,70366.7313732842
"1258",1,66054,66907,63493.1145587014,68616.5621442916,62137.0198982967,69972.6568046963
"1259",1,66465,67741,63904.1525901627,69026.9004342572,62548.2431401441,70382.8098842758
"1260",1,67022,65307,64461.8720397831,69584.1135793132,63106.0966004878,70939.8890186085
"1261",16,66210,65065,63727.603744287,68855.9041992594,62370.2246069462,70213.2833366001
"1262",1,65727,66276,63166.7138123468,68288.1568056306,61811.1497354755,69643.7208825019
"1263",1,66035,65658,63475.1910184238,68595.8445702578,62119.8358940823,69951.1996945993
"1264",1,65905,66149,63345.1246365625,68464.9554093903,61989.9872886691,69820.0927572837
"1265",1,66059,66853,63500.1322990996,68619.1229471012,62145.2173188155,69974.0379273853
"1266",1,66440,67477,63881.1825382376,68999.4553346631,62526.4575617885,70354.1803111123
"1267",1,66891,66305,64332.5886204333,69450.2392227399,62978.0283288195,70804.7995143536
"1268",14,66585,67060,64769.4635159704,69945.6880238653,63399.3996480479,71315.7518917879
"1269",1,66776,65746,64218.4209078166,69334.4901649032,62864.2791729994,70688.6318997203
"1270",1,66287,66154,63729.6326102971,68845.0777119541,62375.6560794429,70199.0542428083
"1271",14,66240,65542,63654.8877038949,68767.2234236335,62301.7341767207,70120.3769508077
"1272",1,65948,66708,63391.845172652,68505.6979217855,62038.2901120517,69859.2529823857
"1273",1,66326,67366,63769.5338236757,68882.6599378097,62416.1710917421,70236.0226697433
"1274",1,66790,66462,64233.9600919519,69346.4678588035,62880.7610266576,70699.6669240978
"1275",1,66607,65296,64052.0737733873,69163.7556730752,62699.0933019269,70516.7361445355
"1276",1,66010,66628,63455.2007203665,68566.4012961866,62102.3476476384,69919.2543689148
"1277",1,66319,64981,63764.6901503041,68875.1238330568,62412.0400619096,70227.7739214514
"1278",16,65737,67568,65309.732400347,70591.7164299894,63911.6756779387,71989.7731523977
"1279",1,66605,66201,64050.3711483663,69160.2056328261,62697.8796581797,70512.6971230127
"1280",1,66405,64865,63851.3832528505,68960.4055387297,62499.1067386425,70312.6820529377
"1281",1,65725,65618,63171.5716911404,68280.2532852836,61819.3853525878,69632.4396238362
"1282",1,65740,66031,63186.7981683011,68294.6361317821,61834.8351252965,69646.5991747867
"1283",1,65927,65065,63374.2627687657,68481.2728647766,62022.5188490442,69833.0167844981
"1284",1,65588,66990,63035.2074496455,68141.5307709006,61683.6453082215,69493.0929123247
"1285",1,66276,67074,63723.2521635006,68829.1483959661,62371.8030656507,70180.5974938159
"1286",1,66631,68542,64079.051860452,69184.2391082477,62727.7904195087,70535.500549191
"1287",1,67443,66044,64890.5706622763,69995.6905735092,63539.3270442445,71346.934191541
"1288",1,66722,66873,64169.6700728723,69274.3616691795,62818.5398229534,70625.4919190984
"1289",1,66753,65582,64201.9624494007,69305.8154010934,62851.0541753027,70656.7236751913
"1290",1,66201,66364,63650.0486004103,68753.3503869297,62299.2862109215,70104.1127764185
"1291",1,66289,67911,63738.3637605948,68840.8283547801,62387.8229625315,70191.3691528434
"1292",1,67010,67143,64459.3623851368,69561.5432761568,63108.8966787654,70912.0089825282
"1293",1,67008,67134,64457.3711889496,69558.7138763046,63107.1273416868,70908.9577235675
"1294",16,67004,65520,62523.2026812556,67470.8966942118,61213.6271815165,68780.4721939508
"1295",15,66294,58911,56922.3832507274,61476.693083043,55716.9302540378,62682.1460797326
"1296",15,63053,62569,62646.9722148646,67939.4059343887,61246.1496266179,69340.2285226353
"1297",16,63158,63139,61262.1077483893,66427.7046918049,59894.8568268671,67794.9556133271
"1298",15,63451,68679,66264.1628362173,71823.6782773376,64792.6479864617,73295.1931270933
"1299",15,66024,65739,62536.7565160089,67575.9534707914,61202.9616505499,68909.7483362504
"1300",15,65913,67316,63789.4291187819,68937.7000336178,62426.76412001,70300.3650323896
"1301",15,66556,65610,62676.7125836825,67683.8905858643,61351.3926230465,69009.2105465003
"1302",15,66102,68509,64596.7721619466,69793.5327427131,63221.272723873,71169.0321807868
"1303",15,67169,63191,61405.9847303918,66264.8497661091,60119.9208406986,67550.9136558023
"1304",15,65324,54430,52501.3941868932,56779.9548381741,51368.9275896476,57912.4214354197
"1305",1,60591,60198,58021.745957095,63161.0309466165,56661.4593890836,64521.3175146279
"1306",1,60957,60896,58388.3042884533,63526.7799625797,57028.2319332875,64886.8523177455
"1307",1,61420,61825,58852.0462107086,63989.6767532379,57492.1975483643,65349.5254155822
"1308",1,62034,60948,59466.0933288752,64602.91401402,58106.4590228323,65962.548320063
"1309",1,61916,61697,59347.9342950914,64484.1599191068,57988.4574922153,65843.6367219829
"1310",1,62184,62386,59616.433098588,64751.8261251914,58257.176670935,66111.0825528444
"1311",1,62603,61642,60036.4909850955,65171.0498712263,58677.4553410891,66530.0855152327
"1312",1,62458,61404,59891.6806274007,65025.5921965393,58532.8163178526,66384.4565060874
"1313",1,62278,63617,59712.1568365577,64845.4610747405,58353.4532778035,66204.1646334948
"1314",1,63168,64306,60602.5008306589,65735.3371354782,59243.9211263844,67093.9168397527
"1315",1,63877,62260,61311.3476351595,66443.6127193979,59952.91912384,67802.0412307175
"1316",1,63292,63506,60726.8887451456,65858.8625044006,59368.5373428913,67217.2139066549
"1317",16,63571,61692,60580.3884425676,65675.7621934315,59231.7244773605,67024.4261586386
"1318",1,62892,63685,60326.8943957588,65457.939223403,58968.7888668498,66816.044752312
"1319",16,63456,66681,63019.9935628908,68329.6644642538,61614.6085682056,69735.0494589389
"1320",1,65037,64436,62471.6748332522,67603.343093503,61113.4042916999,68961.6136350553
"1321",1,64769,64238,62204.4999456915,67335.4050700585,60846.4313940064,68693.4736217437
"1322",6,64559,66382,63198.2681290038,68428.041637104,61814.0306968874,69812.2790692204
"1323",1,65409,64864,62844.0112684788,67973.9918981082,61486.1874157695,69331.8157508175
"1324",1,65129,65863,62564.7838817223,67693.9890287504,61207.1652868589,69051.6076236138
"1325",14,65442,66983,63938.3847290237,69153.3017276312,62558.0795774387,70533.6068792161
"1326",1,66083,66523,63519.0826426432,68647.2190420341,62161.7469281919,70004.5547564854
"1327",1,66176,65519,63613.0100201317,68740.3496665349,62255.8851934575,70097.4744932091
"1328",1,65778,66512,63215.1475726663,68341.7415603488,61858.2201099335,69698.6690230816
"1329",1,66036,67242,63473.4014975868,68599.2711458514,62116.665755917,69956.0068875212
"1330",1,66479,66293,63917.2866002104,69042.6231455414,62560.6919623636,70399.2177833882
"1331",1,66267,67047,63705.3569195273,68829.8655022112,62348.9814301555,70186.240991583
"1332",1,66506,66029,63944.3069237776,69068.1068277513,62588.1190103297,70424.2947411992
"1333",1,66169,64858,63607.5260114904,68730.5391554315,62251.5463408443,70086.5188260776
"1334",14,65498,68502,64128.6255792107,69348.1255780973,62747.1073807266,70729.6437765815
"1335",1,66801,66637,64239.5957004828,69363.1794183518,62883.4650080404,70719.3101107942
"1336",1,66580,66374,64019.1755962657,69141.9312793945,62663.2640713801,70497.84280428
"1337",1,66365,68300,63804.9994726162,68926.9308065479,62449.3061397832,70282.6241393809
"1338",1,67120,67004,64559.5624593291,69681.4397960441,63203.883418696,71037.1188366772
"1339",1,66899,66912,64339.2916107195,69460.3391691449,62983.8321991329,70815.7985807316
"1340",1,66761,66432,64201.1876768658,69321.4030435006,62845.9485331408,70676.6421872256
"1341",1,66488,66587,63929.0713543127,69048.4776100049,62574.0463693177,70403.5025949998
"1342",1,66434,66561,63875.0161205581,68993.5929411091,62520.2106737838,70348.3983878834
"1343",1,66400,65305,63841.2207644937,68958.969926298,62486.6343857567,70313.556305035
"1344",1,65831,65815,63273.2945594419,68390.4631630132,61918.8618451869,69744.8958772681
"1345",1,65796,66385,63238.0954519869,68354.4338872986,61883.8824699973,69708.6468692882
"1346",16,66032,65338,63323.2475305741,68426.6542757099,61972.4573602176,69777.4444460665
"1347",15,65679,66845,64333.1996897712,69546.174113604,62953.4087066706,70925.9650967046
"1348",1,66182,67493,63625.6885411966,68739.9933470195,62272.0138284183,70093.6680597979
"1349",16,66702,63763,60833.0205260551,65682.7990311318,59549.3616957437,66966.4578614432
"1350",15,65298,67920,65762.6575710853,71123.8135361561,64343.6453031982,72542.8258040432
"1351",15,66483,66375,64468.5986590724,69627.4120501931,63103.1432353848,70992.8674738806
"1352",1,66351,65621,63794.2154701334,68908.7903263847,62440.4692793243,70262.5365171938
"1353",15,65960,73113,70755.5563102808,76462.4369103302,69245.0362590832,77972.9569615279
"1354",15,69079,70158,67948.2647318243,73182.1257984401,66562.9453883221,74567.4451419423
"1355",15,69229,66967,63586.6595158482,68472.9567829917,62293.3347530927,69766.2815457471
"1356",15,67897,68214,64799.3300257792,69880.5141621708,63454.4218246543,71225.4223632957
"1357",9,67838,67226,63562.3603015864,68550.2438507622,62242.1472741746,69870.456878174
"1358",15,67380,64683,62068.4428842644,66972.7638564262,60770.34753496,68270.8592057306
"1359",1,66051,66344,63490.5604428736,68612.9766468997,62134.7387726788,69968.7983170944
"1360",1,66171,67195,63610.7644331593,68732.3711462645,62255.1570222689,70087.9785571549
"1361",1,66601,67095,64041.4391690218,69162.4360361034,62685.9931746233,70517.8820305018
"1362",1,66757,65275,64197.8596622327,69318.080718826,62842.6190124666,70673.3213685921
"1363",1,66030,65788,63470.6240993863,68590.473781444,62115.4817465221,69945.6161343082
"1364",1,65920,66425,63361.3067723455,68480.343034621,62006.3797186924,69835.2700882741
"1365",1,66150,66578,63591.3300982194,68709.5938105659,62236.6075261807,70064.3163826045
"1366",1,66324,68286,63765.3990835432,68882.8759347279,62410.8847810734,70237.3902371976
"1367",1,67157,67419,64598.3934458337,69715.8425559793,63243.8864859734,71070.3495158396
"1368",1,67162,65462,64604.179721616,69720.8190612566,63249.8870950615,71075.1116878111
"1369",1,66306,65600,63747.8053574912,68864.2176560797,62393.5728250732,70218.4501884977
"1370",1,65972,64576,63414.3087431055,68530.0005544141,62060.266912151,69884.0423853685
"1371",1,65366,66630,62809.2349764423,67924.5063562523,61455.3044269835,69278.4369057111
"1372",1,65990,65251,63433.2868186847,68548.0648039733,62079.4868628671,69901.8647597908
"1373",1,65671,65257,63113.9925003023,68228.0608375849,61760.3803769658,69581.6729609213
"1374",1,65525,66039,62968.6358472259,68081.917525801,61615.231939872,69435.3214331549
"1375",1,65801,65476,63244.7883229734,68357.3029202778,61891.5874497675,69710.5037934837
"1376",14,65679,65425,63171.4391467966,68286.9960098928,61817.4330344764,69641.002122213
"1377",1,65600,63758,63045.2019696463,68156.109585341,61692.4264387794,69508.8851162078
"1378",14,64829,62844,60895.7490094779,65893.4396977953,59572.9401891353,67216.2485181379
"1379",1,64067,64347,61511.9324421795,66622.7130288451,60159.1905338656,67975.454937159
"1380",2,64373,56909,55118.5906291686,59674.7325607699,53912.6527050903,60880.6704848481
"1381",1,61231,61364,58670.7150366007,63791.3465275558,57315.3657514212,65146.6958127353
"1382",1,61733,62463,59174.021526996,64293.8354706868,57818.8886335061,65648.9683641767
"1383",14,62441,60514,59637.3274211457,64735.5279941486,58287.9152413147,66084.9401739797
"1384",1,61898,62590,59338.7547939783,64457.7998993899,57983.8253996885,65812.7292936798
"1385",1,62555,61382,59996.0808435516,65114.4037380648,58641.3426069396,66469.1419746768
"1386",14,62317,63209,59365.0684421099,64449.1324592666,58019.397982591,65794.8029187855
"1387",1,63006,62578,60448.2541835089,65565.3838016516,59093.8317880737,66919.8061970869
"1388",1,63040,64690,60482.7764252867,65599.1251690399,59128.5607148174,66953.3408795091
"1389",1,63982,64855,61424.7909976611,66540.878447074,60070.6444476261,67895.024997109
"1390",1,64487,64620,61929.9790059992,67045.4041657964,60576.0077534365,68399.375418359
"1391",1,64615,65451,62057.8977633536,67172.5087352026,60704.1420133233,68526.264485233
"1392",1,65038,63912,62481.9635902402,67595.9002086962,61128.3863307712,68949.4774681652
"1393",1,64555,64639,61999.2514898713,67112.6320991826,60645.8213971332,68466.0621919207
"1394",1,64651,64439,62095.5253153117,67208.0906404244,60742.311015266,68561.3049404701
"1395",1,64606,65100,62050.8457856802,67162.6042972874,60697.8450362697,68515.6050466979
"1396",1,64875,64992,62320.3203927738,67431.3126197613,60967.5224666505,68784.1105458846
"1397",1,64951,64371,62396.7697755426,67506.9492329559,61044.1869765308,68859.5320319677
"1398",15,64712,62542,59585.4889542161,64483.4416999004,58289.0791726429,65779.8514814736
"1399",15,63795,65079,61217.6492734016,66325.2935267296,59865.7375023774,67677.2052977538
"1400",1,64486,65985,61932.3015078658,67041.4097881114,60580.0022323239,68393.7090636534
"1401",15,65203,70137,67727.9265418754,73250.8265189329,66266.1032200361,74712.6498407722
"1402",15,67366,66808,63446.000168816,68451.2846133565,62121.1814026128,69776.1033795597
"1403",15,66900,75376,71306.0632328883,76971.3234348189,69806.559435631,78470.8272320763
"1404",15,70477,75467,72707.3550249566,78195.1196606163,71254.831466229,79647.6432193439
"1405",15,72204,69225,66868.954129037,71795.0937471273,65565.0837329996,73098.9641431647
"1406",15,70218,67305,66150.5747077543,71167.8812808007,64822.5738763497,72495.8821122053
"1407",1,68465,66365,65898.9701978408,71031.1139988688,64540.5737882479,72389.5104084617
"1408",15,67249,67823,64963.8205499296,70118.25944402,63599.522985665,71482.5570082847
"1409",15,67350,68995,66578.8940506024,71852.4913672564,65183.0571570323,73248.3282608264
"1410",15,67920,67043,65243.6414233274,70366.1488855733,63887.7955985409,71721.9947103598
"1411",1,67319,66987,64754.4999081594,69885.0484209913,63396.5257458459,71243.0225833047
"1412",1,67024,66200,64459.2033749102,69588.9597947992,63101.4388669345,70946.7243027749
"1413",1,66542,66546,63978.1631864973,69107.2430849421,62620.5777429314,70464.828528508
"1414",1,66477,66740,63913.6277669933,69041.893748564,62556.2577542107,70399.2637613466
"1415",1,66535,65269,63971.8078717867,69099.2742883763,62614.6494910709,70456.4326690921
