"","Event","Mean","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"93",1,64358,63903,61593.1822877045,67123.4541322702,60129.4077503998,68587.2286695749
"94",1,64155,64365,61393.4254722941,66922.2528991972,59930.0332492509,68385.6451222404
"95",1,64267,62762,61505.3070414724,67032.6460671055,60042.3087744482,68495.6443341296
"96",1,63602,64267,60845.3110943068,66371.8665765628,59382.5202186871,67834.6574521826
"97",1,63959,62797,61200.0484252183,66725.238643926,59737.6189130314,68187.6681561128
"98",15,63476,65632,64000.3676159485,69823.3545408517,62459.1160769113,71364.6060798888
"99",1,64498,63917,61742.2115281262,67266.3413724901,60280.0626800744,68728.4902205419
"100",15,64225,65310,60578.9985162649,66021.977880923,59138.3289027286,67462.6474944594
"101",15,64708,67753,63896.0500097673,69590.7630999071,62388.7505039043,71098.0626057702
"102",15,66024,61075,59028.856711745,64181.8243861248,57664.9485558154,65545.7325420545
"103",15,63693,69013,66232.8215736573,72243.0460972192,64642.0112358764,73833.8564350002
"104",15,66094,66738,64280.84363389,69901.3474293459,62793.1861418451,71389.0049213908
"105",15,66234,62167,58940.1220522194,64080.9173219576,57579.4357371817,65441.6036369954
"106",1,64295,64029,61528.268909416,67067.8081096673,60062.041451231,68534.0355678521
"107",15,64190,63742,61666.207451889,67226.2098747737,60194.5637058464,68697.8536208163
"108",15,64008,57869,56090.2159078573,61160.7481954884,54748.1270807938,62502.8370225519
"109",15,61341,60907,59499.3719940566,65134.6154424778,58007.8131515347,66626.1742849996
"110",15,61397,63868,59657.258806451,65300.3312890309,58163.6277437606,66793.9623517212
"111",1,62727,64155,59955.1105278866,65501.335895559,58487.1133480862,66969.3330753594
"112",1,63483,62664,60711.7877934013,66257.1662198996,59244.0147853884,67724.9392279125
"113",1,63182,63693,60413.9215289217,65958.0179508647,58946.4878470175,67425.4516327689
"114",1,63490,63728,60722.2522126873,66264.9307458144,59255.193823283,67731.9891352187
"115",1,63651,63455,60883.6940795763,66424.8944054872,59417.026947988,67891.5615370755
"116",1,63609,63511,60840.0744914868,66379.7907195997,59373.8001768573,67846.0650342292
"117",1,63609,64904,60842.9396547421,66381.1636522331,59377.0603097,67847.0429972752
"118",13,64218,64820,60352.3216197682,65790.2020723517,58913.0016067349,67229.5220853852
"119",1,64477,63091,61711.2008989507,67247.0944777644,60245.9383784728,68712.3569982422
"120",1,63840,62902,61073.9380172903,66608.9522703116,59608.9082402908,68073.9820473111
"121",1,63448,62993,60686.5669543101,66220.367390147,59221.8584553124,67685.0758891448
"122",3,63308,63357,59423.3892906409,64853.5062102798,57986.1241606517,66290.771340269
"123",1,63392,63840,60631.9938757778,66162.8885751204,59168.0544787721,67626.8279721261
"124",1,63644,65051,60885.9155944754,66415.3911333152,59422.3518265647,67878.9549012259
"125",1,64302,65051,61538.2117000418,67066.8303954065,60074.8747248995,68530.1673705489
"126",1,64610,62755,61849.4341757351,67376.7488411994,60386.4423564581,68839.7406604763
"127",14,63749,62363,59130.6775123415,64489.2249213864,57712.3556875279,65907.5467462001
"128",1,63168,62426,60407.8765640587,65933.9371080358,58945.216690688,67396.5969814065
"129",1,62916,62664,60156.8885296434,65681.6440378615,58694.5740783729,67143.9584891321
"130",1,62895,65289,60140.3342670932,65663.6245874212,58678.4076276312,67125.5512268833
"131",1,64043,64855,61283.9775432695,66807.6105943537,59821.960188456,68269.6279491673
"132",1,64393,64120,61637.368680456,67159.7280863298,60175.6884391662,68621.4083276196
"133",1,64239,63084,61483.8657970324,67004.7781166082,60022.5685763491,68466.0753372915
"134",1,63714,61887,60956.439564473,66476.2998862159,59495.4207907964,67937.3186598925
"135",1,62937,63693,60177.8822634546,65697.3262465994,58716.9736879483,67158.2348221057
"136",1,63357,64799,60600.9715785122,66119.1293079455,59140.4034537983,67579.6974326594
"137",1,64043,64561,61286.7074174391,66804.0532555434,59826.3541873793,68264.4064856033
"138",1,64260,63574,61508.5856701699,67024.544112653,60048.5996615487,68484.5301212741
"139",1,63938,63567,61181.217115152,66695.8563630258,59721.5802762522,68155.4932019256
"140",1,63777,63273,61022.8641995597,66536.0738829525,59563.6057435216,67995.3323389906
"141",1,63574,64673,60818.2255189791,66330.048142726,59359.3341954525,67788.9394662526
"142",1,64085,63525,61335.6415928028,66846.3849384909,59877.0359369224,68304.9905943712
"143",1,63826,62902,61077.7698065922,66587.1440908052,59619.5265193953,68045.3873780021
"144",1,63434,64778,60681.3883779802,66189.5760134808,59223.4591777249,67647.5052137361
"145",1,64064,63357,61316.2658570578,66823.5613772916,59858.5727854501,68281.2544488992
"146",1,63742,65247,60994.6989929967,66500.692302295,59537.3505958035,67958.0406994882
"147",1,64421,63385,61671.0344245073,67176.2793091756,60213.8841233476,68633.4296103353
"148",8,63924,49336,45699.8740604459,49811.5214379313,44611.5867381052,50899.808760272
"149",1,57512,57533,54733.9280934592,60303.5662489455,53259.7339230564,61777.7604193483
"150",16,58058,62146,55532.121828268,61125.8319687951,54051.5561882963,62606.3976087668
"151",15,60340,50771,50534.0097770073,55426.0006451536,49239.1780090977,56720.8324130632
"152",15,56420,58114,52726.7395839019,58231.5205360746,51269.7120782561,59688.5480417204
"153",15,57743,59024,56656.9906739466,62429.664669716,55129.05616283,63957.5991808326
"154",15,58765,56469,54015.6198751401,59417.7107345137,52585.7727952126,60847.5578144412
"155",15,57134,58576,56158.9352556294,62018.0213551239,54608.1288422442,63568.8277685091
"156",15,57883,58737,55283.027962864,60971.9256163739,53777.2677100975,62477.6858691403
"157",1,58177,56980,55348.9349403173,61012.651990897,53849.8395905502,62511.7473406642
"158",15,57596,52185,51500.8160689028,56825.6712716588,50091.4120324108,58235.0753081508
"159",15,55181,56994,53994.5100389274,59842.6757328584,52446.5940822956,61390.5916894902
"160",7,56322,56553,53962.4581745235,59682.2989887692,52448.5077618406,61196.2494014521
"161",15,56280,56735,53290.8283173774,58942.3261631001,51794.9671957708,60438.1872847066
"162",1,56490,58310,53662.4580742845,59329.127634335,52162.5812424661,60829.0044661534
"163",1,57295,58401,54466.7059744399,60132.9013618165,52966.954648547,61632.6526877093
"164",1,57701,57064,54869.0223327357,60534.081451177,53369.5717590629,62033.5320248498
"165",1,57351,57085,54525.2054826596,60188.9005026991,53026.1159640241,61687.9900213345
"166",1,57274,57645,54445.6034446134,60107.8415537219,52946.8995470078,61606.5454513275
"167",1,57449,58072,54625.5467688099,60286.3318896763,53127.227453961,61784.6512045251
"168",1,57715,57176,54885.5619752742,60544.9764678492,53387.6054438201,62042.9329993033
"169",1,57428,57561,54605.5771501866,60263.595668798,53107.9901107213,61761.1827082634
"170",1,57526,58492,54700.2373765061,60356.7777963157,53203.0415661613,61853.9736066606
"171",1,57953,58758,55130.448758197,60785.795856085,53633.5688010855,62282.6758131965
"172",1,58268,59143,55442.4442158692,61096.5007781281,53945.9058429052,62593.0391510922
"173",1,58625,59164,55803.4124038703,61456.2209143143,54307.2043702674,62952.4289479172
"174",1,58828,57743,56002.7620898855,61654.1817489598,54506.9216630347,63150.0221758106
"175",1,58303,58233,55480.0192318125,61130.3235231268,53984.4740249749,62625.8687299643
"176",1,58338,59360,55515.1332370596,61163.9614207963,54019.9787322973,62659.1159255587
"177",1,58800,60417,55979.119807403,61626.7873139348,54484.2725153394,63121.6346059983
"178",1,59479,61285,56659.8974911953,62306.8816731827,55165.2310642134,63801.5481001646
"179",14,60221,60739,57141.2659159432,62762.3705791028,55653.449383824,64250.1871112219
"180",1,60361,60417,57541.8544859261,63186.9557824074,56047.6864286335,64681.1238397
"181",1,60368,60193,57548.4159521047,63192.0479068551,56054.6368060759,64685.8270528839
"182",1,60284,58849,57466.8609042182,63109.0287911082,55973.4692735441,64602.4204217823
"183",1,59633,59395,56816.7183127719,62458.0277094257,55323.5539107374,63951.1921114602
"184",1,59605,57281,56790.21990731,62430.0761561683,55297.4401302634,63922.8559332149
"185",1,58541,58590,55725.2844134484,61365.3025566526,54232.461785557,62858.1251845441
"186",1,58702,59976,55883.5129015826,61522.0651053229,54391.0782844293,63014.4997224761
"187",1,59269,57176,56451.1773420282,62088.7570103276,54959.0001394568,63580.9342128989
"188",1,58233,58338,55415.8465116756,61053.328242151,53923.6952316804,62545.4795221462
"189",1,58415,58051,55597.349264497,61233.3708755331,54105.5844547726,62725.1356852576
"190",1,58219,56987,55407.2568514218,61041.8538124461,53915.8691237776,62533.2415400903
"191",1,57680,57953,54864.2388988275,60497.8610171237,53373.1091964673,61988.9907194839
"192",1,57869,57834,55059.1593035649,60691.3442662548,53568.4099933159,62182.0935765038
"193",1,57827,58121,55014.8500576178,60645.576774068,53524.4867218335,62135.9401098524
"194",1,57967,57631,55155.2220807403,60784.5126035344,53665.2388824544,62274.4958018203
"195",16,57792,57708,55629.4878131445,61323.5897001855,54122.3500829696,62830.7274303603
"196",1,57778,59080,54965.2084633842,60591.6240972587,53475.9862022305,62080.8463584123
"197",1,58373,60578,55564.7516242033,61190.2261413313,54075.7784616055,62679.199303929
"198",1,59304,59185,56497.8444577577,62123.3126326265,55008.8729738546,63612.2841165296
"199",1,59129,60452,56321.0027975841,61945.0240407213,54832.4142933762,63433.6125449291
"200",1,59759,58919,56952.0351486334,62575.1399145099,55463.6892213036,64063.4858418397
"201",1,59290,61537,56483.3680964154,62105.2212772827,54995.3534436267,63593.2359300715
"202",15,60382,63441,60600.8046850817,66518.3571762879,59034.5231525919,68084.6387087777
"203",16,61642,63329,59786.0771221944,65500.6077766838,58273.5322238982,67013.1526749799
"204",3,62272,58177,56371.74813173,61702.2588084566,54960.8471816998,63113.1597584869
"205",15,60298,55384,54004.3963629682,59289.7421698671,52605.4498318693,60688.6887009659
"206",1,58191,59017,55410.4636194339,60977.3401243236,53937.0004137897,62450.8033299676
"207",5,58716,53522,51678.1922339839,56819.8546230211,50317.2764063316,58180.7704506734
"208",15,56567,57603,54917.2551863811,60606.8068939546,53411.3218159614,62112.7402643744
"209",15,57309,56784,54382.780496013,59939.5042527807,52912.004560471,61410.2801883227
"210",16,57302,58030,55086.2531850086,60714.2973187969,53596.5998859649,62203.9506178406
"211",15,57834,57246,55046.0807934852,60614.2179970993,53572.2839010453,62088.0148895394
"212",15,57743,56469,54056.1161568229,59531.4954365069,52606.8708038006,60980.7407895293
"213",15,57358,63581,59712.1903878557,65802.0843917792,58100.2928124071,67413.9819672279
"214",15,60270,57701,55578.2735677968,60970.1100022772,54151.1406701871,62397.2428998869
"215",16,59115,61089,58841.7630594137,64667.4921769094,57299.7857058404,66209.4695304827
"216",1,60032,58009,57245.7882508314,62822.7338186836,55769.6599252088,64298.8621443062
"217",1,59143,58716,56354.8991307466,61931.66054774,54878.8195469121,63407.7401315744
"218",1,59010,59843,56226.8826662024,61802.2702328387,54751.1667185918,63277.9861804493
"219",1,59437,59500,56650.5196043227,62224.690952301,55175.1255703455,63700.0849862782
"220",16,59493,63945,60397.1338687528,66332.3825414528,58826.1684399544,67903.3479702511
"221",1,61446,60830,58663.2137743163,64240.4679186136,57187.0037734424,65716.6779194875
"222",1,61047,61999,58265.9735941513,63841.9296766806,56790.1071694734,65317.7961013584
"223",4,61369,63287,59239.2365960996,64876.2885747038,57747.1990645537,66368.3261062498
"224",1,62090,61565,59302.8345964027,64877.3003079937,57827.3626490836,66352.7722553128
"225",1,61698,59675,58913.1240416212,64486.2501090218,57438.0066767007,65961.3674739423
"226",1,60683,61159,57899.0641476339,63472.0069183297,56423.9952984205,64947.0757675431
"227",1,60837,62069,58053.4486664168,63625.0417473494,56578.7370585044,65099.7533552618
"228",14,61313,61201,58630.7327885304,64211.0508725167,57153.7118118081,65688.0718492389
"229",14,61166,59031,56789.3812496291,62206.3045183016,55355.6082681062,63640.0774998246
"230",1,60151,58793,57371.6033465085,62940.7734644695,55897.5330581555,64414.8437528225
"231",1,59556,57729,56777.9121820172,62346.226300113,55304.0684631425,63820.0700189877
"232",1,58807,58555,56025.092726062,61593.0028571609,54551.3559360862,63066.7396471366
"233",1,58793,57526,56015.3497449458,61581.8694312826,54541.9809834677,63055.2381927607
"234",1,58338,57750,55561.5594025178,61127.1547143403,54088.4353081943,62600.2788086638
"235",1,58212,57603,55434.6504962812,60998.9497347446,53961.8694518539,62471.730779172
"236",1,58086,57477,55307.5709183942,60870.5663300454,53835.134976078,62343.0022723615
"237",1,57967,57729,55186.8606030908,60748.5615605114,53714.7672821132,62220.6548814889
"238",1,58009,57666,55234.6328588935,60794.9431772879,53762.9076178321,62266.6684183492
"239",14,58002,59360,55033.8070167621,60573.2395278445,53567.6077974944,62039.4387471121
"240",1,58737,57687,55958.6796324077,61516.7492417301,54487.5474712125,62987.8814029253
"241",1,58359,58373,55581.3868614297,61138.3905911163,54110.5368215323,62609.2406310136
"242",1,58471,59738,55695.4886918248,61251.0861394211,54225.0108723127,62721.5639589332
"243",14,59115,59493,56760.4125342495,62356.5288052837,55279.2100300027,63837.7313095306
"244",1,59325,60879,56549.0863945108,62102.388319278,55079.2161631898,63572.258550599
"245",16,60025,60151,57398.2345244852,62965.2589004152,55924.7321797409,64438.7612451594
"246",1,60046,60998,57277.3096639159,62828.5337407017,55807.9894057343,64297.8539988833
"247",1,60431,60711,57657.5755843066,63207.6646208494,56188.5557531299,64676.6844520262
"248",1,60494,60879,57720.4438172562,63269.1579399832,56251.787903784,64737.8138534555
"249",1,60599,61082,57826.3130256733,63373.6759697376,56358.0147475899,64841.9742478209
"250",1,60739,60494,57966.9526641075,63512.9887076744,56499.0055953708,64980.9357764111
"251",1,60557,59227,57787.521073756,63332.1767948309,56319.9393543138,64799.7585142731
"252",1,59913,59850,57141.7488089963,62685.5545977367,55674.3920530541,64152.9113536789
"253",1,59871,57288,57104.9740394434,62647.3762674898,55637.9887835762,64114.361523357
"254",15,58744,57680,54810.4153974737,60238.3219878896,53373.7353062904,61675.0020790729
"255",15,58359,60046,57545.0694724456,63281.7948333815,56026.6499902099,64800.2143156172
"256",15,59199,56175,54432.0625660997,59777.0379807026,53017.333031221,61191.7675155814
"257",15,57715,59038,54454.5387221598,60018.5940585503,52981.8222347116,61491.3105459986
"258",15,58499,55300,51595.7144298564,56792.3275770259,50220.2540150987,58167.7879917837
"259",15,56931,65016,58911.616552654,65019.1595713155,57295.0475651828,66635.7285587866
"260",15,60781,60823,56496.6054337985,61912.0720610201,55063.2180019783,63345.4594928404
"261",1,60704,58723,57927.7629037114,63486.3899053124,56456.4832096918,64957.669599332
"262",1,59759,58527,56985.1179303144,62543.5201846081,55513.8977233137,64014.7403916088
"263",1,59220,57932,56442.1381690576,61999.6005608211,54971.1667286419,63470.5720012369
"264",4,58695,62202,57909.7112982323,63664.0855575557,56386.6204347704,65187.1764210176
"265",1,60277,58058,57502.131834654,63060.9316283318,56030.8064053344,64532.2570576514
"266",15,59269,57344,55828.58146941,61322.1362950414,54374.5253399725,62776.1924244789
"267",1,58464,59829,55689.8985468146,61248.4819506337,54218.6303924308,62719.7501050176
"268",1,59143,59206,56365.2410806055,61922.9797550535,54894.1965125804,63394.0243230787
"269",1,59199,58569,56427.2464344399,61983.6013118363,54956.5681353698,63454.2796109064
"270",1,58954,60025,56183.3517254033,61738.4396475668,54713.0087691268,63208.7826038434
"271",1,59465,57799,56689.6317078533,62243.6700128322,55219.5665684639,63713.7351522216
"272",1,58751,58821,55979.0661376993,61532.5408933864,54509.1501607971,63002.4568702886
"273",1,58842,58499,56069.9893481603,61622.0848118553,54600.4384477959,63091.6357122197
"274",1,58744,59262,55975.0494369058,61525.8005478318,54505.8543652254,62994.9956195122
"275",1,59024,56763,56255.8300380798,61805.2748620702,54786.9807196659,63274.1241804841
"276",1,58086,57638,55315.2450178105,60864.8332780527,53846.3577341139,62333.7205617493
"277",1,58002,57750,55230.025551931,60778.3006756372,53761.4858344806,62246.8403930876
"278",16,58002,59444,56730.6411019566,62427.8260560021,55222.6873332387,63935.7798247199
"279",1,58730,58037,55963.7234754069,61509.8561346425,54495.7508340475,62977.828776002
"280",1,58485,58037,55713.6312351651,61258.5364224822,54245.9834859972,62726.1841716501
"281",16,58359,59773,56152.3784290626,61752.1531004721,54670.2076047284,63234.3239248064
"282",1,59045,58289,56274.4985564997,61817.2980917835,54807.4081397592,63284.3885085241
"283",14,58737,61964,57382.1337948813,63063.5769679859,55878.3466238933,64567.3641389739
"284",1,60172,60921,57400.6612619096,62943.9359510769,55933.4450795331,64411.1521334534
"285",1,60424,61313,57656.4148004256,63198.4738705028,56189.5203729864,64665.368297942
"286",16,60718,64029,59975.7561723991,65710.0673302491,58457.9756911211,67227.8478115272
"287",1,62188,62594,59383.9923879633,64995.0963502443,57898.822881472,66480.2658567356
"288",1,62216,61222,59415.4934365105,65025.2593297561,57930.6780954993,66510.0746707673
"289",1,61495,62013,58729.0096293802,64269.3242265691,57262.5769360233,65735.7569199261
"290",1,61929,62538,59130.2855308917,64737.5852561462,57646.1229451178,66221.74784192
"291",1,62181,61523,59381.5463683886,64987.5690077784,57897.7218068247,66471.3935693424
"292",1,61859,61705,59057.6974135994,64662.4646887116,57574.2051268886,66145.9569754225
"293",16,61824,60368,57035.1003911797,62449.3477519347,55602.035679699,63882.4124634154
"294",16,60851,60648,60236.567666333,65975.8892088107,58717.4610163519,67494.9958587918
"295",1,60676,61999,57910.4807498904,63443.3527032404,56446.018005362,64907.8154477688
"296",5,61460,59633,54988.1756269887,60237.433182692,53598.7810789896,61626.8277306911
"297",14,60578,60669,56617.1088718623,62103.7627395504,55164.8793156574,63555.9922957553
"298",1,60725,61467,57928.0915506577,63526.5441203016,56446.2706655226,65008.3650054368
"299",1,61033,59584,58234.8546307061,63832.0895717896,56753.3560323829,65313.5881701128
"300",1,60347,59920,57548.9602238777,63145.4274615251,56067.6648243797,64626.722861023
"301",1,60235,59255,57437.4705727171,63032.6172963789,55956.5246921583,64513.5631769377
"302",1,59794,59143,56998.0415328861,62592.0927922542,55517.3856042112,64072.7487209291
"303",1,59549,60018,56752.7871815875,62345.5898324351,55272.4617396247,63825.9152743979
"304",1,59780,60102,56987.4635593467,62578.9590259278,55507.4841081595,64058.938477115
"305",1,59892,58058,57103.4187902798,62693.5741749672,55623.7940373442,64173.1989279028
"306",15,59052,57820,55439.9906521628,60948.1040777944,53982.0810940734,62406.0136358839
"307",15,58590,60781,58608.4096697046,64478.669391406,57054.6457771692,66032.4332839415
"308",15,59619,58394,56721.7528089524,62299.9649477787,55245.2892422435,63776.4285144877
"309",15,58947,60585,56793.1673482095,62444.7705397186,55297.2783432577,63940.6595446704
"310",15,59773,57974,54040.7103674626,59339.5198511481,52638.2002163804,60742.0300022303
"311",13,58856,58961,55299.8345705999,60810.2895254648,53841.3052471596,62268.8188489051
"312",15,59017,59668,56788.8791672589,62430.2386576227,55295.7015062202,63923.4163186614
"313",15,59276,60613,56361.7063971391,61933.4044728001,54886.9669988009,63408.1438711384
"314",15,59850,62356,59785.151456825,65634.752111299,58236.8556890801,67183.0478790439
"315",1,60921,62461,58132.1765097687,63716.0335099129,56654.2188385209,65193.9911811607
"316",1,61502,60781,58716.4911732277,64299.6651818497,57238.714278916,65777.4420761615
"317",15,61124,61775,60281.0976702934,66049.1242780236,58754.3932484867,67575.8286998303
"318",15,61467,58289,56533.5197732699,61910.2766941984,55110.3781818008,63333.4182856675
"319",1,59983,61789,57198.7226082745,62780.9849480759,55721.1870181235,64258.520538227
"320",1,60963,60025,58177.9938995509,63759.824228542,56700.5726557542,65237.2454723387
"321",1,60410,58793,57626.6146218486,63207.3432995887,56149.4849675245,64684.4729539128
"322",1,59759,61411,56970.272035142,62550.399093807,55493.3016197681,64027.3695091808
"323",1,60564,61250,57778.2701638384,63357.8215556178,56301.4521182852,64834.639601171
"324",16,60774,62762,59702.8244162288,65445.9700859243,58182.7055809146,66966.0889212384
"325",1,61656,61551,58871.8274644772,64449.9279801983,57395.3934426195,65926.3620020559
"326",1,61509,60935,58727.5202611957,64304.2720729273,57251.4432197205,65780.3491144026
