"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"2040.385",8737,8372.10741533442,9058.68628913999,8190.38096470515,9240.41273976926
"2040.404",8635,8643.21640336648,9329.69637145421,8461.51613149939,9511.3966433213
"2040.423",8718,8390.6672418292,9077.07415238117,8208.98630712375,9258.75508708662
"2040.442",8517,8276.09399209192,8962.3682028771,8094.44818089309,9144.01401407594
"2040.462",8632,8411.46285570574,9097.69993516428,8229.8268725754,9279.33591829462
"2040.481",8667,8241.15248988456,8927.25704926099,8059.55158270117,9108.85795644438
"2040.500",8878,8357.79070214199,9043.76166531545,8176.22515573755,9225.32721171989
"2040.519",8563,8391.31059112144,9077.21772505689,8209.76193929577,9258.76637688255
"2040.538",8823,8484.64209131707,9170.508639793,8303.10418181364,9352.04654929643
"2040.558",8842,8409.41044159292,9095.17405675067,8227.89977689308,9276.68472145051
"2040.577",8887,8514.91860999889,9200.55955191166,8333.44041494565,9382.0377469649
"2040.596",8787,8313.00883250401,8998.52836738256,8131.56277195163,9179.97442793494
"2040.615",8815,8329.0562771014,9014.44918836986,8147.64373179411,9195.86173367714
"2040.635",8734,8393.56393774736,9079.07924213533,8212.1189969382,9260.52418294449
"2040.654",8811,8539.78702710845,9224.92841775806,8358.44105528757,9406.27438957894
"2040.673",8593,8328.72340714629,9013.73296908655,8147.41232827705,9195.04404795579
"2040.692",8742,8499.5225281983,9184.48166193154,8318.2247968692,9365.77939326065
"2040.712",8806,8582.50669092079,9267.33455597563,8401.24370431209,9448.59754258433
"2040.731",8932,8474.64828752807,9159.35152941434,8293.41828667957,9340.58153026284
"2040.750",8816,8467.72808901468,9152.34283867287,8286.5215106441,9333.54941704345
"2040.769",8801,8519.76726952378,9204.25121253561,8338.59531358111,9385.42316847827
"2040.788",8852,8365.87138484138,9050.22571139905,8184.73373630178,9231.36335993865
"2040.808",9154,8473.82599353716,9158.04927705605,8292.72302999475,9339.15224059845
"2040.827",8983,8526.22393587288,9210.50127361435,8345.106665042,9391.61854444523
"2040.846",8952,8787.02092785974,9471.16496734679,8605.93893894558,9652.24695626094
"2040.865",8974,8730.60138013022,9414.61470218348,8549.55399003084,9595.66209228287
"2040.885",8869,8598.07767971946,9281.95960889022,8417.06506721531,9462.97222139437
"2040.904",8962,8705.07148567854,9388.83464838705,8524.09030875807,9569.81582530752
"2040.923",8957,8553.83083351082,9237.46714117212,8372.88323309314,9418.4147415898
"2040.942",8840,8573.04553034989,9256.55164547917,8392.13238981388,9437.46478601519
"2040.962",8914,8617.61354566281,9301.00448001349,8436.73089163733,9481.88713403896
"2040.981",9006,8977.48502325664,9660.7455295915,8796.63689144163,9841.59366140651
"2041.000",8804,8491.34259793497,9174.7560798976,8310.45397591711,9355.64470191545
"2041.019",8609,8401.34036500899,9084.39507950436,8220.54670300361,9265.18874150973
"2041.038",8645,8435.06887111006,9118.1223432637,8254.27553793268,9298.91567644107
"2041.058",8700,8287.85131990738,8970.79578252571,8107.08683981112,9151.56026262198
"2041.077",8701,8491.73586871375,9174.54981786844,8311.00593344462,9355.27975313758
"2041.096",8861,8585.60861834182,9268.29199862577,8404.91324256519,9448.98737440241
"2041.115",8948,8404.45739267483,9087.04388945235,8223.78766041335,9267.71362171383
"2041.135",8816,8706.5085741511,9389.00634168961,8525.86232710054,9569.65258874017
"2041.154",8960,8493.35014398041,9175.72191933639,8312.73724504616,9356.33481827064
"2041.173",8983,8883.73132056215,9565.99654354876,8703.14662433648,9746.58123977443
"2041.192",8993,8427.86965420628,9110.01860785024,8247.31573261665,9290.57252943987
"2041.212",9101,8483.00515043409,9165.03034998087,8302.48398457536,9345.5515158396
"2041.231",8896,8758.54121597086,9440.47655710175,8578.04383419813,9620.97393887449
"2041.250",8943,8481.99628721252,9163.82446990991,8301.52726856385,9344.29348855858
"2041.269",8915,8495.83878535428,9177.53650228477,8315.40429890817,9357.97098873088
"2041.288",8918,8628.52959950457,9310.09731030896,8448.12952360145,9490.49738621207
"2041.308",9020,8837.17107706565,9518.60795101629,8656.80563158586,9698.97339649608
"2041.327",9076,8604.50672188655,9285.83380583083,8424.17033606608,9466.1701916513
"2041.346",8712,8833.93806364726,9515.16093186745,8653.62926206272,9695.46973345199
"2041.365",8671,8446.97383807036,9128.22109561542,8266.65858102147,9308.53635266431
"2041.385",8866,8358.03435409932,9039.21900373661,8177.73566836262,9219.51768947332
"2041.404",8907,8530.67939072441,9211.74795184424,8350.41143176222,9392.01591080643
"2041.423",8866,8480.96725610745,9161.91759047274,8300.73058987693,9342.15425670325
"2041.442",8823,8660.48627461552,9341.30663014321,8480.28401170517,9521.50889305356
"2041.462",8948,8264.8650833141,8945.55868034213,8084.69637135195,9125.72739230428
"2041.481",8841,8877.59388155183,9558.1759141944,8697.45469889877,9738.31509684745
"2041.500",8781,8379.24344148462,9059.70127490377,8199.13713238027,9239.80758400812
"2041.519",8791,8606.42758187563,9286.76941073156,8426.35197732444,9466.84501528276
"2041.538",8814,8597.04178259902,9277.25681176034,8416.99973989967,9457.29885445968
"2041.558",8833,8560.33054238018,9240.41525900578,8380.32299132556,9420.4228100604
"2041.577",8736,8300.68486869762,8980.64032705354,8120.71153024035,9160.61366551081
"2041.596",8935,8391.2491328784,9071.09150501386,8211.30572653563,9251.03491135664
"2041.615",8894,8361.90808449678,9041.65904340988,8181.98887377241,9221.57825413424
"2041.635",9005,8758.08972405373,9437.9657497824,8578.1374101429,9617.91806369323
"2041.654",8919,8528.01457622641,9207.53942118249,8348.15521425128,9387.39878315761
"2041.673",9051,8438.26161078163,9117.65749603048,8258.43638237915,9297.48272443296
"2041.692",8847,8750.7506104416,9430.04911372583,8570.95115748817,9609.84856667925
"2041.712",8795,8440.60838464701,9119.80670661635,8260.8354480859,9299.57964317746
"2041.731",8954,8406.35240689901,9085.44449184865,8226.60758957846,9265.18930916919
"2041.750",8826,8545.57696911389,9224.55884446247,8365.86132251267,9404.27449106369
"2041.769",8911,8424.55303880094,9103.41632981298,8244.86877957764,9283.10058903628
"2041.788",8851,8377.64346173371,9056.38182829109,8197.99226801622,9236.03302200859
"2041.808",8949,8542.3329788234,9220.94461083342,8362.71532971432,9400.5622599425
"2041.827",8842,8384.97392743322,9063.46859162554,8205.38723783536,9243.0552812234
"2041.846",8900,8772.46273280571,9451.08646688528,8592.84188047231,9630.70731921868
"2041.865",8890,8474.6479240938,9152.8939294416,8295.12705051644,9332.41480301896
"2041.885",8843,8471.299920513,9149.4173072571,8291.81309022364,9328.90413754646
"2041.904",8907,8680.81205382655,9358.80471039365,8501.35823762081,9538.25852659939
"2041.923",8813,8641.1590476369,9319.02626936596,8461.73843202729,9498.44688497556
"2041.942",8893,8566.05189686313,9243.8003131602,8386.66272715187,9423.18948287146
"2041.962",8950,8544.11577152038,9221.73899301825,8364.75973887081,9401.09502566782
"2041.981",8901,8781.11189040028,9458.61843933384,8601.78673911308,9637.94359062105
"2042.000",8944,8535.69035266056,9213.06872086573,8356.39912876277,9392.35994476353
"2042.019",8747,8445.17971682483,9122.4334020874,8265.92149450846,9301.69162440377
"2042.038",9046,8437.27411230174,9114.45321800561,8258.03563000216,9293.69170030519
"2042.058",8811,8427.27882949217,9104.40871577819,8248.05337478556,9283.63417048481
"2042.077",8961,8628.34252831112,9305.37244284164,8449.1435345298,9484.57143662295
"2042.096",9050,8716.94211057523,9393.85780882469,8537.77334801738,9573.02657138255
"2042.115",9087,8734.36311851083,9411.18600278382,8555.21892232861,9590.33019896604
"2042.135",9104,8727.60348184501,9404.32399874955,8548.48638066853,9583.44109992603
"2042.154",8988,8765.04819496221,9441.65589850653,8585.96095367848,9620.74313979026
"2042.173",9044,8743.29643823408,9419.78195586596,8564.24153760782,9598.83685649222
"2042.192",9042,8687.40958035802,9363.77118922635,8508.38747640037,9542.793293184
"2042.212",8991,8427.08301272578,9103.3189577559,8248.09416997695,9282.30780050473
"2042.231",8886,8756.36088067163,9432.47061998572,8577.40544255801,9611.42605809934
"2042.250",8902,8640.06374185131,9316.06714004588,8461.13645053181,9494.99443136538
"2042.269",8956,8601.19321604022,9277.07175523088,8422.29897290277,9455.96599836834
"2042.288",8998,8530.20305091273,9205.9572463546,8351.34171957752,9384.81857768981
"2042.308",8818,8882.0587647216,9557.69383686592,8703.22896341867,9736.52363816885
"2042.327",8912,8397.76373893303,9073.30779297088,8218.95802866765,9252.11350323626
"2042.346",8848,8527.04512105596,9202.46317969273,8348.2727597588,9381.2355409899
"2042.365",8971,8596.84576510197,9272.14222857874,8418.10558809954,9450.88240558117
"2042.385",8849,8861.01370704983,9536.19955391006,8682.30280849722,9714.91045246266
"2042.404",9126,8299.84050869678,8974.90895545926,8121.16068407302,9153.58878008302
"2042.423",8903,8744.14719758093,9419.19349522744,8565.47323547404,9597.86745733433
"2042.442",8967,8633.53651938413,9308.47139784109,8454.8920481553,9487.11586906992
"2042.462",8998,8530.09516661074,9204.90417110762,8351.48401220663,9383.51532551174
"2042.481",8887,8690.12831698288,9364.81507484517,8511.54951930842,9543.39387251963
"2042.500",9031,8511.76612474949,9186.33834308106,8333.21764385751,9364.88682397303
"2042.519",8969,8645.72290813866,9320.18894144167,8467.20253272602,9498.70931685431
"2042.538",8916,8567.36765601122,9241.70756014242,8388.88066497376,9420.19455117989
"2042.558",9024,8547.8686063203,9222.08661384647,8369.41387936526,9400.54134080151
"2042.577",8940,8649.42268719669,9323.52822278553,8470.99772976522,9501.95318021699
"2042.596",9026,8603.53698382623,9277.51865764758,8425.14481062427,9455.91083084954
"2042.615",9118,8535.47298124628,9209.33850587649,8357.11155087818,9387.69993624459
"2042.635",9278,8740.93225988711,9414.70609425186,8562.59509846631,9593.04325567267
"2042.654",9215,8790.97811179462,9464.73367838777,8612.64578556088,9643.06600462151
"2042.673",8927,8871.40521938317,9545.04783155099,8693.10279037986,9723.35026055429
"2042.692",9320,8600.42824005905,9274.03495556419,8422.13531232843,9452.32788329481
"2042.712",9270,8936.59443608242,9610.22617700924,8758.29488452279,9788.52572856887
"2042.731",9234,8821.45167891553,9494.98545860441,8643.17805612935,9673.25908139059
"2042.750",9261,9162.19595071614,9835.60792285631,8983.9545684406,10013.8493051319
"2042.769",9458,8884.97058319339,9558.26844672575,8706.75940364192,9736.47962627722
"2042.788",9261,9182.80660809888,9856.10398084599,9004.59555845042,10034.3150304944
"2042.808",9252,8925.72350641674,9599.13250425567,8747.48291139119,9777.37309928123
"2042.827",9505,9042.55803286104,9715.60649978138,8864.41286460533,9893.75166803709
"2042.846",9441,9176.79760024855,9849.86372182558,8998.64775908749,10028.0135629866
"2042.865",9214,8987.1803562127,9660.14556975736,8809.05722379445,9838.2687021756
"2042.885",9133,8974.81783387474,9647.68888169791,8796.71962561742,9825.78708995523
"2042.904",9144,8896.43756998489,9569.21111173171,8718.36517002701,9747.28351168959
"2042.923",9189,8658.04932180448,9330.70047691693,8480.00931563196,9508.74048308945
"2042.942",8983,8843.99368001019,9516.52329842133,8665.98584265934,9694.53113577218
"2042.962",9171,8644.88420973308,9317.34080233814,8466.89570114554,9495.32931092569
"2042.981",9073,8525.51912659587,9197.8716287472,8347.55816908719,9375.83258625588
"2043.000",9125,8937.03488131633,9609.26471875138,8759.10639119684,9787.19320887086
"2043.019",9167,8601.95897365395,9274.06754988088,8424.06257943748,9451.96394409734
"2043.038",9062,8941.46621434489,9613.45981915893,8763.60025122321,9791.3257822806
"2043.058",9146,8814.92024985063,9486.7952912617,8637.08566856609,9664.62987254624
"2043.077",9170,8701.67202608149,9373.42958410012,8523.86854077255,9551.23306940905
"2043.096",9130,8847.87894565039,9519.51985739418,8670.10633474542,9697.29246829915
"2043.115",9168,8744.53333626777,9416.05005608635,8566.79359697979,9593.78979537433
"2043.135",9202,8768.30706354199,9439.70416229996,8590.5989860362,9617.41223980574
"2043.154",9079,8899.1004366347,9570.3824593464,8721.42281791848,9748.06007806262
"2043.173",9106,8828.67883876344,9499.84670828862,8651.03143457058,9677.49411248148
"2043.192",8820,8787.09130324838,9458.135242585,8609.47670139499,9635.74984443839
"2043.212",9080,8717.32385061404,9388.38608533595,8539.70440626468,9566.00552968532
"2043.231",9034,8654.15652650105,9325.11654856635,8476.56413620767,9502.70893885972
"2043.250",8723,8786.06949523263,9456.90594095904,8608.50981362037,9634.4656225713
"2043.269",8810,8488.41571881999,9159.29709883242,8310.84414382065,9336.86867383176
"2043.288",8877,8741.97563241906,9412.74605553891,8564.43342593517,9590.2882620228
"2043.308",8779,8558.15653248739,9228.80351864386,8380.64699779415,9406.3130533371
"2043.327",8826,8371.96248404136,9042.50653035288,8194.48019587924,9219.988818515
"2043.346",8829,8628.16611063957,9298.58768452945,8450.71623896933,9476.03755619969
"2043.365",8878,8468.02038761782,9138.31969131588,8290.60287891245,9315.73720002124
"2043.385",9021,8497.87123309133,9168.04803808021,8320.48614783573,9345.43312333582
"2043.404",8942,8706.18536460419,9376.27506807793,8528.82333372704,9553.63709895508
"2043.423",8952,8588.89879794959,9258.86557353134,8411.56930412003,9436.1950673609
"2043.442",9093,8349.94939118194,9019.79303252948,8172.65248901547,9197.08993469595
"2043.462",9059,8668.54971022078,9338.30383302234,8491.27650218217,9515.57704106095
"2043.481",9022,8563.31678835797,9232.95055951193,8386.07543547626,9410.19191239364
"2043.500",8975,8748.04880445297,9417.56001283853,8570.83989197647,9594.76892531502
"2043.519",9227,8606.32583805917,9275.71900439935,8429.14816942479,9452.89667303373
"2043.538",8952,8374.91817544567,9044.27979029388,8197.74885798676,9221.44910775279
"2043.558",9115,8616.35446133199,9285.63335326653,8439.20703930572,9462.7807752928
"2043.577",9220,8799.22879689053,9468.39895186019,8622.11015580034,9645.51759295038
"2043.596",8912,8760.655114516,9429.74653928349,8583.55731205156,9606.84434174793
"2043.615",8943,8675.62484777464,9344.67687477617,8498.53747326895,9521.76424928187
"2043.635",8926,8701.7011931621,9370.64236664373,8524.64315981075,9547.70039999508
"2043.654",8936,8719.25098502545,9388.07627559976,8542.22362402689,9565.10363659832
"2043.673",9079,8836.99629128933,9505.70056811839,8660.00096069434,9682.69589871339
"2043.692",9025,8582.99767848746,9251.60729495062,8406.02740297785,9428.57757046023
"2043.712",8976,8564.16340758112,9232.65070216468,8387.22550871731,9409.58860102848
"2043.731",9004,8756.51035295821,9424.87899061038,8579.60386068702,9601.78548288157
"2043.750",9040,8473.71465855209,9141.96124008636,8296.84047258383,9318.83542605462
"2043.769",9064,8778.10790097859,9446.23505338931,8601.26532598985,9623.07762837805
"2043.788",8995,8613.69330247635,9281.70218304668,8436.8820321528,9458.51345337024
"2043.808",9054,8785.915969658,9453.80617141342,8609.13611171927,9630.58602935215
"2043.827",9083,8717.03559188307,9384.80649169922,8540.28731126023,9561.55477232207
"2043.846",8882,8696.13308702396,9363.78684266098,8519.41581259239,9540.50411709255
"2043.865",8805,8489.46322343876,9157.04738445634,8312.76436959024,9333.74623830485
"2043.885",8871,8418.28349483859,9086.02345323561,8241.54340391469,9262.76354415951
"2043.904",8862,8440.85108523577,9108.24477090699,8264.20264716605,9284.89320897671
"2043.923",9047,8721.00340440369,9388.27786187995,8544.38652413091,9564.89474215272
"2043.942",9189,8662.08362232701,9329.28003226625,8485.48739998944,9505.87625460383
"2043.962",9140,8680.64920217474,9347.81038638547,8504.0623035243,9524.39728503591
"2043.981",9168,8691.46989168774,9358.51873892561,8514.91272683793,9535.07590377542
"2044.000",9056,8549.68644894481,9216.62372891666,8373.15881416654,9393.15136369493
"2044.019",8752,8530.47423867549,9197.29736657208,8353.97681812644,9373.79478712113
"2044.038",8988,8867.72014381787,9534.61616256854,8691.20343022515,9711.13287616126
"2044.058",9097,8778.08484485083,9444.86615115604,8601.59849380836,9621.35250219851
"2044.077",9271,8671.14021349185,9337.83256675189,8494.67740689822,9514.29537334552
"2044.096",9022,8814.12191669406,9480.80109054336,8637.66259847974,9657.26040875769
"2044.115",9151,8707.48063330822,9374.06043719054,8531.0476167354,9550.49345376336
"2044.135",9070,8660.02066256565,9326.4905521091,8483.61673856098,9502.89447611378
"2044.154",9071,8740.3232769462,9406.67411705604,8563.9508634232,9583.04653057904
"2044.173",8882,8519.59681721611,9185.82701841011,8343.25633488531,9362.1675007409
"2044.192",9061,8783.54686897965,9449.71958638242,8607.22160168933,9626.04485367275
"2044.212",8803,8522.56141438352,9188.6244722986,8346.2651722063,9364.92071447582
"2044.231",8938,8673.06860185223,9339.09518142534,8496.7820149089,9515.38176836867
"2044.250",8613,8695.09491342897,9361.00120820856,8518.84016394734,9537.25595769019
"2044.269",8741,8481.8830831265,9147.85740333145,8305.61032840238,9324.13015805557
"2044.288",8834,8349.70127083516,9015.56162800422,8173.45868030457,9191.80421853481
"2044.308",8895,8429.92079313223,9095.66379518257,8253.70926462525,9271.87532368955
"2044.327",8955,8704.73209125803,9370.36243621219,8528.5503812832,9546.54414618702
"2044.346",8953,8713.57009032525,9379.09209292775,8537.41705683868,9555.24512641431
"2044.365",9160,8626.25958407888,9291.66334894188,8450.13784623154,9467.78508678922
"2044.385",9055,8549.40228735757,9214.77143754572,8373.28971146122,9390.88401344206
"2044.404",9332,8763.80644526626,9429.05575497108,8587.72558922981,9605.13661100754
"2044.423",9373,8830.23677881852,9495.51441539151,8654.14842511296,9671.60276909707
"2044.442",9346,8923.72350282711,9588.95761977453,8747.64666807063,9765.03445453101
"2044.462",9276,8880.06396228947,9545.19684605143,8704.01392233863,9721.24688600227
"2044.481",9511,8793.81326490721,9458.82604972484,8617.79501322675,9634.8443014053
"2044.500",9212,8746.35708319459,9411.3737588525,8570.33780167091,9587.39304037617
"2044.519",9184,9042.88023461442,9707.80753593319,8866.88460904936,9883.80316149825
"2044.538",8999,8983.1532699481,9648.25428541602,8807.11166502517,9824.29589033894
"2044.558",9038,8920.20259483288,9584.97521203976,8744.2479116791,9760.92989519354
"2044.577",8882,8728.28965987758,9392.94899528867,8552.36496060395,9568.87369456229
"2044.596",8862,8744.38946905498,9408.98899902933,8568.48059932427,9584.89786876004
"2044.615",8912,8508.80804990801,9173.31426347006,8332.92387953966,9349.19843383841
"2044.635",9083,8367.37574131336,9031.76271124109,8191.5231328285,9207.61531972594
"2044.654",9185,8809.89174288065,9474.19981305031,8634.06001790028,9650.03153803068
"2044.673",9049,8700.72065453389,9364.9653022922,8524.90571645178,9540.7802403743
"2044.692",9023,8722.97767304626,9387.10620595176,8547.19346870921,9562.89041028881
"2044.712",9148,8981.12863520884,9645.14087965053,8805.37521056891,9820.89430429046
"2044.731",9202,8774.54224495902,9438.45509425376,8598.81512862532,9614.18221058747
"2044.750",9136,8782.51925512292,9446.33593519564,8606.8175932447,9622.03759707387
"2044.769",9095,8698.4966100939,9362.19401334677,8522.82651888285,9537.86410455782
"2044.788",9255,8640.29279013076,9303.87266535484,8464.65380670984,9479.51164877575
"2044.808",9080,8899.227892622,9562.72931841021,8723.60967351248,9738.34753751972
"2044.827",8779,8807.4201634378,9470.81612515637,8631.82985898132,9646.40642961285
"2044.846",8837,8643.42653132477,9306.90506539671,8467.81437128654,9482.51722543493
"2044.865",8672,8852.56144396523,9515.94852268378,8676.97349069684,9691.53647595218
"2044.885",8802,8734.36972571312,9397.74031983483,8558.78613565394,9573.32390989401
"2044.904",8961,8590.41094164295,9253.66407688385,8414.85844107154,9429.21657745525
"2044.923",8992,8343.0238375825,9006.18819331547,8167.49483552741,9181.71719537056
"2044.942",8985,8486.76087722141,9149.82064932724,8311.2595567803,9325.32196976834
"2044.962",8909,8726.164576552,9389.10756925854,8550.69416575078,9564.57798005977
"2044.981",9045,8699.3496671499,9362.18152198615,8523.90867276603,9537.62251637002
"2045.000",9018,8569.50367046741,9232.23288898589,8394.08984227586,9407.64671717744
"2045.019",9164,8441.72395798051,9104.33606343738,8266.34112774393,9279.71889367396
"2045.038",9200,8898.94264195372,9561.47900822323,8723.57985866908,9736.84179150786
"2045.058",9014,8667.91449939096,9330.35924951421,8492.57596543545,9505.69778346971
"2045.077",9236,8683.85678966488,9346.20604478796,8508.54353170911,9521.51930274373
"2045.096",8970,8982.09778885403,9644.37905680078,8806.80252601683,9819.67431963797
"2045.115",9023,8705.1015274067,9367.31492851026,8529.82422783781,9542.59222807915
"2045.135",8956,8623.75779242555,9285.85469679081,8448.51132768071,9461.10116153565
"2045.154",8914,8680.0765654089,9342.06748848753,8504.85815221615,9517.28590168027
"2045.173",8905,8546.35545407815,9208.24204442474,8371.16465609147,9383.43284241142
"2045.192",8760,8691.50621742515,9353.28108476569,8516.3449907319,9528.44231145894
"2045.212",8913,8406.78738531342,9068.50476993149,8231.64137337776,9243.65078186715
"2045.231",8815,8917.90851617638,9579.51112543732,8742.79288344267,9754.62675817103
"2045.250",8774,8623.30069666204,9284.79946155192,8448.21254987305,9459.8876083409
"2045.269",8728,8527.7304362894,9189.12969731783,8352.66862658163,9364.19150702559
"2045.288",8597,8381.32454546227,9042.62950796503,8206.28769506658,9217.66635836073
"2045.308",8561,8292.13663795562,8953.40154437282,8117.11038976535,9128.4277925631
"2045.327",8711,8318.77214649585,8979.97120529993,8143.76332711597,9154.98002467981
"2045.346",8672,8266.96698666945,8928.05047711744,8091.98875638568,9103.02870740121
"2045.365",8872,8290.25685435586,8951.22753609615,8115.30848273339,9126.17590771861
"2045.385",8907,8403.98704798181,9064.87906331989,8229.05949809827,9239.80661320344
"2045.404",8937,8531.02770899066,9191.81915680529,8356.12677772265,9366.72008807329
"2045.423",9016,8628.97352540265,9289.65607937687,8454.10141659317,9464.52818818635
"2045.442",8829,8555.95309794791,9216.53864583857,8381.10666509778,9391.3850786887
"2045.462",8725,8704.84363248435,9365.34344805924,8530.01989160748,9540.16718893611
"2045.481",8623,8692.66055803076,9353.09956459929,8517.85291232564,9527.90721030441
"2045.500",8978,8471.70384767602,9132.10243387991,8296.90690059516,9306.89938096076
"2045.519",8927,8562.89830138349,9223.27099345962,8388.10820806426,9398.06108677885
"2045.538",8972,8738.11886818195,9398.38045940905,8563.35818148113,9573.14114610987
"2045.558",8965,8558.55886536643,9218.71205811878,8383.82687000876,9393.44405347644
"2045.577",8875,8601.26785925818,9261.30531128367,8426.56649862041,9436.00667192144
"2045.596",8877,8578.59546179793,9238.52723771645,8403.92207193609,9413.20062757829
"2045.615",8821,8613.79052033041,9273.60893019802,8439.14713664971,9448.25231387873
"2045.635",8934,8640.45936334686,9300.17305535577,8465.84369680909,9474.78872189354
"2045.654",9065,8533.94007919535,9193.5444909021,8359.35333740635,9368.1312326911
"2045.673",8773,8777.16157742481,9436.69340270303,8602.5940481029,9611.26093202494
"2045.692",8814,8728.92163589232,9388.41360791204,8554.36465509075,9562.9705887136
"2045.712",8921,8447.59337654354,9106.97845309071,8273.06468926448,9281.50714036978
"2045.731",8963,8307.58576999118,8966.86116751996,8133.08611299469,9141.36082451645
"2045.750",8927,8558.89896979419,9218.06601899034,8384.42799086904,9392.53699791549
"2045.769",8701,8727.58967044282,9386.64106943421,8553.14930227781,9561.08143759922
"2045.788",8970,8508.14323157866,9167.17110960978,8333.70908903578,9341.60525215266
"2045.808",8787,8738.00563622046,9396.95167384226,8563.59315552542,9571.3641545373
"2045.827",9013,8651.29440827808,9310.1480979052,8476.90637062074,9484.53613556254
"2045.846",8899,8642.92603632099,9301.70717137496,8468.55720269914,9476.0760049968
"2045.865",8747,8529.5760806237,9188.24353971234,8355.23733521238,9362.58228512366
"2045.885",8709,8462.86939342078,9121.47289308363,8288.54757704686,9295.79470945755
"2045.904",8800,8509.17531589032,9167.69591511227,8334.87544193766,9341.99578906493
"2045.923",8731,8402.73728888389,9061.1424825897,8228.46796092621,9235.41181054738
"2045.942",8726,8311.03609869,8969.33603596096,8136.79463042775,9143.57750422321
"2045.962",8649,8350.86441898172,9009.05570344989,8176.6517093792,9183.26841305242
"2045.981",8457,8407.60161950852,9065.70406450926,8233.41242429262,9239.89325972516
"2046.000",8612,8496.68932307514,9154.80807744114,8322.49581103102,9329.00158948526
"2046.019",8710,8464.89668238242,9122.90066979243,8290.73354731661,9297.06380485824
"2046.038",9060,8370.08379737867,9027.97949731157,8195.94932427671,9202.11397041352
"2046.058",8849,8380.07197335807,9038.08072334469,8205.90757771438,9212.24511898838
"2046.077",9003,8611.54553650664,9269.44148406778,8437.41099786145,9443.57602271296
"2046.096",8964,8501.14508741026,9158.95819335365,8327.03247561678,9333.07080514713
"2046.115",9161,8606.49141842181,9264.19110873069,8432.40882593347,9438.27370121904
"2046.135",9093,8735.91830053572,9393.58606982752,8561.84415703023,9567.66021333301
"2046.154",9014,8779.99717348189,9437.55558972244,8605.95197398069,9611.60078922364
"2046.173",9206,8798.71069300703,9456.15674088712,8624.69523561426,9630.17219827989
"2046.192",9246,8742.87727730878,9400.2679081277,8568.87648792608,9574.26869751041
"2046.212",9058,8663.20354769735,9320.51959375617,8489.22249970815,9494.50064174537
"2046.231",9027,8607.86809833354,9265.08308958692,8433.91379793564,9439.03738998482
"2046.250",8969,8423.39896520401,9080.50547223487,8249.47337884533,9254.43105859355
"2046.269",9044,8838.34783442345,9495.35014352846,8664.44982758979,9669.24815036212
"2046.288",9180,8630.11267175441,9287.00365293286,8456.24413164295,9460.87219304431
"2046.308",8941,8730.4332868869,9387.25765963165,8556.5823769629,9561.10856955566
"2046.327",9008,8634.57571710346,9291.31912493912,8460.74623729639,9465.14860474618
"2046.346",8888,8527.12457681472,9183.75419030727,8353.32521655089,9357.5535505711
"2046.365",8953,8699.78016017904,9356.31735556287,8526.00526151097,9530.09225423094
"2046.385",9029,8647.81703012902,9304.23973217149,8474.07243601785,9477.98432628267
"2046.404",9161,8886.95089663523,9543.27067729827,8713.23354416765,9716.98802976585
"2046.423",9096,8651.11300183955,9307.37415089282,8477.41116822166,9481.07598451071
"2046.442",9173,8595.3436721421,9251.49348803253,8421.67130663237,9425.16585354225
"2046.462",9071,8705.34460293923,9361.40055463555,8531.69708178095,9535.04807579383
"2046.481",9248,8486.76444246932,9142.70838608641,8313.14656805878,9316.32626049694
"2046.500",9258,8698.05401556959,9353.93640529352,8524.45243349044,9527.53798737268
"2046.519",9384,8792.48815375101,9448.28002874107,8618.91052947473,9621.85765301736
"2046.538",9247,9028.63444350978,9684.38805846554,8855.06694605286,9857.95555592246
"2046.558",9257,8988.33877683777,9643.9786658369,8814.80138082328,9817.51606185139
"2046.577",9159,8962.14089814871,9617.66914043397,8788.63305323433,9791.17698534835
"2046.596",9116,8920.20497274712,9575.62482104209,8746.72581798893,9749.10397580028
"2046.615",9195,8800.79871159363,9456.11063380414,8627.34812314444,9629.56122225333
"2046.635",9150,8976.61706518554,9631.82268729983,8803.19461267226,9805.24513981311
"2046.654",9381,8713.93698966102,9369.02937539639,8540.54450900677,9542.42185605064
"2046.673",9286,8656.63298983253,9311.71808301519,8483.24243940039,9485.10863344734
"2046.692",9071,8985.81112065747,9640.78815795133,8812.44917089145,9814.15010771734
"2046.712",9232,8891.23401319469,9546.14385769613,8717.88984828653,9719.48802260429
"2046.731",9226,8841.61447747223,9496.4256233353,8668.29643651562,9669.74366429192
"2046.750",9339,8921.94622610775,9576.64969634141,8748.65668516868,9749.93923728048
"2046.769",9154,8856.77072855116,9511.40477467449,8683.49956306412,9684.67594016153
"2046.788",9189,8946.27892936821,9600.81157460507,8773.03460307458,9774.0559008987
"2046.808",9245,8738.29204539152,9392.71164448552,8565.07764060449,9565.92604927255
"2046.827",9166,8919.88165394676,9574.19821591617,8746.69452143922,9747.38534842372
"2046.846",9159,8852.94764966524,9507.15224212119,8679.79015369769,9680.30973808874
"2046.865",8775,8455.46397285926,9109.55615102582,8282.3362311568,9282.68389272828
"2046.885",8828,8585.81714889068,9240.04048752815,8412.65469110861,9413.20294531022
"2046.904",8804,8348.23079213509,9002.37839465673,8175.08838049198,9175.52080629983
