"","Event","Mean","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"29",1,60571,62713,57784.3046251713,63370.6788051966,56305.6806966546,64849.3027337133
"30",1,61537,61782,58743.9869645596,64330.2963756176,57265.380179353,65808.9031608243
"31",1,61565,60480,58778.0420594811,64362.7889048959,57299.8488604173,65840.9821039596
"32",1,61005,61656,58215.7730988693,63799.3396308722,56737.8923098943,65277.2204198472
"33",14,61264,61215,57523.0893199571,63013.9242032077,56069.7531157803,64467.2604073844
"34",1,61194,61376,58407.3943166104,63987.9445096812,56930.3119043246,65465.026921967
"35",1,61236,63329,58446.8598678406,64025.8479382897,56970.190924437,65502.5168816934
"36",1,62125,62839,59335.7579923336,64914.6250658153,57859.1210748926,66391.2619832563
"37",1,62321,62846,59534.7518613264,65112.2156438997,58058.4863725525,66588.4811326735
"38",16,62419,63007,58836.1712844279,64337.5540588995,57380.0432220884,65793.682121239
"39",1,62538,62629,59755.7604075414,65330.2868597599,58280.2723831493,66805.7748841519
"40",1,62433,62167,59647.8433598074,65220.8040322688,58172.7697722828,66695.8776197933
"41",1,62181,62517,59395.3715286705,64966.7885672754,57920.7065163475,66441.4535795983
"42",1,62216,62853,59437.2514993977,65007.1397226347,57962.9911400595,66481.4000819729
"43",1,62391,62335,59609.5815035872,65178.0353114876,58135.7008110547,66651.9160040201
"44",1,62244,61873,59461.8491554295,65028.7334889594,57988.3838776695,66502.1987667195
"45",1,61971,62769,59190.6869943912,64756.0634922702,57717.6208166202,66229.1296700411
"46",15,62244,64386,62487.0270186033,68333.6997205262,60939.5062330856,69881.220506044
"47",15,63098,62601,61547.5343782148,67225.0629588457,60044.7833372667,68727.8139997938
"48",15,62699,70693,65440.9871226441,71515.8296051178,63833.0734442741,73123.7432834881
"49",15,66129,68201,66003.2566299887,71820.0979106457,64463.6317447247,73359.7227959092
"50",15,66633,70819,69016.141259312,75050.2369293754,67419.0126107125,76647.3655779748
"51",15,68061,73297,68540.804492837,74406.8855765718,66988.1466189617,75959.5434504466
"52",15,69888,66227,62955.365023502,68203.9350761154,61566.1524465786,69593.1476530387
"53",15,67515,66710,62079.6797487236,67447.5426323614,60658.8922667244,68868.3301143607
"54",15,66647,69286,67348.2272449185,73249.2538460221,65786.319851317,74811.1612396239
"55",15,67438,70861,67657.0795272095,73513.3870290435,66107.0085641999,75063.4579920526
"56",15,68530,74683,72533.5015367011,78710.1300391189,70898.6467262437,80344.984849577
"57",16,70798,68460,64854.8669246099,70204.0544084229,63439.0225223553,71619.8988106777
"58",15,69041,63357,62905.7168209349,68231.9715544454,61495.9423510284,69641.7460243519
"59",1,65912,65646,63104.7428626911,68722.3827618454,61617.8433982084,70209.282226328
"60",1,65506,66605,62700.8519072494,68316.9580301891,61214.3584088081,69803.4515286304
"61",1,65765,66353,62962.8958684578,68577.8290781202,61476.7128214079,70064.01212517
"62",1,65772,65345,62972.1316680893,68585.6259881122,61486.3294721217,70071.4281840797
"63",1,65331,66528,62530.7059315856,68142.6861254703,61045.3045005983,69628.0875564576
"64",1,65667,64848,62864.3124021666,68475.2019551409,61379.1996463907,69960.3147109168
"65",1,65072,66360,62268.2338778452,67877.7809442862,60783.4764567905,69362.5383653409
"66",16,65478,65401,61926.9695988341,67468.6661978664,60460.1711116851,68935.4646850153
"67",1,65240,64155,62440.4459133776,68047.4255270463,60956.3680560224,69531.5033844016
"68",1,64575,63119,61774.5479183288,67380.3585919519,60290.7794607142,68864.1270495665
"69",1,63798,64463,61001.791582328,66606.7341347388,59518.2529025185,68090.2728145483
"70",1,64050,63448,61249.3747822747,66852.9068171307,59766.2094439101,68336.0721554953
"71",1,63707,64421,60908.6800097424,66510.7739271772,59425.8953180661,67993.5586188535
"72",1,63987,63609,61191.5752385636,66792.2924078195,59709.1549501183,68274.7126962648
"73",14,63756,61873,61165.6936006928,66783.9503099224,59678.6308764449,68271.0130341702
"74",1,62867,64281,60068.1011761323,65666.9060675478,58586.1870370572,67148.8202066229
"75",16,63532,63070,59531.6905841451,65018.3076817634,58079.4707603897,66470.5275055186
"76",16,63301,63371,61310.6965464695,66981.5176265793,59809.7208736675,68482.4932993814
"77",1,63329,62496,60535.0306293459,66129.9263912276,59054.1511743578,67610.8058462157
"78",1,62951,63140,60154.6308117012,65748.2094002333,58674.0999914394,67228.7402204951
"79",1,63063,62384,60267.4113988826,65859.4616849963,58787.2850958358,67339.587988043
"80",1,62769,62769,59979.4167161282,65570.0739376476,58499.6591350067,67049.8315187691
"81",1,62811,61971,60017.2492119262,65606.3627634158,58537.9002155809,67085.7117597611
"82",1,62468,62475,59676.4032397921,65264.2097869396,58197.4001865992,66743.2128401324
"83",1,62531,62356,59743.6795892982,65329.9535368171,58265.0821907234,66808.550935392
"84",1,62510,60851,59720.1289142532,65304.8786144979,58241.9349595616,66783.0725691895
"85",1,61817,63140,59030.7739798834,64614.8776626953,57552.7510156775,66092.9006269012
"86",1,62524,62370,59737.2819202963,65320.4152367768,58259.5157965438,66798.1813605294
"87",1,62503,62986,59718.8727064874,65300.4829927142,58241.5097044922,66777.8459947093
"88",1,62776,62643,59986.430042076,65566.5855197825,58509.4521046363,67043.5634572223
"89",1,62741,63154,59956.4403918117,65535.0732224639,58479.8654747025,67011.648139573
"90",1,62958,61600,60171.7032818625,65748.8636120748,58695.5181120769,67225.0487818603
"91",1,62356,62727,59573.5842169342,65149.8129453514,58097.645627249,66625.7515350366
"92",1,62587,61061,59800.4513293179,65375.197830219,58324.9050615579,66850.744097979
"93",1,61943,64085,59157.1083882257,64731.0792418272,57681.7674219044,66206.4202081484
"94",1,62993,61243,60212.6558624397,65786.5818713282,58737.3267657971,67261.9109679709
"95",1,62209,63231,59428.6105366094,65002.000183954,57953.4234062918,66477.1873142715
"96",1,62734,63819,59954.1910529171,65526.3956026611,58479.3175989867,67001.2690565915
"97",1,63245,63301,60462.695357155,66033.7568528027,58988.1244513683,67508.3277585893
"98",15,63252,62629,58556.8806525933,63950.3761732268,57129.3086214049,65377.9482044151
"99",15,62951,65492,62866.1679882638,68683.7984160803,61326.3342283638,70223.6321759805
"100",15,64092,61117,58216.2324358444,63503.6060275274,56816.7491825341,64903.0892808376
"101",15,62671,59283,57853.5229642872,63234.2444966439,56429.3320035607,64658.4354573704
"102",15,61180,63126,61894.4066407793,67800.0007856844,60331.2902913611,69363.1171351026
"103",15,62209,63560,60692.9480614774,66383.7503844507,59186.6836731567,67890.0147727715
"104",15,62881,61691,56333.2498864161,61555.4381320655,54951.0201519945,62937.6678664871
"105",15,62356,63217,60475.1959266106,66129.5159055945,58978.587831451,67626.124000754
"106",1,62790,62895,60009.9838178857,65578.6138819603,58536.0564731618,67052.5412266842
"107",15,62853,60424,57098.4166334611,62390.1144873904,55697.788817072,63790.7423037795
"108",1,61775,60522,58993.5430681505,64561.0445501601,57519.9144410551,66034.6731772556
"109",15,61313,61131,59100.14034702,64720.6347838913,57612.4853320429,66208.2897988684
"110",1,61362,59493,58585.4599838958,64150.4520061891,57112.4955706652,65623.4164194197
"111",1,60655,60879,57874.5224915829,63439.1359528081,56401.6582774144,64912.0001669767
"112",1,60935,61831,58158.8164827527,63721.9408718712,56686.346402163,65194.4109524609
"113",1,61495,61369,58714.681703246,64276.551492406,57242.5436952064,65748.6895004456
"114",1,61544,61929,58765.2722547405,64325.6491448,57293.5293932238,65797.3920063167
"115",1,61817,62055,59037.8063218824,64596.7274080987,57566.4487883671,66068.084941614
"116",1,61992,58688,59219.9338922761,64777.3626969239,57748.9713418328,66248.3252473672
"117",1,60571,62426,57796.8132372726,63356.2383055518,56325.322307763,64827.7292350614
"118",1,61572,61747,58798.8030645312,64357.8247475588,57327.4189046483,65829.2089074417
"119",1,61740,62202,58962.7516755997,64520.2847897028,57491.7615161113,65991.2749491911
"120",1,62013,61551,59241.5041134831,64797.6051504795,57770.8930019083,66268.2162620543
"121",16,61852,60739,59135.6414962656,64695.5167345933,57664.0314139417,66167.1268169172
"122",1,61418,60529,58641.2703183125,64194.8474662225,57171.3272398261,65664.7905447089
"123",16,61110,60613,58645.4962711932,64226.9014472061,57168.1875585923,65704.210159807
"124",1,61005,60200,58234.0280365467,63784.9528273512,56764.7869945792,65254.1938693186
"125",1,60767,60676,57997.3507182909,63546.9898431526,56528.4499715428,65015.8905899006
"126",16,60865,66108,62090.402381793,68019.9766025929,60520.9388896874,69589.4400946984
"127",1,63336,64953,60563.1991355652,66118.5751692546,59092.7799207742,67588.9943840456
"128",1,63980,63945,61207.3254939289,66762.035770935,59737.0824942877,68232.2787705763
"129",1,63833,63798,61058.2702141609,66611.4923243236,59588.4211084896,68081.3414299948
"130",1,63700,63546,60926.0315104045,66477.766611597,59456.5759922329,67947.2221297687
"131",1,63525,62937,60754.3562065984,66304.6127202731,59285.2920469026,67773.6768799689
"132",1,63175,64022,60404.0263891523,65952.9088827057,58935.3259106143,67421.6093612438
"133",1,63497,62895,60727.7572946336,66275.3812465554,59259.3899319434,67743.7486092456
"134",1,63147,63875,60376.7772253312,65923.0345728441,58908.7715809783,67391.040217197
"135",1,63420,64624,60652.8670040178,66197.8085537383,59185.2096303031,67665.465927453
"136",14,63889,63441,60722.5521485739,66230.5557788256,59264.671651566,67688.4362758335
"137",1,63574,63686,60809.6474196575,66352.1454403837,59342.6368089996,67819.1560510416
"138",14,63546,62412,60481.4808329008,65995.5201290266,59022.0027916364,67454.998170291
"139",1,62958,63476,60194.5777341049,65734.5341600758,58728.2398429428,67200.872051238
"140",1,63168,62419,60399.117183085,65937.673590461,58933.1498544609,67403.6409190852
"141",1,62790,62461,60023.3159557557,65560.574855849,58557.6920565645,67026.1987550403
"142",1,62629,63119,59867.3275817217,65403.1487461985,58402.0842281611,66868.3920997591
"143",1,62853,62538,60089.0349873341,65623.4562958817,58624.1621532566,67088.3291299593
"144",1,62699,62937,59933.2405770103,65466.2178128606,58468.7499658874,66930.7084239835
"145",1,62804,62629,60039.596516385,65571.1257268673,58575.4891744254,67035.2330688269
"146",1,62713,61061,59952.1399815714,65482.2135104242,58488.4179352652,66945.9355567304
"147",1,61971,61642,59210.3541151373,64739.8271364226,57746.7910135831,66203.3902379767
"148",1,61880,62419,59122.6338119782,64650.6682181065,57659.4514888549,66113.8505412298
"149",16,62188,58849,57562.9135327506,62916.0992866778,56146.0108523225,64333.0019671058
"150",15,60732,61509,57923.6882734456,63447.784700789,56461.548270345,64909.9247038897
"151",15,61243,63637,63662.0458507988,69679.331558395,62069.3665305008,71272.0108786931
"152",15,62426,61187,60472.5870219575,66075.2350953133,58989.6556540689,67558.1664632019
"153",15,61880,63798,59377.6810582694,64928.3262895449,57908.5140112396,66397.4933365747
"154",15,62797,63070,60296.4575304563,65847.0490506886,58827.3046998808,67316.201881264
"155",15,62895,64862,60026.9859787082,65541.9402986356,58567.2657452733,67001.6605320705
"156",15,63742,67578,65164.3773049144,71067.7153002642,63601.8581222114,72630.234482967
"157",1,65359,67074,62600.7105021146,68128.653874415,61137.5522741901,69591.8121023394
"158",1,65898,66780,63135.7689367824,68663.1706422854,61672.7540793988,70126.1854996689
"159",15,66017,64512,60589.5992479424,65882.6168382206,59188.6221184423,67283.5939677206
"160",15,65065,64267,62642.6153505296,68198.2161446408,61172.1366452485,69668.6948499219
"161",1,64512,64274,61753.6378223661,67277.8255325487,60291.4736581573,68739.9896967575
"162",15,64260,66290,62853.7843661027,68497.6589689453,61359.9409950034,69991.5023400446
"163",1,65058,62909,62296.8355199186,67819.4113046414,60835.098006607,69281.148817953
"164",1,63910,63154,61153.2125528124,66675.7805474065,59691.4771014234,68137.5159987956
"165",1,63490,63168,60733.0289195631,66254.3249522855,59271.6301361448,67715.7237357037
"166",1,63301,62531,60545.5061967117,66065.3844967588,59084.4826644654,67526.408029005
"167",1,62930,61005,60173.6811345211,65692.2968924756,58712.9917769807,67152.986250016
"168",1,62069,62433,59315.3292155803,64833.64854687,57854.7183174388,66294.2594450115
"169",1,62314,62510,59556.8870996578,65073.8025109803,58096.6477966853,66534.041813953
"170",1,62454,61831,59702.3920068486,65217.8736526643,58242.5321986822,66677.7334608308
"171",1,62216,61523,59464.4279376837,64978.5828585904,58004.9192923885,66438.0915038856
"172",1,61971,62412,59214.9660303505,64727.828935241,57755.7993610375,66186.995604554
"173",1,62251,61733,59496.234816159,65007.7148240288,58037.4341775772,66466.5154626106
"174",1,62076,62972,59321.4762159055,64831.6009759525,57863.0342897541,66290.0429021039
"175",1,62545,63028,59794.47208388,65303.4030918783,58336.3461248099,66761.5290509484
"176",1,62790,63175,60039.2166857917,65546.7835994061,58581.4517806953,67004.5485045025
"177",1,62965,63056,60218.8219672618,65724.9909878573,58761.4270620976,67182.3858930215
"178",14,63000,64134,61354.9760006473,66960.6995206811,59871.2306111944,68444.444910134
"179",1,63497,64435,60747.6348137136,66251.3318286345,59290.8942089281,67708.0724334201
"180",1,63861,64547,61115.7706895088,66618.3085857455,59659.3368849066,68074.7423903477
"181",1,64085,64624,61339.2343348457,66840.4828703029,59883.1418034271,68296.5754017215
"182",1,64225,63756,61480.08410988,66979.9872287736,60024.3476887147,68435.723649939
"183",1,63903,65436,61158.846689029,66657.3875888241,59703.4708254794,68112.7634523737
"184",1,64512,63336,61765.2803631023,67263.1127685287,60310.0920266845,68718.3011049464
"185",1,63854,63763,61108.4068852846,66605.2454723352,59653.4815967013,68060.1707609184
"186",1,63742,61705,60996.3849604516,66491.7913065646,59541.8387631454,67946.3375038708
"187",1,62769,63812,60022.5325916529,65517.8053174509,58568.0217615077,66972.3161475961
"188",1,63259,63000,60515.8358640826,66010.0174910921,59061.6138303419,67464.2395248328
"189",14,63126,64274,61501.2332087625,67095.8801946091,60020.4196008133,68576.6938025582
"190",1,63630,62776,60890.2674631826,66382.023630672,59436.6874097977,67835.603684057
"191",1,63196,63595,60456.7460733583,65947.3102355182,59003.4815247259,67400.5747841507
"192",1,63364,62552,60623.1888417145,66112.3786051441,59170.2880744516,67565.279372407
"193",1,62972,63707,60233.7027055348,65721.675225876,58781.1241230558,67174.253808355
"194",1,63308,61761,60570.7264741737,66057.4438004882,59118.480121485,67509.690153177
"195",1,62594,63595,59855.5395416058,65341.5826679759,58403.471638863,66793.6505707186
"196",1,63084,63399,60344.5595497076,65829.4913646953,58892.7857933198,67281.2651210832
"197",1,63224,64701,60484.4424377547,65967.9865088521,59033.0359949869,67419.3929516199
"198",1,63868,64015,61133.2607883545,66616.0614981932,59682.0511014267,68067.271185121
"199",6,63868,53270,49763.2675595189,54225.4493869095,48582.1993727578,55406.5175736708
"200",1,59059,58037,56304.5917040324,61819.2120971111,54844.9598556954,63278.8439454481
"201",1,58940,59794,56187.5684456001,61701.0913985314,54728.2270721238,63160.4327720077
"202",15,59675,64470,61402.3883526494,67348.9103094514,59828.4390657905,68922.8595963103
"203",15,62104,66136,61757.0869388886,67498.9885190812,60237.2973941749,69018.7780637949
"204",15,63987,63476,57803.4849721137,63015.8704758887,56423.8498667366,64395.5055812658
"205",1,63658,63189,60898.1695021286,66418.3212181836,59437.0736010364,67879.4171192757
"206",15,63378,63077,60805.6636236034,66341.4767767037,59340.422390526,67806.7180097811
"207",6,63196,64225,61602.8529808022,67226.3105781758,60114.4136646161,68714.7498943618
"208",15,63630,63455,60831.5217936737,66343.8394993299,59372.4994298813,67802.8618631224
"209",15,63483,69048,66766.0237706289,72828.8528864106,65161.2898383484,74433.5868186911
"210",15,65933,68236,65614.2641187236,71350.3891619029,64096.003531,72868.6497496265
"211",15,66710,71015,68528.7675903998,74447.3769951982,66962.2063097804,76013.9382758182
"212",15,68334,73213,69955.4405017104,75852.154590436,68394.6745611855,77412.9205309607
"213",15,70105,67641,66507.936981441,71972.5410853862,65061.5436451595,73418.9344216678
"214",15,68376,70175,68397.8918261184,74166.4131993379,66871.0564477971,75693.2485776593
"215",1,68761,68950,65995.5920027023,71528.7229060691,64531.0607182445,72993.2541905273
"216",1,68390,68761,65626.2840751515,71158.0135387219,64162.1237294012,72622.1738844721
"217",1,68145,69034,65380.6090862857,70910.9615256903,63916.8132168157,72374.7573951605
"218",1,68166,67228,65403.7294989303,70932.9104102598,63940.243714211,72396.3961949795
"219",1,67361,66353,64600.5082116485,70128.5388084379,63137.3268967963,71591.7201232905
"220",1,66605,65807,63842.4281273868,69369.3544169345,62379.5391050055,70832.2434393161
"221",1,66010,66948,63251.1880386598,68776.8897422456,61788.6231446035,70239.454636302
"222",1,66262,66346,63506.3705788274,69030.9320406492,62044.1074885354,70493.1951309411
"223",1,66115,65072,63354.5433299294,68877.7000286729,61892.6520579644,70339.5913006381
"224",1,65471,65681,62711.0500960262,68233.1284503722,61249.4442445822,69694.7343018162
"225",1,65450,65205,62695.466910151,68216.1493865709,61234.2305252762,69677.3857714457
"226",1,65233,66255,62475.2539774709,67994.5493576882,61014.3847347836,69455.4186003755
"227",1,65611,66780,62852.8447094509,68371.0523878418,61392.2633640465,69831.6337332461
"228",1,66017,67193,63265.276284563,68782.4870557061,61804.9588045682,70242.804535701
"229",1,66402,65275,63648.5035428443,69164.7332435464,62188.4457365095,70624.7910498809
"230",1,65709,64239,62955.192910136,68470.3977927484,61495.4063567643,69930.18434612
"231",1,64925,64799,62174.1779577722,67688.6490106061,60714.5856374102,69148.241330968
"232",1,64820,62762,62069.8005301231,67582.8701016414,60610.5791594579,69042.0914723065
"233",16,63854,64911,63132.4912813348,68828.9469489033,61624.7305430873,70336.7076871508
"234",1,64379,64694,61629.2724467295,67141.1699987728,60170.3612908807,68600.0811546215
"235",14,64526,64393,62893.4343217214,68503.8481656106,61408.4474785346,69988.8350087975
"236",1,64456,62391,61704.0298239281,67213.1676679475,60245.8491186701,68671.3483732054
"237",1,63511,64435,60763.4883207278,66272.5106414994,59305.3381926265,67730.6607696007
"238",1,64008,62937,61257.5386409699,66765.4248220993,59799.6892308668,68223.2742322023
"239",1,63553,62349,60804.8465088505,66311.6863751427,59347.274041556,67769.2588424373
"240",1,63077,63000,60328.5782651175,65834.4644865417,58871.2582123723,67291.7845392868
"241",1,63154,62811,60403.4453502286,65907.9355296935,58946.4948074697,67364.8860724524
"242",14,63098,64344,60504.8370570477,66022.0703048516,59044.5136278401,67482.3937340592
"243",1,63770,63686,61019.2018008985,66521.4194381874,59562.8527637194,67977.7684753665
"244",1,63770,65506,61026.0799257907,66526.905547727,59570.0993328193,67982.8861406983
"245",1,64603,64589,61854.7059948534,67355.0526039421,60398.8521889242,68810.9064098713
"246",1,64568,64701,61818.9837434136,67317.9432550928,60363.4970799913,68773.4299185151
"247",1,64603,64309,61854.362214557,67351.9409925686,60399.2410092609,68807.0621978648
"248",1,64435,63553,61693.8482156789,67190.0679601257,60239.0867248386,68644.829450966
"249",1,64022,64274,61277.9585228392,66773.0277342252,59823.5015597049,68227.4846973594
"250",1,64155,64757,61414.4921779283,66908.2002922845,59960.3954754162,68362.2969947967
"251",1,64442,65520,61696.141589457,67188.5754364333,60242.3821651468,68642.3348607435
"252",1,64911,63728,62171.8029177393,67663.2070023265,60718.3160550693,69116.6938649964
"253",1,64323,63700,61578.2590505231,67068.7057547686,60125.0255911227,68521.939214169
"254",15,64036,60214,58355.440472687,63581.471521446,56972.1936097224,64964.7183844106
"255",15,62321,61901,57687.6788340763,63005.5016682916,56280.1361531011,64413.0443492668
"256",15,62300,63273,61613.1048692124,67293.3820644531,60109.6263139229,68796.8606197426
"257",15,62909,65653,62584.2066094632,68294.4367326169,61072.7999930532,69805.843349027
"258",15,64267,62454,59510.0164731792,64820.9544179378,58104.2961123652,66226.674778752
"259",15,63434,69314,65329.4796026779,71239.1830904187,63765.2755759127,72803.3871171831
"260",15,66164,71617,67607.0718427798,73469.774274449,66055.3082440873,75021.5378731413
"261",16,68481,64862,63540.8940535849,68864.331000701,62131.8654066852,70273.3596476009
"262",1,66451,64442,63701.6964798412,69210.9079081075,62243.4962980096,70669.1080899391
"263",15,65352,62916,61523.3854128459,66937.8133823922,60090.2728971058,68370.9258981323
"264",1,64155,64463,61402.3878864915,66911.8186009785,59944.1296631031,68370.0768243668
"265",15,64316,63728,61593.3739240242,67104.2340104784,60134.7373687295,68562.8705657731
"266",1,64050,62741,61301.5099486352,66808.3197889663,59843.9454287327,68265.8843088689
"267",1,63483,63623,60733.5882400323,66239.5364596852,59276.2517773472,67696.8729223702
"268",16,63623,68005,63849.9796495065,69623.5972410427,62321.795383677,71151.7815068725
"269",1,65674,64449,62925.0899849016,68434.0015360378,61466.9691757518,69892.1223451875
"270",1,64995,65758,62246.9565717933,67754.9409938915,60789.0811588766,69212.8164068083
"271",1,65282,64316,62534.599963741,68041.3844180662,61077.0421631082,69498.9422186989
"272",1,64764,65184,62013.7242508332,67519.4166106237,60556.4555101629,68976.685351294
"273",1,64918,65079,62171.3038493775,67675.6788984301,60714.3837797979,69132.5989680097
"274",1,64946,64827,62196.942657524,67699.9563560312,60740.3829156681,69156.516097887
"275",1,64841,65240,62095.7963332926,67597.4462886509,60639.5975524442,69053.6450694994
"276",1,64988,66409,62238.2580974643,67738.5878649549,60782.4087492368,69194.4372131823
"277",1,65583,64631,62834.6292627269,68334.1942535557,61378.9823386543,69789.8411776283
"278",1,65051,67256,62302.7461480223,67801.213359486,60847.389788596,69256.5697189124
"279",1,65996,65527,63250.5740322524,68749.1158529959,61795.1979249426,70204.4919603055
"280",1,65646,65632,62903.9982555545,68401.2463569083,61448.9645750826,69856.2800373801
"281",1,65541,64946,62795.9882710082,68291.8746295747,61341.3150220801,69746.5478785028
"282",1,65184,64792,62438.1375031672,67932.767047685,60983.7969128233,69387.1076380288
"283",14,64953,63385,61444.1091649955,66870.0696697076,60007.9441715833,68306.2346631199
"284",1,64204,63133,61464.2048762557,66956.8855697543,60010.3801156179,68410.7103303921
"285",1,63756,62223,61010.5217816009,66502.1867087244,59556.965878082,67955.7426122432
"286",1,63133,62468,60388.8585399969,65879.8594822761,58935.4783826503,67333.2396396227
"287",1,62958,65170,60215.4989523015,65705.2743878024,58762.4431670053,67158.3301730986
"288",1,64099,65058,61357.8630535318,66847.7206944579,59904.7855097739,68300.7982382158
"289",1,64568,66416,61828.3402633543,67317.1196649899,60375.5481122974,68769.9118160468
"290",1,65401,66003,62659.1796275029,68147.6104634169,61206.4797362194,69600.3103547004
"291",1,65590,66416,62851.4350828991,68338.6198177229,61399.0650146511,69790.9898859709
"292",1,65870,66395,63128.9899982253,68615.0228135071,61676.9248246628,70067.0879870696
"293",1,65989,66402,63248.6984966194,68733.4616388243,61796.9693852203,70185.1907502235
"294",8,66045,70728,66486.3719908208,72245.0613229107,64962.1389965884,73769.2943171436
"295",1,68047,69104,65304.5472662823,70793.1105456498,63851.8123193343,72245.8454925977
"296",1,68222,66472,65480.9341516686,70968.4703453768,64028.4710578732,72420.9334391718
"297",1,67109,67165,64370.445901632,69857.5392851008,62918.1000126271,71309.8851741059
"298",1,66927,66045,64187.5952289376,69673.3401627022,62735.60625301,71125.3291386295
"299",1,66339,68054,63598.3735991755,69082.9940705104,62146.6822504746,70534.6854192113
"300",1,66990,67592,64250.5507456182,69734.6960488902,62798.9851663064,71186.261628202
"301",16,67081,64603,62455.3673642442,67777.547630437,61046.6713406927,69186.2436539885
"302",1,65765,66717,63026.3765635988,68509.7408976853,61575.0176943441,69961.0997669401
"303",1,66129,66794,63393.5270671478,68875.812839447,61942.4536759536,70326.8862306409
"304",1,66332,66332,63597.6733567176,69078.7447641353,62146.9213884919,70529.4967323611
"305",16,66220,65821,63918.0417474948,69435.27775073,62457.7175889686,70895.6019092559
"306",15,65940,63133,61841.3297019416,67201.8077865053,60422.4968581865,68620.6406302604
"307",15,64589,59731,58206.9020626877,63363.3272547894,56842.0787570971,64728.15056038
"308",15,62419,64470,61344.1520255285,66981.8833058915,59851.9346936678,68474.100637752
"309",1,63595,64568,60858.7107184504,66343.5637530829,59406.9578139629,67795.3166575703
"310",15,64169,69468,63914.262965584,69619.6622435332,62404.1349966624,71129.7902124551
"311",16,66661,65142,63063.407907715,68480.4731353052,61629.5973519362,69914.2836910841
"312",1,65821,65716,63077.5312217543,68567.5058063453,61624.422724878,70020.6143032214
"313",15,65702,62216,58946.448293989,64085.0827927542,57586.3339004806,65445.1971862626
"314",15,64064,59822,57646.3966768843,62808.3797993718,56280.1022759828,64174.6742002734
"315",3,62223,63399,59210.5210457319,64680.7589520813,57762.6365320292,66128.643465784
"316",15,63014,64141,59512.8043095102,64937.4694552021,58076.9821769199,66373.2915877924
"317",1,63707,64876,60963.517092428,66456.3500104139,59509.6520404021,67910.2150624397
"318",1,64351,66066,61608.7993333418,67100.6927994185,60155.1829392159,68554.3091935442
"319",1,65184,65114,62441.2665730647,67932.6765872099,60987.7781409356,69386.165019339
"320",1,65128,65933,62383.9067875383,67873.983290896,60930.7713143941,69327.1187640404
"321",1,65471,66556,62732.2082481459,68221.1445411379,61279.3745704553,69673.9782188285
"322",1,65912,64988,63174.2386142089,68662.1818112191,61721.6677931467,70114.7526322817
"323",1,65401,66766,62661.4630603925,68148.3192488958,61209.1799531026,69600.6023561857
"324",16,65982,65247,62688.5675892075,68126.6605610378,61249.1913257273,69566.036824518
"325",1,65555,66416,62813.8718321976,68298.7642796263,61362.1084957731,69750.5276160507
"326",1,65891,64610,63154.7276246621,68638.5060160482,61703.2591610602,70089.9744796503
