Wall time,Step,Value
1719852538,39450,-3.951124382
1719853844,78900,-3.951010895
1719854263,118350,-3.950799179
1719854779,157800,-3.950488281
1719855108,197250,-3.970280838
1719855399,236700,-3.970575047
1719855691,276150,-3.971004677
1719855993,315600,-3.976387215
1719856286,355050,-3.970469189
1719856575,394500,-3.97096796
1719856885,433950,-3.971555424
1719857202,473400,-3.971570206
1719857539,512850,-3.973490429
1719857842,552300,-3.973576736
1719858146,591750,-3.978068542
1719858431,631200,-3.982249668
1719858734,670650,-3.980070046
1719862955,710100,-3.986562557
1719863667,749550,-3.983055068
1719863955,789000,-3.998408079
1719864241,828450,-3.998408079
1719864556,867900,-3.998408079
1719864862,907350,-1.957076073
1719865148,946800,-3.998773098
1719865436,986250,-3.998447418
1719868274,1025700,-1.96054256
1719868598,1065150,-3.999282122
1719868919,1104600,-4
1719869233,1144050,-4
1719869554,1183500,-4
1719869875,1222950,-4
1719870196,1262400,-4
1719870517,1301850,-4
1719870838,1341300,-4
1719871158,1380750,-4
1719871479,1420200,-1.92465806
1719871800,1459650,-1.885486007
1719872121,1499100,-1.872054219
1719872442,1538550,-1.770887613
1719872763,1578000,-1.745494008
1719873084,1617450,-1.725455403
1719873405,1656900,-1.71474576
1719873726,1696350,-1.711717129
1719874047,1735800,0.215501189
1719874368,1775250,-1.927390456
1719874689,1814700,-1.951813579
1719875010,1854150,-1.729053617
1719875331,1893600,-1.707303762
1719875652,1933050,-1.705800176
1719875973,1972500,-1.711988926
1719876294,2011950,-1.72130549
1719876615,2051400,-1.733202934
1719876936,2090850,-1.740743756
1719877257,2130300,-1.743642569
1719877578,2169750,-1.744671106
1719877899,2209200,-1.742798924
1719878220,2248650,-1.742178082
1719878541,2288100,-1.741971254
1719878862,2327550,-1.741901517
1719879183,2367000,-1.735611439
1719879504,2406450,-1.746782422
1719879825,2445900,-1.749125361
1719880146,2485350,-1.756078124
1719880467,2524800,-1.758515
1719880788,2564250,-1.759337902
1719881109,2603700,-1.765887976
1719881430,2643150,0.264036
1719881751,2682600,0.272834897
1719882072,2722050,0.276606917
1719882393,2761500,0.269867778
1719882714,2800950,0.267985523
1719883035,2840400,0.267356157
1719883356,2879850,0.267157882
1719883677,2919300,0.267370194
1719883998,2958750,0.27071926
1719884319,2998200,0.273584545
1719884640,3037650,0.272285312
1719884961,3077100,0.273110032
1719885282,3116550,0.272834897
1719885603,3156000,0.275289655
1719885924,3195450,0.276606917
1719886245,3234900,0.27185598
1719886566,3274350,0.269867778
1719886887,3313800,0.268683732
1719887208,3353250,0.267985523
1719887529,3392700,0.267583758
1719887850,3432150,0.267356157
1719888171,3471600,0.267228752
1719888492,3511050,0.267157882
1719888813,3550500,0.267118961
1719889134,3589950,0.267370194
1719889455,3629400,0.267553777
1719889776,3668850,0.27071926
1719890097,3708300,0.272402436
1719890418,3747750,0.273584545
1719890739,3787200,0.274185061
1719891060,3826650,0.272285312
1719891381,3866100,0.272922397
1719891702,3905550,0.273110032
1719892023,3945000,0.273184687
