Wall time,Step,Value
1720066566.6100638,39450,2.941648244857788
1720066822.5445914,78900,2.99845814704895
1720067101.8749676,118350,2.980393886566162
1720067351.5020382,157800,2.9566433429718018
1720067611.9495602,197250,2.952491521835327
1720067865.1446571,236700,2.914586067199707
1720068124.2472298,276150,2.766892433166504
1720068364.9285207,315600,2.5999693870544434
1720068617.1124184,355050,2.55090594291687
1720068861.2913764,394500,2.583519220352173
1720069291.9278467,433950,2.4674136638641357
1720069526.6234648,473400,0.34122446179389954
1720069751.710655,512850,0.2881494462490082
1720069976.5806904,552300,0.25658971071243286
1720070201.8610666,591750,0.16704514622688293
1720070432.7464523,631200,2.3913331031799316
1720070658.6548355,670650,2.5799639225006104
1720070884.665983,710100,2.710552930831909
1720071115.6295493,749550,2.6648576259613037
1720071363.318182,789000,2.6740293502807617
1720071780.387334,828450,2.6928446292877197
1720072015.3397975,867900,2.707571268081665
1720072251.4161167,907350,2.6566224098205566
1720072478.9770713,946800,2.599088191986084
1720072704.4220595,986250,2.5248162746429443
1720072930.7984338,1025700,2.4650933742523193
1720073161.7865436,1065150,2.582951068878174
1720073388.6286001,1104600,2.6784026622772217
1720073613.3513234,1144050,2.7689263820648193
1720073838.7921505,1183500,2.755370855331421
1720074226.8060284,1222950,2.7633755207061768
1720074451.1686623,1262400,2.804095506668091
1720074675.7750957,1301850,2.868457078933716
1720074905.7952082,1341300,2.8969311714172363
1720075131.558091,1380750,2.9053256511688232
1720075356.3716922,1420200,2.853665828704834
1720075610.6949627,1459650,2.7978899478912354
1720076116.7405362,1499100,2.8075199127197266
1720076612.936021,1538550,2.8203628063201904
1720077119.467315,1578000,2.8428781032562256
1720078005.3328412,1617450,2.847777843475342
1720078503.9573207,1656900,2.868899345397949
1720079015.9911926,1696350,2.8870902061462402
1720079509.8334386,1735800,2.8833653926849365
1720080014.088075,1775250,2.887847900390625
1720080341.6345625,1814700,2.939852714538574
1720080609.4000816,1854150,2.9428369998931885
1720080863.1002243,1893600,2.9701075553894043
1720081111.8213134,1933050,2.997502088546753
1720081350.6510386,1972500,3.0064728260040283
1720081761.9012651,2011950,3.0120954513549805
1720082008.6709743,2051400,3.0117859840393066
1720082248.3332703,2090850,3.01147723197937
1720082512.107444,2130300,3.0120344161987305
1720082775.6385586,2169750,3.002504348754883
1720083005.4713354,2209200,2.985607147216797
1720083254.166451,2248650,2.9677343368530273
1720083506.4685416,2288100,2.9696168899536133
1720083763.609675,2327550,2.988555431365967
1720084038.4589214,2367000,2.9912450313568115
1720084441.4347095,2406450,2.999460458755493
1720084685.5368493,2445900,2.9986343383789062
1720084967.3472648,2485350,2.991569757461548
1720085256.1250968,2524800,3.001655101776123
1720085576.3996372,2564250,3.010424852371216
1720085833.631363,2603700,3.0116450786590576
1720086105.4744225,2643150,3.0114493370056152
1720086374.4238455,2682600,3.011474132537842
1720086634.219534,2722050,3.011644124984741
1720086927.9283822,2761500,3.0081989765167236
1720087357.7796261,2800950,3.0078134536743164
1720087586.7851822,2840400,3.008118152618408
1720087818.3042707,2879850,3.0010714530944824
1720088047.6342587,2919300,2.9995172023773193
1720088280.7058961,2958750,2.996514081954956
1720088534.9240797,2998200,2.975904941558838
1720088806.695171,3037650,2.9419310092926025
1720089069.7268531,3077100,2.9208877086639404
1720089329.9262416,3116550,2.9180123805999756
1720089595.9218464,3156000,2.8961503505706787
1720090076.109234,3195450,2.918203115463257
1720090326.0334272,3234900,2.934913158416748
1720090559.7919905,3274350,2.898921489715576
1720090790.5524917,3313800,2.8692572116851807
1720091017.23026,3353250,2.8501882553100586
1720091246.8220367,3392700,2.8299901485443115
1720091476.068545,3432150,2.832059383392334
1720091704.5465827,3471600,2.8350911140441895
1720091931.1436722,3511050,2.837850570678711
1720092162.1589065,3550500,2.8410069942474365
1720092557.843985,3589950,2.8364100456237793
1720092802.2164907,3629400,2.830186605453491
1720093059.4434154,3668850,2.8313703536987305
1720093376.7570755,3708300,2.8223001956939697
1720093609.3923333,3747750,2.8164336681365967
1720093843.264687,3787200,2.820812702178955
1720094133.565808,3826650,2.8217220306396484
1720094409.925832,3866100,2.8246984481811523
1720094670.852566,3905550,2.8192787170410156
1720094931.0755105,3945000,2.8173367977142334
